CDSCode,1100,1200,1300,1900,2100,2200,2300,2400,2900,3101-3102,3201-3202,3301-3302,3401-3402,3501-3502,3601-3602,3701-3702,3801-3802,3901-3902,4100,4200,4300,4400,4700,5200,5300,5400,5500,5600,5800,5900,6200,6300,6400,6500,6900,7110-7143,7211-7213,7221-7223AO,7221-7223SE,7438,7439,7630-7699,8011,8015,8019,8020-8039,8040-8079,8080-8089,"8091, 8097",8092,"8110, 8260-8299","8181, 8182",8220,8290,8930-8979,8980-8999,9110,9111,9120,9130,9135,9140,9150,9200,9290,9320,9330,9340,9400-9499,9500,9590,9640,9650,9660-9669,9711,9712,9713,9719,9730,9740,9770,"9775, 9780",9790,9791,"9793, 9795",LocalRevAO,StateRevAO,StateRevSE
68478386112601,509507.0,0.0,82531.0,0.0,0.0,103958.0,0.0,77970.0,10938.0,0.0,0.0,8534.0,50319.0,8710.0,26559.0,0.0,0.0,12165.0,7229.0,7404.0,24503.0,0.0,0.0,600.0,374.0,9134.0,21982.0,40556.0,22184.0,2869.0,3380.0,0.0,2154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3380.0,0.0,0.0,0.0,188801.0,0.0,321.0,0.0,42765.0,0.0,0.0,52.0,201559.0,3275.0,0.0,423.0,6213.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,423.0,6213.0,0.0,0.0,0.0,0.0,0.0,254382.0,205205.0,5966.0,0.0,168233.0,0.0
68585390101956,663022.39,0.0,73769.17,0.0,5394.86,0.0,0.0,88816.64,48094.09,47284.29,11993.9,26812.32,54635.85,12313.51,41824.27,0.0,0.0,5706.34,0.0,47364.16,82648.5,0.0,0.0,3639.18,305.0,10753.17,60038.7,231572.01,966366.49,15911.85,0.0,0.0,32196.34,0.0,43553.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947099.0,0.0,0.0,0.0,0.0,0.0,0.0,5010.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28061.45,0.0,0.0,0.0,6505165.1,248079.83,0.0,0.0,0.0,392496.27,5051679.73,535159.58,0.0,0.0,53264.58,11945000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-364064.68,-82768.29,0.0,458561.16,43189.83,0.0
68585396116594,874091.98,45974.01,76593.43,0.0,0.0,0.0,0.0,47900.15,35357.65,80705.43,6744.27,20514.46,94988.04,10639.4,54057.33,0.0,0.0,6635.03,0.0,13031.02,25924.19,0.0,0.0,15857.26,1289.54,15638.72,162798.85,14823.85,107578.55,27330.07,0.0,0.0,5553.16,0.0,165745.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983266.0,-8373.0,0.0,0.0,0.0,0.0,0.0,52930.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751385.02,0.0,0.0,0.0,0.0,211619.52,0.0,0.0,11074.94,0.0,1422839.51,101138.98,0.0,0.0,7699.27,0.0,0.0,0.0,11074.94,0.0,0.0,0.0,0.0,0.0,2277005.8,1903782.0,521065.25,11490.88,313341.3,0.0
68585396118921,747666.73,0.0,66419.97,0.0,886.88,0.0,0.0,53912.18,47835.33,64221.1,6549.04,20218.34,105328.75,11983.2,44542.88,0.0,0.0,10548.81,0.0,31119.66,41186.77,0.0,0.0,7350.02,172.5,19071.74,64526.33,17346.43,463525.28,24612.6,0.0,0.0,24314.67,0.0,167896.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965612.0,-1593.52,0.0,0.0,0.0,0.0,0.0,46962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-264901.83,0.0,0.0,0.0,1597641.41,301601.2,0.0,0.0,0.0,225034.6,6781242.48,272905.47,0.0,90000.0,3111.0,7520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754601.39,636233.56,0.0,57734.6,243717.84,0.0
68809406043194,346101.82,0.0,82749.96,0.0,0.0,0.0,0.0,58067.13,0.0,34754.03,5725.3,10771.53,45716.72,1510.77,10751.38,0.0,0.0,0.0,10766.36,2199.91,26408.26,0.0,18153.46,2257.67,1319.0,3924.77,79765.14,33844.39,50035.37,2840.29,247.5,0.0,6628.53,0.0,0.0,0.0,0.0,115747.96,0.0,0.0,0.0,0.0,0.0,633612.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145116.57,0.0,0.0,0.0,0.0,201269.0,0.0,0.0,0.0,0.0,0.0,83007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,213378.57,189266.0,28061.0,241590.72,96619.84,0.0
68999414130118,835031.95,35696.22,84408.58,0.0,12580.0,0.0,0.0,70409.03,46017.23,70352.7,12557.52,23854.86,88144.69,10354.91,48630.55,0.0,0.0,6937.29,0.0,40347.68,53710.43,0.0,10986.19,16481.34,4432.73,10647.5,11367.27,8671.57,208783.2,18052.02,0.0,0.0,20644.75,0.0,70543.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191202.0,4551.0,0.0,0.0,0.0,0.0,0.0,125295.94,23766.0,0.0,0.0,0.0,0.0,0.0,0.0,-17220.54,0.0,0.0,0.0,0.0,392872.75,0.0,0.0,0.0,0.0,149735.55,460427.33,0.0,0.0,64960.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540748.28,829936.0,0.0,209660.54,101021.92,46874.0
68999416114953,914494.61,0.0,103269.25,0.0,23077.14,18532.05,25333.33,86371.17,97313.21,83951.84,21250.47,30673.25,102918.36,19187.19,55765.7,0.0,0.0,11331.04,0.0,52290.35,54731.45,0.0,0.0,21063.78,340.0,12553.47,23698.82,90048.92,557499.1,4702.33,0.0,0.0,17990.94,0.0,6570.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22702.0,10851.0,0.0,0.0,0.0,0.0,0.0,326774.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314895.53,0.0,0.0,0.0,0.0,372937.9,0.0,0.0,0.0,0.0,23480.39,711313.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669816.07,551242.0,0.0,216758.18,199418.15,0.0
69021410101279,183257.0,0.0,117200.0,0.0,0.0,0.0,2100.0,21980.0,0.0,25150.0,1737.0,6148.0,18747.0,986.0,7936.0,0.0,0.0,488.0,39487.0,0.0,25070.0,117636.0,0.0,11850.0,1361.0,7525.0,20168.0,196389.0,74513.0,7412.0,89712.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79773.0,0.0,0.0,0.0,0.0,8029.0,0.0,0.0,5629.0,0.0,0.0,0.0,0.0,25812.0,0.0,65534.0,0.0,0.0,0.0,0.0,0.0,32460.0,0.0,26563.0,0.0,4700.0,28380.0,0.0,0.0,0.0,0.0,0.0,0.0,26563.0,0.0,0.0,0.0,0.0,0.0,100126.0,132900.0,0.0,374400.0,217541.0,483.0
69278426045918,2119159.67,0.0,143686.0,0.0,180738.52,209256.48,31747.8,117326.67,51199.0,185553.34,46329.78,77966.8,215911.83,11714.69,85593.44,0.0,0.0,0.0,90058.28,2814.47,196626.65,103839.46,101826.14,25038.76,0.0,0.0,74867.89,24446.77,120306.82,6530.0,0.0,0.0,150819.3,0.0,0.0,153384.0,0.0,0.0,0.0,0.0,0.0,150709.48,19373.0,681121.0,18244.0,0.0,0.0,0.0,2388972.0,0.0,251998.33,0.0,141535.14,197265.0,150709.48,0.0,1359059.15,0.0,523863.9,0.0,0.0,0.0,0.0,3998213.07,71569.43,0.0,0.0,0.0,0.0,3830238.68,0.0,0.0,86214.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141746.0,0.0,1894506.23,1779915.49,0.0,618561.02,496381.81,0.0
69427434330601,358964.4,0.0,139107.65,0.0,0.0,0.0,0.0,61599.67,0.0,34479.54,7305.45,17131.14,46077.39,6088.24,36655.52,1513.06,0.0,0.0,18547.01,0.0,12045.36,5651.85,437.8,6920.23,1770.0,5000.0,22386.48,8743.28,18369.56,7087.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5892.6,40000.0,0.0,231993.0,0.0,18183.0,0.0,0.0,0.0,0.0,0.0,10214.0,0.0,0.0,48505.0,0.0,0.0,0.0,0.0,29114.74,33037.5,68960.9,0.0,0.0,95209.94,0.0,0.0,0.0,0.0,0.0,31362.18,0.0,40000.0,0.0,80000.0,33037.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41923.4,123812.0,0.0,804.0,14488.93,0.0
69427434330668,691655.61,0.0,20599.93,0.0,0.0,0.0,72500.16,5892.07,172963.45,0.0,0.0,71832.12,56726.46,51390.0,43218.0,0.0,0.0,88225.99,342.4,2108.45,3669.11,227.7,85899.05,5670.8,664.09,3593.86,334811.11,0.0,5835.0,258.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381852.0,-20656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71512.0,0.0,0.0,0.0,0.0,293666.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293666.44,0.0,0.0,282652.0,38910.0,0.0
69427434330676,243434.49,0.0,76500.0,0.0,0.0,9000.0,0.0,32230.9,0.0,26218.27,6119.03,8112.02,25625.72,546.84,9752.92,0.0,0.0,502.96,1946.22,4532.82,16347.03,4415.24,0.0,12516.07,20.0,2626.6,3072.28,5779.78,51180.59,10971.74,11233.0,0.0,85084.58,0.0,10881.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119100.23,14886.8,0.0,0.0,0.0,260281.46,0.0,0.0,0.0,0.0,17720.69,45058.65,0.0,1491.82,0.0,11875.5,17614.36,0.0,21318.73,80223.77,2731.36,0.0,0.0,1491.82,0.0,0.0,0.0,0.0,0.0,213048.08,30545.71,0.0,4012.93,11600.62,0.0
69427434330726,906451.0471,0.0,286619.4633,0.0,767758.2595,26168.11,0.0,0.0,0.0,89857.54,0.0,78482.63,280126.19,18629.36,160518.0,0.0,0.0,0.0,0.0,0.0,182250.2,0.0,28680.26,25215.68,2250.0,30161.7,24382.68,293794.35,557299.45,33434.52,0.0,0.0,23.75,0.0,13448.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699677.0,755051.0,0.0,0.0,0.0,0.0,0.0,4548.0,0.0,0.0,0.0,0.0,0.0,1107918.86,0.0,0.0,0.0,0.0,0.0,0.0,538704.42,0.0,0.0,20243.35,0.0,64236.16,272514.62,0.0,129576.0,0.0,0.0,0.0,0.0,20243.35,0.0,0.0,0.0,0.0,0.0,1308768.82,758367.0,0.0,93123.9,242428.75,0.0
69484434330619,292969.85,0.0,103450.96,0.0,0.0,0.0,0.0,31924.76,0.0,26138.62,8495.74,13187.3,49714.75,5870.03,25983.23,0.0,0.0,0.0,21664.57,5105.91,23671.97,8596.92,177.5,9395.63,1675.0,0.0,19073.26,5760.0,95725.94,15641.86,0.0,0.0,9044.0,0.0,0.0,0.0,0.0,0.0,0.0,7365.76,50000.0,0.0,108694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23997.39,0.0,0.0,24777.0,0.0,0.0,0.0,0.0,37103.0,127409.24,98095.2,0.0,0.0,42028.74,0.0,0.0,0.0,28412.0,0.0,86798.92,0.0,50000.0,0.0,100000.0,127409.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31159.98,185305.0,0.0,10617.67,16981.81,0.0
69583430100131,96376.0,6250.0,5270.0,0.0,52607.0,0.0,0.0,0.0,0.0,0.0,0.0,12475.0,17792.0,0.0,8109.0,0.0,0.0,-73.0,904.0,132.0,2462.0,392.0,105.0,179.0,52.0,0.0,26247.0,57.0,0.0,2561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44159.0,0.0,0.0,107265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-178484.0,-101978.0,0.0,3967.0,0.0,0.0
69583436118541,791017.35,0.0,180000.0,103485.81,0.0,0.0,0.0,48096.74,14458.63,74936.24,0.0,23231.84,88668.18,3462.65,44985.25,0.0,0.0,248.42,17701.83,22714.05,20321.24,0.0,0.0,238.0,1391.0,7458.39,271732.3,205710.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13703.56,54000.0,0.0,76311.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9433.08,0.0,2713.91,0.0,75000.0,0.0,64916.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19468.55,0.0,10442.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73942.6,54883.0,0.0,179515.52,223603.42,0.0
69765440100305,103480.0,0.0,37687.0,0.0,0.0,45.0,0.0,20813.0,0.0,11416.0,4167.0,3755.0,21022.0,480.0,5288.0,0.0,0.0,1485.0,19436.0,315.0,21728.0,1080.0,0.0,107.0,0.0,0.0,828.0,598.0,10824.0,764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20604.0,0.0,0.0,0.0,0.0,0.0,0.0,43053.0,0.0,0.0,0.0,0.0,0.0,57898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5759.0,0.0,0.0,21937.0,1127.0,0.0
69765440100388,160327.82,33913.7,45000.0,0.0,50226.75,0.0,19500.0,17940.0,0.0,16918.27,4150.46,11965.63,45293.46,976.8,10426.33,0.0,622.85,0.0,0.0,0.0,12837.3,0.0,0.0,0.0,0.0,0.0,466.69,31595.28,35583.08,1554.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10277.66,0.0,53661.96,0.0,0.0,0.0,0.0,65208.48,0.0,0.0,0.0,0.0,0.0,35542.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93606.05,34481.57,0.0,47898.98,37838.0,0.0
69823444430187,142184.38,86499.96,0.0,0.0,0.0,3771.28,0.0,24096.23,47976.34,17836.41,0.0,9503.32,21033.66,2750.8,14977.0,0.0,0.0,0.0,0.0,0.0,14610.49,684.37,0.0,11467.67,1441.39,2159.2,24471.9,2.0,54171.3,0.0,0.0,0.0,0.0,0.0,16130.0,0.0,0.0,0.0,0.0,2222.67,0.0,0.0,272802.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90052.72,0.0,0.0,0.0,71182.96,0.0,0.0,0.0,0.0,21327.32,0.0,0.0,0.0,0.0,256721.97,9698.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339534.02,300697.0,0.0,145136.55,5000.0,23835.8
70425476115497,266043.0,0.0,65074.0,0.0,0.0,0.0,14148.0,80211.0,0.0,0.0,0.0,32570.0,55123.0,5400.0,18153.0,0.0,0.0,597.0,104204.0,1673.0,64801.0,38.0,0.0,10272.0,11.0,3331.0,5618.0,57156.0,52082.0,53125.0,0.0,0.0,0.0,0.0,29599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52449.0,0.0,0.0,0.0,0.0,318.0,316936.0,0.0,0.0,4599.0,43371.0,364262.0,12247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41164.0,180264.0,0.0,68.0,14145.0,0.0
70912496116958,105697.0,0.0,40000.0,1680.0,27954.0,11375.0,0.0,28000.0,0.0,0.0,0.0,16243.0,14577.0,0.0,4937.0,0.0,0.0,4303.0,4935.0,0.0,3641.0,0.0,3653.0,550.0,568.0,5000.0,3490.0,30000.0,8519.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16123.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16308.0,0.0,0.0,16186.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,37494.0,0.0,0.0,0.0,0.0,16003.0,12573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55104.0,56558.0,0.0,117361.0,48677.0,0.0
71134505030275,482793.0,10713.0,118655.0,0.0,1000.0,4450.0,13965.0,66571.0,0.0,39939.0,10711.0,17334.0,62817.0,2016.0,30966.0,0.0,0.0,0.0,55803.0,6036.0,106342.0,50597.0,0.0,12193.0,301.0,2396.0,11106.0,53195.0,157381.0,11918.0,0.0,0.0,18025.0,0.0,0.0,0.0,0.0,0.0,0.0,3696.0,0.0,0.0,0.0,1029937.0,16395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201556.0,0.0,0.0,0.0,0.0,117571.0,0.0,0.0,0.0,0.0,108.0,158869.0,0.0,8221.0,105558.0,25852.0,7769.0,219947.0,0.0,0.0,64673.0,0.0,0.0,8221.0,0.0,0.0,0.0,54031.0,0.0,61538.0,14359.0,23063.0,10521.0,25978.0,0.0
71134506118178,485307.5,0.0,0.0,79225.74,0.0,0.0,0.0,32852.75,43739.45,41673.47,3053.54,12543.61,54084.9,7502.55,29124.74,0.0,0.0,5980.86,0.0,29923.08,28247.95,0.0,19646.82,6549.52,12.15,7909.61,15864.64,191004.85,77078.66,2183.3,0.0,0.0,-10438.26,0.0,30351.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836674.0,2067.0,0.0,0.0,0.0,0.0,0.0,10871.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125798.17,0.0,0.0,0.0,0.0,123814.56,0.0,0.0,8840.43,0.0,143311.53,150543.44,0.0,0.0,0.0,0.0,0.0,0.0,8840.43,0.0,0.0,0.0,0.0,0.0,242380.82,256254.0,0.0,113228.53,86534.39,0.0
71134506119705,804735.18,0.0,89939.38,0.0,0.0,0.0,0.0,53373.98,46375.74,71011.68,7257.18,19259.94,100150.81,10707.9,49199.22,0.0,0.0,9701.1,0.0,139343.61,66493.23,0.0,57759.45,8626.0,516.55,12386.95,26940.04,185675.99,93437.19,12382.7,0.0,0.0,24399.56,0.0,77360.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1246784.0,3721.0,0.0,0.0,0.0,0.0,0.0,15885.32,0.0,18125.26,0.0,0.0,0.0,0.0,0.0,-21884.77,0.0,0.0,0.0,0.0,148391.03,0.0,0.0,14999.74,12500.0,375889.46,130898.84,0.0,0.0,138155.91,0.0,0.0,0.0,14999.74,0.0,0.0,0.0,0.0,0.0,245840.97,486765.0,0.0,32857.04,412688.92,0.0
72363550100099,151404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358.0,3941.0,0.0,2854.0,2498.0,1950.0,5227.0,0.0,0.0,0.0,132793.0,0.0,81360.0,0.0,0.0,2997.0,0.0,-676.0,2444.0,34907.0,114982.0,12386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226979.0,-228.0,0.0,156931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,10068.0,0.0
72751586118780,1705399.0,0.0,258602.0,0.0,238459.0,35687.0,163500.0,249951.0,116073.0,160850.0,0.0,86458.0,136365.0,12621.0,119432.0,0.0,0.0,0.0,0.0,10493.0,157629.0,24554.0,0.0,28885.0,14172.0,20875.0,88887.0,864766.0,507839.0,46349.0,36699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31432.0,75266.0,0.0,0.0,3687051.0,-38763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23614.0,0.0,68158.0,250.0,0.0,0.0,0.0,6093.0,477848.0,0.0,81838.0,0.0,0.0,70586.0,7370.0,0.0,25093.0,0.0,250.0,0.0,81838.0,0.0,0.0,0.0,259824.0,0.0,212840.0,218483.0,0.0,659708.0,749967.0,0.0
73445191996271,1593886.17,0.0,75597.39,0.0,172459.25,0.0,54940.91,0.0,0.0,0.0,0.0,204631.34,145432.81,0.0,20863.0,0.0,0.0,382297.67,699151.88,432690.75,38299.24,0.0,0.0,0.0,0.0,8965.9,233929.59,238047.08,0.0,0.0,0.0,0.0,0.0,0.0,100899.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4062167.0,0.0,0.0,0.0,5740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420997.49,0.0,0.0,0.0,0.0,1444146.5,0.0,0.0,121028.09,0.0,112672.26,1034345.47,0.0,0.0,0.0,336958.65,0.0,0.0,121028.09,0.0,0.0,0.0,0.0,0.0,606512.13,0.0,0.0,37440.0,121952.26,0.0
73569370101071,444321.87,0.0,64871.13,0.0,0.0,46503.23,29000.0,10358.14,0.0,40888.28,8872.44,0.0,66244.44,0.0,10915.76,0.0,0.0,4180.0,38740.74,21733.53,8848.11,0.0,0.0,3998.45,4385.99,10805.78,56061.88,218654.73,236329.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.33,0.0,18088.03,0.0,0.0,0.0,0.0,73685.01,0.0,0.0,0.0,107804.6,185141.88,214891.45,0.0,0.0,0.0,148420.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21499.98,0.0,0.0,78317.98,0.0,0.0
73569370101089,230883.0,0.0,0.0,0.0,0.0,3000.0,86500.0,0.0,0.0,19872.0,0.0,9998.0,13373.0,434.0,5492.0,0.0,0.0,1654.0,11389.0,4339.0,15569.0,10904.0,75.0,5090.0,608.0,2676.0,7381.0,8368.0,31511.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,270373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95321.0,0.0,14862.0,0.0,0.0,0.0,0.0,15701.0,0.0,0.0,0.0,0.0,0.0,64647.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25237.0,0.0,0.0,24000.0,21553.0,0.0
73585252530129,780199.55,111537.22,35937.5,132716.0,0.0,86616.98,0.0,0.0,0.0,83145.9,8942.54,25195.4,157158.35,11716.81,41821.0,0.0,0.0,0.0,227504.88,27707.55,113213.8,89811.17,0.0,8438.32,5185.0,13546.63,18735.17,75198.55,100217.98,13771.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260038.0,49173.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16661.0,0.0,0.0,0.0,0.0,67098.97,0.0,0.0,0.0,0.0,611743.81,0.0,0.0,0.0,3000.0,39884.0,448353.22,10717.14,87000.0,0.0,66667.0,0.0,0.0,0.0,0.0,0.0,0.0,108989.42,0.0,-1.60071e-10,54148.0,-2278.51,16571.73,52263.84,0.0
73668262630085,774408.97,134968.85,158092.99,0.0,23113.66,47781.34,96100.29,98136.96,0.0,86869.64,0.0,36565.75,157122.8,4234.4,41196.27,0.0,0.0,13141.19,62324.8,0.0,80054.05,5148.01,0.0,24280.64,2977.08,36744.35,20934.61,264024.53,141422.25,9646.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199566.81,0.0,0.0,0.0,0.0,116049.34,0.0,0.0,0.0,0.0,292903.37,0.0,0.0,40075.22,0.0,0.0,19657.39,0.0,0.0,2760.0,0.0,0.0,0.0,40075.22,0.0,0.0,0.0,151610.51,0.0,234924.81,380728.69,0.0,4440.69,87471.54,0.0
73957363630936,1294997.95,0.0,346673.61,0.0,110491.15,10408.87,78135.82,216363.0,63230.72,118190.26,85990.28,69573.66,324845.65,81526.89,0.0,0.0,0.0,0.0,139793.36,30763.49,85741.68,2912.07,0.0,28364.34,1528.7,35803.39,23090.36,174202.89,704684.04,11781.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22531.18,59.25,120000.0,0.0,2933161.85,-1242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85527.99,720000.0,0.0,0.0,0.0,191141.04,0.0,0.0,0.0,0.0,2837317.31,122811.62,0.0,0.0,4400.0,0.0,1753576.71,467177.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139365.86,0.0,282388.4,0.0,513161.5,218660.63,110499.3,296348.66,134941.42,0.0
73957363631033,2983783.93,0.0,866979.67,10000.0,378953.38,89616.39,376123.19,661760.15,52546.1,300355.67,157517.49,181123.46,894028.13,59422.35,278841.47,0.0,0.0,6992.58,307508.42,25.31,159055.19,20181.26,0.0,60424.87,2601.33,58257.12,84898.96,1167676.2,2043112.04,83221.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41974.42,38341.09,400000.0,0.0,10057741.11,18855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226227.67,1400000.0,0.0,0.0,0.0,473513.05,0.0,0.0,0.0,0.0,7493785.59,1086285.2,0.0,0.0,28590.55,0.0,3178541.41,196412.0,33862.35,0.0,0.0,0.0,0.0,0.0,0.0,1185658.68,0.0,0.0,0.0,4487699.95,3415307.52,-271628.55,419063.94,290903.86,0.0
75036186010763,456646.0,0.0,30630.0,2415.0,40203.0,50474.0,49887.0,35142.0,4608.0,35693.0,0.0,20985.0,96528.0,1469.0,37082.0,0.0,0.0,0.0,21250.0,0.0,10909.0,0.0,14297.0,11832.0,783.0,6120.0,22028.0,12003.0,91792.0,8546.0,0.0,0.0,9484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162000.0,0.0,877601.0,0.0,0.0,0.0,0.0,0.0,0.0,33624.0,0.0,27276.0,32454.0,0.0,0.0,390968.0,0.0,193035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26385.0,0.0,0.0,0.0,162000.0,0.0,0.0,0.0,0.0,0.0,26385.0,0.0,0.0,0.0,0.0,0.0,448388.0,336418.0,0.0,18594.0,70383.0,0.0
