CDSCode,1100,1200,1300,1900,2100,2200,2300,2400,2900,3101-3102,3201-3202,3301-3302,3401-3402,3501-3502,3601-3602,3701-3702,3751-3752,3801-3802,3901-3902,4100,4200,4300,4400,4700,5100,5200,5300,5400,5500,5600,5800,5900,6100-6170,6200,6300,6400,6500,6900,7110-7143,7211-7213,7221-7223AO,7221-7223SE,7281-7299,7438,7439,7630-7699,8011,8015,8019,8020-8039,8040-8079,8080-8089,"8091, 8097",8092,8096,"8110, 8260-8299","8181, 8182",8220,8290,8930-8979,8980-8999,9110,9111,9120,9130,9135,9140,9150,9200,9290,9320,9330,9340,9400-9499,9500,9590,9640,9650,9660-9669,9711,9712,9713,9719,9740,9750,9760,9780,9789,9790A,9790M,9791,"9793, 9795",9796,9797,LocalRevAO,StateRevAO,StateRevSE
42767866118202,732699.8,0.0,121849.1,0.0,124506.07,30688.27,0.0,103666.74,0.0,69230.4,10480.6,32077.72,51930.03,17616.54,10631.26,0.0,0.0,0.0,0.0,0.0,46018.4,87395.02,24914.16,0.0,0.0,56010.16,1515.98,16723.86,0.0,80050.06,100517.81,1632.91,0.0,0.0,0.0,0.0,0.0,0.0,35423.22,0.0,0.0,194519.25,0.0,0.0,0.0,30000.0,0.0,-776.0,0.0,0.0,0.0,0.0,0.0,0.0,1027879.0,299399.0,0.0,0.0,76721.0,30000.0,0.0,410253.17,0.0,48218.1,0.0,0.0,0.0,0.0,371592.33,0.0,0.0,1599.0,0.0,0.0,368134.45,0.0,0.0,4236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311030.89,0.0,400349.88,0.0,0.0,148261.26,204350.92,401465.71,0.0
4310439102905,864536.0,193749.0,263289.0,0.0,38293.0,0.0,0.0,97224.0,45577.0,105855.0,0.0,21789.0,141427.0,24173.0,24259.0,0.0,0.0,0.0,-2451.0,15507.0,0.0,50468.0,44984.0,103083.0,75413.0,79194.0,6911.0,18235.0,81249.0,73451.0,14763.0,17856.0,0.0,0.0,0.0,0.0,0.0,25525.0,0.0,10657.0,483313.0,13812.0,0.0,0.0,0.0,0.0,0.0,1012710.0,4158.0,0.0,0.0,0.0,0.0,0.0,1063835.0,185931.0,43336.0,60788.0,98573.0,0.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0,788883.0,0.0,0.0,17744.0,0.0,74769.0,612348.0,53490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215848.0,0.0,100211.0,0.0,0.0,0.0,31736.0,385294.0,161417.0
4310439106534,2541265.68,0.0,397855.93,0.0,0.0,62086.27,179110.55,0.0,0.0,240935.49,0.0,62274.93,308433.25,19231.27,43462.44,0.0,0.0,0.0,0.0,4927.93,28038.18,162104.89,159904.8,6903.51,0.0,64743.69,10465.99,37429.43,130169.7,63376.33,750997.52,14725.38,0.0,0.0,0.0,0.0,0.0,37577.81,0.0,0.0,0.0,0.0,0.0,7808.78,0.0,0.0,0.0,0.0,1617.0,0.0,0.0,0.0,0.0,0.0,2332129.71,1110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48560.73,0.0,0.0,0.0,0.0,787092.55,0.0,0.0,59074.8,250000.0,53531.88,409264.55,0.0,0.0,0.0,261051.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527944.2,0.0,581491.67,-53583.0,0.0,0.0,2513960.89,485047.68,0.0
4310439111880,1750099.0,0.0,140723.0,0.0,161958.0,106111.0,89121.0,85134.0,2964.0,152029.0,0.0,65121.0,233838.0,28233.0,39225.0,0.0,0.0,0.0,1300.0,418.0,5928.0,64876.0,41496.0,2208.0,0.0,0.0,7478.0,31289.0,98551.0,308358.0,918043.0,10386.0,0.0,0.0,0.0,0.0,0.0,89216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779379.0,2507.0,0.0,0.0,0.0,0.0,0.0,2077556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202342.0,0.0,0.0,0.0,0.0,672890.0,0.0,0.0,18025.0,0.0,155680.0,204774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1844163.0,0.0,1413847.4,5661.6,0.0,0.0,1063477.0,571974.0,363864.0
4310439113431,1264647.57,0.0,95743.27,0.0,5571.7,0.0,67610.43,0.0,51869.64,111703.55,0.0,26012.76,70765.73,14702.18,34915.77,0.0,0.0,0.0,0.0,58331.86,2219.01,36265.34,53815.16,26010.86,0.0,4402.62,2751.0,36688.47,0.0,303429.73,567984.01,13991.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2359225.0,0.0,0.0,0.0,0.0,0.0,0.0,143820.0,5661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80149.71,0.0,0.0,0.0,0.0,1146389.66,0.0,0.0,16397.7,0.0,0.0,325191.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917745.88,0.0,447453.0,105.0,0.0,0.0,200312.59,610601.68,0.0
4310439113704,952873.0,0.0,310175.0,0.0,151289.0,35475.0,0.0,58653.0,0.0,91149.0,0.0,39641.0,150129.0,1469.0,12047.0,0.0,0.0,0.0,707.0,16909.0,471.0,102006.0,47545.0,263777.0,0.0,1320.0,3870.0,13112.0,51293.0,545727.0,1060584.0,6572.0,0.0,0.0,0.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,3680.0,0.0,0.0,0.0,257958.0,14.0,0.0,0.0,0.0,0.0,0.0,2276654.0,181035.0,10461.0,210065.0,198838.0,0.0,0.0,0.0,0.0,979638.0,0.0,0.0,0.0,0.0,0.0,778318.0,0.0,9305.0,0.0,2994.0,263293.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1453968.0,0.0,1219239.36,11216.64,2994.0,0.0,16355.0,997097.0,0.0
4310439116814,779317.09,0.0,182212.38,0.0,204220.21,134431.36,281625.23,191068.34,0.0,76703.77,0.0,70794.65,76890.81,27761.94,19729.98,0.0,0.0,0.0,46450.24,0.0,28606.7,73369.93,67020.06,168475.83,0.0,12531.16,3066.4,36439.35,40176.83,307587.45,345479.37,8148.83,0.0,0.0,0.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,134141.33,18120.03,0.0,0.0,0.0,1192524.0,0.0,0.0,0.0,0.0,0.0,0.0,593111.0,0.0,0.0,137665.4,123017.0,0.0,0.0,0.0,0.0,26822.18,0.0,0.0,0.0,1695.84,135936.54,988240.0,0.0,111278.46,4629.0,0.0,102838.94,21609.0,715718.0,0.0,0.0,0.0,0.0,111278.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317157.62,492594.73,0.0,0.0,0.0,409041.08,671530.14,144354.0
4310439119024,963791.0,0.0,286674.0,0.0,175774.0,21686.0,0.0,57102.0,0.0,88288.0,0.0,40332.0,151110.0,10294.0,10559.0,0.0,0.0,0.0,194.0,13556.0,2543.0,104648.0,54570.0,273530.0,0.0,842.0,4020.0,17358.0,64077.0,572561.0,1117950.0,8447.0,0.0,0.0,0.0,0.0,0.0,2497.0,0.0,0.0,0.0,0.0,0.0,2013.0,0.0,0.0,0.0,1810557.0,3.0,0.0,0.0,0.0,0.0,0.0,1037193.0,1316.0,10812.0,212652.0,171887.0,0.0,0.0,0.0,0.0,106669.0,0.0,0.0,0.0,0.0,0.0,1579132.0,0.0,21664.0,0.0,5145.0,377049.0,0.0,40000.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250416.0,0.0,951401.0,-11672.0,5145.0,0.0,49948.0,1065880.0,0.0
4310439120261,670126.36,0.0,97383.35,0.0,0.0,0.0,0.0,76978.67,0.0,57984.95,3823.07,19683.37,97026.22,13468.86,12083.2,0.0,0.0,0.0,1099.0,73018.76,3782.49,56661.75,0.0,36634.94,0.0,21244.99,1185.0,18124.8,26779.07,286472.12,319426.48,1535.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271519.0,0.0,0.0,0.0,0.0,0.0,0.0,890507.0,0.0,0.0,0.0,144786.0,0.0,0.0,0.0,0.0,92077.22,0.0,0.0,0.0,0.0,0.0,291110.47,0.0,49643.79,10000.0,72244.85,368829.5,0.0,248593.55,15375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117721.72,0.0,305472.27,-133647.11,0.0,0.0,217430.46,80733.37,0.0
4310439120642,874886.0,0.0,279978.0,0.0,144235.0,47572.0,0.0,56221.0,0.0,82907.0,0.0,38062.0,130611.0,10651.0,12151.0,0.0,0.0,0.0,0.0,27652.0,1814.0,101915.0,52480.0,257200.0,0.0,3989.0,3790.0,12863.0,38176.0,723678.0,842379.0,7045.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,1071.0,0.0,0.0,0.0,2455564.0,0.0,0.0,0.0,0.0,0.0,0.0,2081.0,1045.0,8602.0,197988.0,349789.0,0.0,0.0,0.0,0.0,137440.0,0.0,0.0,0.0,0.0,0.0,1554787.0,0.0,10982.0,0.0,278896.0,736708.0,0.0,470000.0,0.0,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636501.0,0.0,336862.95,-8214.95,28896.0,0.0,36626.0,1036519.0,0.0
4310439121780,232273.87,78922.71,0.0,0.0,50596.44,0.0,0.0,0.0,0.0,15596.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66336.13,0.0,19166.5,11820.96,9853.32,21831.1,0.0,8878.05,20917.79,7241.47,82057.98,333048.98,218382.38,44873.6,0.0,0.0,0.0,0.0,0.0,38482.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766873.0,0.0,0.0,0.0,0.0,0.0,0.0,9080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689587.73,0.0,0.0,0.0,0.0,330662.45,0.0,0.0,34000.86,35275.37,603998.65,858435.23,0.0,0.0,0.0,835089.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312730.53,95538.0,76058.97
4310439123257,302319.57,0.0,169432.84,50897.84,64925.12,0.0,45000.0,0.0,0.0,43137.46,7890.96,14925.73,30761.11,9768.33,5710.76,0.0,0.0,0.0,8254.58,29453.84,0.0,75879.9,109921.35,5042.06,0.0,1968.82,1719.0,11853.52,20783.85,66220.0,289347.54,12164.54,0.0,0.0,0.0,0.0,0.0,1559.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357040.0,0.0,0.0,0.0,0.0,0.0,0.0,547619.0,265956.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73063.04,0.0,0.0,0.0,0.0,24585.06,731684.0,0.0,4046.7,0.0,6562.4,593370.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246070.93,0.0,0.0,0.0,0.0,500.0,286972.81,167921.0,0.0
4310439123281,697070.0,0.0,265281.0,0.0,155615.0,34194.0,0.0,49793.0,0.0,69934.0,0.0,31470.0,128528.0,11263.0,14021.0,0.0,0.0,0.0,0.0,54624.0,3827.0,137659.0,45373.0,215644.0,0.0,1535.0,0.0,10656.0,17903.0,705366.0,671649.0,8016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,1963415.0,0.0,0.0,0.0,0.0,0.0,0.0,71267.0,0.0,0.0,145893.0,125628.0,0.0,0.0,0.0,0.0,123466.0,0.0,0.0,0.0,0.0,0.0,1447647.0,0.0,25484.0,0.0,250000.0,733918.0,0.0,700000.0,0.0,223660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189019.0,0.0,-57783.0,0.0,0.0,0.0,449782.0,820344.0,0.0
4310439123794,377381.9,0.0,88821.54,53606.0,0.0,0.0,0.0,25000.08,2084.8,43910.44,0.0,7720.02,33721.44,5751.41,12347.41,515.6,0.0,0.0,0.0,7560.35,0.0,35430.45,122524.2,33157.45,81369.25,746.07,1609.97,6386.27,17092.34,212487.81,266971.91,18608.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614160.0,122048.0,0.0,16907.83,14673.0,0.0,0.0,0.0,0.0,34056.29,0.0,0.0,0.0,0.0,322075.93,0.0,0.0,116253.47,0.0,0.0,391201.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81183.87,0.0,48407.43,0.0,0.0,0.0,517208.43,159898.46,42686.0
4369369106633,917651.0,0.0,272567.0,147830.0,0.0,20352.0,67610.0,90216.0,0.0,0.0,0.0,115991.0,132738.41,10850.0,26534.0,0.0,0.0,0.0,63396.0,17443.0,20013.0,186369.0,123781.0,564.0,0.0,5235.0,0.0,22643.0,68784.0,139321.0,437451.0,8386.0,0.0,0.0,0.0,0.0,0.0,9844.0,0.0,0.0,0.0,235788.0,0.0,0.0,0.0,0.0,0.0,1366575.0,0.0,0.0,0.0,0.0,0.0,0.0,684721.0,2875.41,0.0,0.0,142550.0,0.0,0.0,0.0,0.0,2314468.02,0.0,0.0,0.0,0.0,580854.25,0.0,0.0,18098.1,0.0,99956.0,236295.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2777081.0,0.0,2586259.0,17987.0,0.0,0.0,544245.0,573226.0,0.0
4369427107151,463405.52,0.0,473929.57,47022.56,814719.06,0.0,199746.66,197134.64,682661.74,88229.19,0.0,40966.92,522160.55,40552.66,58268.84,0.0,109044.62,0.0,0.0,0.0,0.0,79404.55,4806.03,8914.35,0.0,11047.36,5590.0,68795.19,101668.44,376413.6,675201.83,22950.25,0.0,0.0,0.0,0.0,0.0,13739.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2159598.0,9661.0,0.0,0.0,0.0,0.0,0.0,2274327.0,0.0,0.0,3488.8,117004.0,0.0,0.0,0.0,0.0,213903.75,0.0,0.0,0.0,0.0,2210438.19,0.0,0.0,98791.25,27534.6,33068.65,396367.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2187369.36,0.0,1916743.86,52932.14,0.0,0.0,211493.13,548495.42,0.0
4369427116889,1184473.0,115536.0,274299.0,145500.0,0.0,39550.0,73450.0,41132.0,0.0,0.0,0.0,143751.0,168534.0,17551.0,34915.0,0.0,0.0,0.0,68155.0,32835.0,14503.0,234471.0,65360.0,1859.0,0.0,22536.0,0.0,22644.0,27884.0,93428.0,342394.0,18285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223764.0,0.0,0.0,0.0,0.0,0.0,1029849.0,0.0,0.0,0.0,0.0,0.0,0.0,1084559.0,855.0,0.0,0.0,70667.0,0.0,0.0,0.0,0.0,263583.91,0.0,0.0,0.0,0.0,366114.19,0.0,0.0,0.0,0.0,0.0,45760.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583938.0,0.0,651154.0,91426.0,0.0,0.0,743692.0,318545.0,0.0
4369427123745,216500.0,0.0,179678.45,123630.99,0.0,0.0,0.0,25000.07,2084.81,41556.32,0.0,7950.05,31733.77,6338.39,12347.41,4040.37,0.0,0.0,0.0,6937.22,0.0,35359.22,123218.53,33157.48,81799.54,996.08,1609.97,6386.27,16792.32,213126.34,265945.86,18615.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300478.0,0.0,0.0,0.0,0.0,0.0,0.0,316444.0,122048.0,0.0,16065.84,15758.0,0.0,0.0,0.0,0.0,47990.48,0.0,0.0,0.0,0.0,511480.08,0.0,0.0,113497.47,0.0,0.0,419937.44,0.0,0.0,0.0,197915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55115.59,0.0,48407.43,0.0,0.0,0.0,492262.43,155578.16,42879.0
43694274330668,1191424.8,55000.0,242909.19,45471.05,0.0,147493.22,0.0,121244.15,0.0,125175.22,0.0,44628.79,127232.96,24000.9,55799.81,0.0,0.0,0.0,0.0,3754.74,4982.32,123321.01,47897.21,0.0,498865.58,13691.82,14608.24,49406.33,127816.66,424685.81,405004.31,17506.21,0.0,0.0,0.0,0.0,0.0,14040.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121165.0,0.0,0.0,0.0,0.0,0.0,0.0,1183270.54,207335.0,0.0,240841.82,229627.0,0.0,0.0,0.0,0.0,61208.47,0.0,0.0,0.0,0.0,514867.0,0.0,0.0,40740.0,960527.68,49336.0,977188.5,0.0,0.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649002.65,0.0,1564501.31,-922057.31,0.0,0.0,125907.39,824372.63,0.0
43694274330676,533529.15,0.0,57580.82,0.0,72537.8,146245.77,149046.5,140527.84,250.0,53902.07,16219.74,40002.34,84333.67,10636.95,19381.1,0.0,0.0,0.0,6916.52,0.0,19203.25,68164.54,6380.47,8263.32,0.0,4523.09,1095.0,3190.93,98865.0,224200.72,381421.15,70466.0,0.0,0.0,0.0,0.0,0.0,13900.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930127.0,0.0,0.0,0.0,0.0,0.0,0.0,977056.0,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732361.17,0.0,0.0,0.0,0.0,59218.92,653958.42,0.0,16440.98,5151.6,750707.3,297578.28,0.0,0.0,879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1914381.11,0.0,1604060.61,0.0,0.0,5000.0,79222.76,558768.82,0.0
43694274330726,667382.54,0.0,39295.7,47022.56,160240.39,0.0,23187.45,22997.04,62349.3,67555.13,0.0,14551.3,185469.48,14404.16,20696.88,0.0,38732.24,0.0,0.0,0.0,0.0,54546.27,2587.87,214289.89,0.0,8222.68,3070.0,37043.42,59544.59,277420.23,781501.67,12787.41,0.0,0.0,0.0,0.0,0.0,7170.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675786.0,794.0,0.0,0.0,0.0,0.0,0.0,947032.0,102160.0,0.0,178164.55,147591.0,0.0,0.0,0.0,0.0,195649.4,0.0,0.0,0.0,0.0,971425.33,0.0,0.0,76345.28,25000.0,19184.92,1093606.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193998.23,0.0,123576.65,-52805.65,0.0,0.0,40986.32,852782.44,0.0
4369450113662,610984.74,0.0,114999.96,0.0,143111.52,0.0,0.0,103872.07,26892.02,60160.19,0.0,30142.97,79918.8,15320.34,21502.17,0.0,0.0,0.0,988.47,22522.43,9553.59,43376.76,7778.19,167680.43,0.0,10454.62,4959.26,18454.81,45564.82,278237.01,346756.37,1535.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3816.0,0.0,0.0,0.0,976832.0,6234.0,0.0,0.0,0.0,0.0,0.0,621888.0,732.0,0.0,156071.69,98258.0,0.0,0.0,0.0,0.0,832200.48,0.0,0.0,0.0,0.0,638036.44,0.0,0.0,0.0,11642.4,0.0,35835.23,107099.72,0.0,391018.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588744.89,0.0,0.0,0.0,319013.49,348734.7,0.0
4369450121483,432876.2,0.0,188728.23,0.0,4620.0,0.0,34528.04,0.0,0.0,48002.94,0.0,14189.3,37954.87,4736.36,7300.29,0.0,0.0,0.0,0.0,5184.0,1186.52,53201.78,27059.15,107315.91,0.0,3640.39,4124.47,20546.98,0.0,85577.81,324326.54,2212.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625794.0,391.0,0.0,0.0,0.0,0.0,0.0,392198.0,150288.0,0.0,77382.25,28309.0,0.0,0.0,0.0,0.0,195553.53,0.0,0.0,0.0,0.0,582568.32,0.0,0.0,15831.01,0.0,0.0,45861.72,0.0,187500.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560590.74,0.0,433495.0,5633.14,0.0,0.0,68861.57,185551.18,0.0
4369450123299,679920.0,0.0,284838.0,0.0,164597.0,39134.0,0.0,50302.0,0.0,62003.0,0.0,39229.0,117233.0,11593.0,14610.0,0.0,0.0,0.0,0.0,47323.0,2420.0,137941.0,58549.0,217922.0,0.0,5237.0,0.0,10656.0,35940.0,832606.0,664560.0,6258.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,884.0,0.0,0.0,0.0,1262885.0,0.0,0.0,0.0,0.0,0.0,0.0,791474.0,0.0,0.0,147853.0,129797.0,0.0,0.0,0.0,0.0,346244.0,0.0,0.0,0.0,0.0,0.0,1161687.0,0.0,30667.0,0.0,255029.0,469616.0,0.0,350000.0,0.0,527348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431634.0,0.0,2637.0,0.0,5029.0,10000.0,756867.0,838961.0,0.0
4369484123760,312556.95,0.0,136191.68,0.0,65031.59,0.0,0.0,34922.45,12834.5,36803.72,0.0,15033.03,31383.47,6819.26,9480.0,1270.0,0.0,0.0,0.0,16068.86,17641.95,96556.86,74127.43,79038.32,0.0,2047.82,1419.77,28627.81,21313.91,5000.0,155120.92,10641.82,0.0,0.0,0.0,0.0,0.0,690.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266285.05,0.0,0.0,0.0,0.0,0.0,0.0,607599.12,385544.27,0.0,57022.95,0.0,0.0,0.0,0.0,0.0,210413.95,0.0,0.0,0.0,0.0,412986.14,0.0,0.0,6715.2,0.0,71989.72,89328.86,0.0,50000.0,78967.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483808.42,0.0,0.0,0.0,0.0,0.0,71241.79,191738.46,74999.0
43695836118541,1573300.61,0.0,111609.92,0.0,208966.35,35951.25,0.0,140562.0,0.0,146367.77,0.0,55406.63,191615.35,35514.75,17507.21,0.0,0.0,0.0,0.0,0.0,5523.63,30813.37,0.0,0.0,0.0,292.1,3193.96,24201.61,287344.24,26291.57,62788.13,14790.05,0.0,0.0,0.0,0.0,0.0,9815.93,0.0,0.0,0.0,346015.25,0.0,0.0,0.0,0.0,0.0,464871.0,0.0,0.0,0.0,0.0,0.0,0.0,2236280.0,59091.0,0.0,7504.21,2333.0,0.0,0.0,0.0,0.0,537340.88,0.0,0.0,0.0,0.0,810.0,735642.03,0.0,58539.96,7424.96,273884.58,65968.21,67289.69,0.0,298837.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081697.38,0.0,688435.5,0.0,0.0,99850.0,320961.76,729942.59,0.0
4369666124065,178475.47,0.0,60000.0,1867.05,0.0,23515.51,28541.64,18720.0,441.0,20066.73,0.0,8977.02,41964.0,3615.32,7049.0,0.0,0.0,0.0,0.0,47005.96,1346.22,40803.93,38195.16,4823.8,0.0,1312.72,986.0,10327.01,9691.41,101426.34,210002.02,4560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,0.0,0.0,0.0,47156.0,0.0,0.0,0.0,0.0,0.0,0.0,332733.0,308170.0,0.0,0.0,25636.0,0.0,0.0,0.0,0.0,35287.43,0.0,0.0,0.0,0.0,93000.0,0.0,0.0,4984.0,8876.8,0.0,13333.3,0.0,0.0,0.0,166667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37852.07,0.0,0.0,0.0,0.0,0.0,11279.24,70335.0,31035.0
43696664330585,1098431.56,0.0,198933.78,99499.58,61615.36,94682.28,45000.0,25522.88,0.0,115101.51,12312.85,32881.83,93684.73,18175.44,15228.61,0.0,0.0,0.0,13698.69,3669.76,0.0,78971.58,41792.51,92899.12,0.0,9648.96,4812.32,21878.08,77254.51,64877.09,768181.31,19332.98,0.0,0.0,0.0,0.0,0.0,704.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580274.0,0.0,0.0,0.0,0.0,0.0,0.0,1697852.0,0.0,0.0,0.0,203483.09,0.0,0.0,0.0,0.0,814403.13,0.0,682818.83,0.0,0.0,145339.21,491221.16,0.0,8506.86,0.0,10233.93,288848.89,0.0,30000.0,0.0,570000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254604.65,0.0,1254638.44,0.0,0.0,9069.58,120606.31,515612.7,0.0
44104474430252,1653393.03,0.0,44537.64,0.0,0.0,0.0,0.0,504025.62,44610.04,137020.58,59429.22,64923.33,118238.15,33977.39,31046.73,0.0,0.0,0.0,0.0,29561.57,36116.09,47277.43,71911.91,0.0,0.0,40830.5,81819.69,11075.0,79210.61,393619.07,290566.76,12688.81,0.0,0.0,0.0,0.0,0.0,47534.67,838.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866072.0,193205.0,0.0,0.0,0.0,0.0,0.0,1780508.0,0.0,30342.0,0.0,377.0,0.0,0.0,1097995.38,0.0,1229399.13,0.0,0.0,0.0,0.0,159463.98,797074.2,0.0,16182.5,0.0,420127.91,-8868.23,164508.97,0.0,5190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3091230.38,0.0,3104056.89,41197.72,0.0,468182.08,910420.98,297430.57,170055.0
4469765100388,354181.42,0.0,94350.04,236.16,26661.18,0.0,16995.0,78478.45,0.0,37032.81,7759.35,15658.47,123204.98,10622.46,10645.39,0.0,0.0,0.0,0.0,0.0,0.0,40733.87,0.0,9880.94,0.0,9592.48,1210.0,0.0,12337.62,11358.78,96763.0,273.43,0.0,0.0,0.0,0.0,0.0,40016.0,0.0,0.0,0.0,0.0,0.0,44719.82,0.0,0.0,0.0,655984.0,0.0,0.0,0.0,0.0,0.0,0.0,86005.0,0.0,0.0,0.0,389.0,0.0,0.0,71577.44,0.0,345275.07,0.0,0.0,0.0,24064.41,16206.41,266903.6,0.0,0.0,0.0,1051810.69,57026.56,0.0,1381.03,0.0,597128.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655722.71,0.0,1002945.02,0.0,454682.4,9896.63,277200.26,140490.11,0.0
4469799117804,595962.19,0.0,171499.92,32158.35,0.0,31063.64,48125.0,38050.08,27548.98,65534.04,0.0,20581.02,74943.47,1038.85,20603.65,0.0,0.0,0.0,15193.02,7845.93,19169.56,62392.45,22804.49,153293.42,347542.55,9943.59,1694.29,19231.27,0.0,45128.25,53006.85,26081.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914254.0,23546.0,0.0,0.0,0.0,0.0,0.0,836448.0,8660.0,0.0,125503.2,10009.0,0.0,0.0,0.0,0.0,411409.96,0.0,0.0,0.0,0.0,0.0,647572.88,0.0,11960.26,13610.26,0.0,104207.11,0.0,14245.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575091.41,-46734.41,0.0,0.0,73596.67,356163.89,0.0
