CDSCode,1100,1200,1300,1900,2100,2200,2300,2400,2900,3101-3102,3201-3202,3301-3302,3401-3402,3501-3502,3601-3602,3701-3702,3751-3752,3901-3902,4100,4200,4300,4400,4700,5100,5200,5300,5400,5500,5600,5800,5900,6100-6170,6200,6300,6400,6500,6900,7110-7143,7211-7213,7221-7223AO,7221-7223SE,7281-7299,7438,7439,7630-7699,8011,8012,8019,"8091, 8097",8096,"8110, 8260-8299","8181, 8182",8220,8290,8930-8979,8980-8999,9110,9111,9120,9130,9135,9140,9150,9200,9290,9320,9330,9340,9500,9590,9640,9650,9660-9669,9711,9712,9713,9719,9740,9750,9760,9780,9789,9790A,9790M,9791,"9793, 9795",9796,9797,LocalRevAO,StateRevAO,StateRevSE
36678760126714,239989.88,0.0,65738.07,0.0,29045.1,27654.47,15999.96,66042.06,33922.72,25014.78,0.0,20038.34,16550.84,8375.16,0.0,0.0,0.0,0.0,12343.49,578.22,14819.68,3576.92,222.32,0.0,745.28,0.0,0.0,34993.8,74172.22,96904.52,10356.18,0.0,0.0,0.0,0.0,0.0,22675.0,0.0,0.0,0.0,0.0,0.0,43888.76,0.0,0.0,494351.0,114246.0,-1193.3,0.0,27125.42,4722.17,0.0,31754.66,0.0,0.0,0.0,0.0,0.0,40626.86,0.0,0.0,0.0,0.0,152594.89,0.0,0.0,0.0,0.0,43783.69,0.0,263401.36,51145.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-165108.33,0.0,-28400.69,169820.63,196142.18,0.0,8123.7,74132.03,0.0
36678760128405,154577.83,68073.51,191621.71,175357.94,37170.52,45934.91,32425.32,0.0,0.0,46645.51,8462.82,50118.56,36552.14,4342.63,258.0,0.0,0.0,39389.72,4126.71,11645.47,9461.28,10783.94,20298.12,0.0,2382.4,356.24,2141.76,61957.6,84240.33,69770.01,2735.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623601.38,15862.0,4637.0,0.0,25536.0,0.0,0.0,0.0,0.0,174136.62,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,50058.27,0.0,0.0,0.0,0.0,407214.45,65618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-458505.45,0.0,-65882.19,-95852.0,27866.0,36611.27,94763.0,0.0,0.0
36678763630993,334964.32,72718.79,42100.0,0.0,12617.38,26049.05,251118.3,85761.49,14550.59,38945.93,25526.35,29867.01,102614.6,12231.7,27093.08,0.0,0.0,0.0,22799.52,1248.13,35358.45,4820.2,0.0,0.0,11826.55,4575.75,41097.81,72053.59,36874.77,161153.15,17519.86,0.0,0.0,0.0,0.0,0.0,2138.0,0.0,0.0,0.0,0.0,0.0,22194.36,0.0,0.0,1163088.0,276744.0,-5580.0,0.0,54679.0,0.0,0.0,0.0,43230.0,0.0,0.0,0.0,0.0,2988.12,0.0,0.0,0.0,0.0,0.0,353784.86,0.0,0.0,564919.56,38559.97,0.0,50700.0,0.0,51455.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780976.75,0.0,693592.08,135463.55,150668.0,0.0,22948.33,57298.52,0.0
36679343630670,10838880.0,89291.0,1368628.0,35617.0,448910.0,0.0,677886.0,0.0,0.0,0.0,0.0,104294.0,1114295.0,0.0,236811.0,0.0,0.0,295588.0,682060.0,317160.0,641235.0,240704.0,8978.0,0.0,85747.0,2440.0,104965.0,503095.0,1723849.0,8378809.0,321845.0,0.0,0.0,0.0,0.0,0.0,388980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22283657.0,5723968.0,-4122770.0,0.0,1537039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8944952.0,0.0,0.0,0.0,670028.0,3080878.0,0.0,0.0,1015521.0,113771.0,3644722.0,0.0,2500000.0,27647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7652781.0,0.0,8267139.0,1807981.0,1038287.0,0.0,941.0,923487.0,879693.0
36679343630761,4574962.88,71404.8,1647390.22,40000.61,100551.56,62453.83,280226.79,931135.07,267293.43,464976.58,261318.81,263192.43,1887380.88,8632.65,133788.36,0.0,0.0,125592.2,213173.01,5894.49,637152.35,277867.55,0.0,0.0,215804.46,32762.09,172868.63,253219.03,1035127.51,1210756.89,113537.76,0.0,0.0,0.0,0.0,0.0,1155185.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10713825.0,3168285.0,-1059.0,0.0,933511.9,9926.0,286815.0,0.0,308027.0,0.0,0.0,0.0,0.0,4238455.98,11759.6,0.0,0.0,0.0,2866278.32,0.0,0.0,419819.64,0.0,346608.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6972130.93,0.0,41700735.34,0.0,35167273.52,217573.85,137864.77,708042.13,834656.0
36679590114256,2470895.97,139988.15,345162.96,56018.72,151576.93,50178.13,58881.44,207751.72,215050.01,261028.38,0.0,95568.38,254098.23,35208.2,51898.0,0.0,0.0,2800.0,10436.77,72911.35,139943.9,92717.94,52580.13,0.0,18912.19,20914.95,29472.9,144275.46,152363.81,579910.23,18610.65,0.0,0.0,0.0,0.0,0.0,9142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3735187.0,1171323.0,-24062.0,0.0,680113.0,0.0,105137.0,34694.82,0.0,0.0,0.0,0.0,0.0,3752613.46,550.0,0.0,0.0,0.0,880880.48,0.0,0.0,0.0,0.0,134920.28,0.0,20153.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4423994.84,0.0,3621436.19,0.0,9905.79,54975.35,158302.48,266280.99,478761.0
36750440107516,645151.53,0.0,81686.59,0.0,40371.23,3663.2,0.0,121493.59,43590.0,55454.7,0.0,28448.43,139550.43,11407.6,14155.8,0.0,0.0,0.0,3990.68,3667.54,18181.58,20622.59,0.0,0.0,10937.42,6304.31,28093.24,41366.32,159188.61,222371.75,4975.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076034.0,282648.0,-1170.0,0.0,42023.0,0.0,0.0,0.0,65023.0,0.0,0.0,0.0,0.0,863384.4,0.0,0.0,0.0,0.0,0.0,227167.97,0.0,0.0,0.0,213512.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825159.7,0.0,1225296.0,67827.0,420733.37,51869.0,35170.55,53635.19,155947.69
36750440112441,865342.0,0.0,101917.0,0.0,144770.0,143935.0,65000.0,118220.0,58448.0,83818.0,56479.0,0.0,78925.0,0.0,15618.0,0.0,0.0,84901.0,56570.0,2036.0,35850.0,35194.0,136736.0,0.0,18442.0,3933.0,29003.0,0.0,251330.0,145894.0,16320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22730.0,0.0,0.0,0.0,1783578.0,432418.0,-54134.0,0.0,76524.0,7240.0,0.0,127762.0,0.0,0.0,0.0,0.0,11738402.0,0.0,0.0,0.0,0.0,0.0,297282.0,0.0,0.0,0.0,225224.0,23985.0,0.0,0.0,30784.0,6691488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5514651.0,0.0,7894286.0,0.0,2532720.0,0.0,39889.0,122062.0,189157.0
36750440114389,866685.16,0.0,0.0,43737.29,157837.74,0.0,0.0,56337.3,0.0,80845.52,0.0,29590.09,228610.23,562.36,22427.13,0.0,0.0,0.0,55780.77,4173.04,56673.24,5613.3,0.0,0.0,24273.6,5711.5,9019.0,79696.74,501002.47,295712.5,103033.89,0.0,0.0,0.0,0.0,0.0,77498.16,0.0,0.0,0.0,0.0,0.0,3639.51,0.0,0.0,2004181.0,508979.0,-2164.0,0.0,83178.24,0.0,40903.0,0.0,109297.0,0.0,0.0,0.0,0.0,69659.67,0.0,0.0,0.0,1188038.54,1853.53,260969.7,0.0,46710.38,19112.24,96254.08,0.0,72234.87,0.0,35145.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1382709.95,0.0,1198783.35,0.0,126705.77,0.0,15274.03,93106.64,166338.0
36750440116707,1922786.8,366738.41,335447.62,0.0,1333046.36,396671.57,448620.63,381670.4,0.0,222713.97,270087.44,229666.57,694354.95,8498.49,184389.09,0.0,0.0,4968.42,0.0,0.0,433287.0,30010.84,196945.35,0.0,31331.27,15142.22,204375.28,212730.05,1570287.63,956424.75,55848.81,0.0,0.0,0.0,0.0,0.0,161876.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5978707.0,1634071.0,-46193.0,0.0,257731.47,117757.0,0.0,232685.86,319948.0,0.0,0.0,0.0,0.0,638635.06,0.0,78957.5,0.0,0.0,1588802.1,0.0,0.0,114991.48,0.0,777516.01,0.0,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1888575.98,0.0,302155.63,-28314.0,1684682.58,44527.0,255608.14,1072475.13,411922.0
36750440118059,957601.04,0.0,222403.21,6440.0,121344.36,33403.6,0.0,0.0,0.0,95129.64,16352.45,0.0,45574.29,28304.65,10412.7,30503.12,0.0,0.0,36507.37,6768.22,101246.64,24685.34,0.0,0.0,28565.55,10934.78,83720.9,21300.0,209614.88,315890.48,12370.23,0.0,0.0,0.0,0.0,0.0,11131.71,0.0,0.0,0.0,0.0,11492.55,0.0,0.0,0.0,3096945.0,486570.0,99756.62,0.0,105861.28,0.0,0.0,94853.53,0.0,0.0,0.0,0.0,0.0,3339793.04,0.0,0.0,0.0,0.0,1068913.19,0.0,0.0,17045.07,0.0,14859.78,0.0,0.0,0.0,62500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4348391.52,0.0,2647221.0,17659.0,46452.32,0.0,90904.46,34935.66,161835.0
36750510115089,5216276.06,170888.31,584267.97,0.0,39253.96,0.0,0.0,112221.81,0.0,521689.29,6333.2,94929.28,1055907.68,2828.99,73513.27,0.0,0.0,0.0,0.0,0.0,1800192.78,0.0,0.0,0.0,182792.33,3652.76,34468.5,11994.34,127991.59,6683438.02,64987.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10248086.0,3132938.0,-63757.0,0.0,1202169.0,4725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4851062.2,0.0,0.0,0.0,0.0,512633.6,0.0,0.0,0.0,0.0,577791.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4785903.56,0.0,5911685.98,11701.02,0.0,0.0,5011.56,536284.81,584687.0
36750773631207,4894126.75,0.0,0.0,0.0,1924397.77,0.0,0.0,0.0,0.0,413541.16,215835.24,221423.48,1019339.13,3280.62,68000.88,0.0,0.0,4491.07,101402.5,120.16,387303.95,3876.19,115114.56,0.0,45772.11,13923.97,72152.03,597506.22,582869.62,90820.86,40857.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178070.71,0.0,0.0,6350063.21,1948684.0,0.0,0.0,883792.0,8261.0,0.0,78678.28,149031.0,0.0,0.0,0.0,0.0,4328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4328.0,0.0,4328.0,0.0,0.0,0.0,630583.32,359939.57,585194.0
37103716119119,4915745.0,0.0,557694.0,65328.0,83630.0,500901.0,0.0,437975.0,234860.0,479891.0,131663.0,180835.0,702389.0,4633.0,136059.0,0.0,0.0,41220.0,45236.0,34347.0,473990.0,135389.0,0.0,0.0,69792.0,13923.0,48861.0,306908.0,1606171.0,807652.0,116527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6256995.0,2200655.0,0.0,0.0,2265285.0,0.0,55095.0,0.0,6831.0,0.0,0.0,6619807.0,0.0,221358.0,0.0,407542.0,0.0,0.0,275645.0,0.0,0.0,530092.0,0.0,269795.0,0.0,0.0,277753.0,3267915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9488427.0,0.0,9176579.0,-435853.0,0.0,312741.0,895032.0,1512168.0,0.0
37679670128595,463055.47,0.0,75000.0,0.0,30000.0,0.0,103332.88,55460.1,42209.0,46029.4,0.0,24552.38,36204.7,7398.13,0.0,0.0,0.0,1540.0,1253.07,-64.1,32353.33,4966.21,14984.56,0.0,3962.88,892.0,0.0,26159.32,187272.69,663175.37,10157.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832535.0,29772.0,-9216.0,0.0,315125.0,105280.0,0.0,19146.68,0.0,0.0,0.0,0.0,0.0,-8849.6,0.0,0.0,0.0,0.0,1404458.87,121828.67,0.0,0.0,0.0,1505498.91,0.0,2247.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-279325.08,0.0,250381.61,-108915.89,61698.29,39017.11,148893.91,68283.22,0.0
37679830117887,165333.35,0.0,81142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18855.3,0.0,2170.0,6958.0,0.0,0.0,310.0,179.39,0.0,10853.86,7800.93,446.25,0.0,1103.83,0.0,9206.6,4167.66,63882.8,221536.73,15473.7,0.0,0.0,0.0,0.0,0.0,1973.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317357.0,126814.0,0.0,0.0,188430.0,16810.0,0.0,0.0,0.0,0.0,0.0,106227.04,0.0,34676.02,0.0,0.0,0.0,0.0,21426.17,0.0,0.0,10064.0,1400.0,71377.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106199.87,0.0,44019.72,4268.48,0.0,0.0,2141.38,17752.74,0.0
37679830128579,805939.3,0.0,25046.1,0.0,9009.57,0.0,0.0,0.0,172240.27,51417.3,0.0,39427.96,50531.69,14552.95,16351.0,0.0,0.0,-700.0,76567.71,10916.04,97888.42,97394.9,0.0,0.0,19337.12,850.0,15996.03,46648.24,312644.1,345076.97,13021.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1246895.0,58748.0,-2945.0,0.0,701468.92,78750.0,0.0,0.0,0.0,0.0,0.0,360504.22,0.0,59983.22,500.0,0.0,0.0,0.0,184376.6,0.0,0.0,0.0,0.0,210294.48,0.0,250000.0,0.0,0.0,500.0,0.0,0.0,0.0,125890.0,0.0,0.0,0.0,0.0,0.0,18679.57,78267.18,-12886.0,0.0,0.0,37699.32,21256.87,157972.0
37679910108563,1586265.98,35926.59,74783.41,10075.33,157547.57,139025.14,59670.0,150327.63,153135.24,149446.09,58664.15,74312.17,289944.47,1175.62,20933.75,0.0,0.0,641.04,24643.59,19003.38,163279.48,38825.35,232537.72,0.0,33567.83,17878.02,29772.65,133722.98,92246.66,240809.13,10465.3,0.0,0.0,0.0,0.0,0.0,42090.28,0.0,0.0,0.0,287524.16,111428.0,5565.06,0.0,0.0,2321902.0,671255.0,-81678.72,0.0,739965.64,0.0,0.0,210717.98,195421.0,0.0,0.0,1221223.29,0.0,221010.19,0.0,0.0,0.0,0.0,247810.5,0.0,0.0,25493.34,9675.0,368010.93,4425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1261829.39,0.0,1444769.74,63450.08,163818.84,90946.99,81314.05,314712.22,0.0
37679910119255,423906.34,14808.9,70237.75,0.0,67494.84,70214.93,19890.0,66053.86,48553.35,43523.18,25837.29,27921.67,101956.76,388.48,6977.89,0.0,0.0,213.69,6719.56,5317.61,49591.11,11954.59,76466.26,0.0,7774.49,8256.63,9924.21,44137.51,20631.93,127913.03,3563.31,0.0,0.0,0.0,0.0,0.0,7179.62,99012.56,0.0,0.0,0.0,36493.0,0.0,0.0,0.0,731550.0,237552.0,-30754.67,0.0,251310.51,0.0,0.0,66142.28,64423.0,0.0,0.0,214438.81,0.0,125040.13,0.0,0.0,0.0,0.0,2382.6,119756.58,6500.25,2225.0,0.0,115472.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344405.37,0.0,382215.4,6398.0,0.0,50000.0,25089.45,163393.75,0.0
37680230119594,801548.79,0.0,150234.92,0.0,50224.4,0.0,0.0,71205.21,23169.57,84097.27,18182.46,25008.08,95277.19,543.8,12624.17,0.0,0.0,2825.02,10877.96,6354.83,43719.18,10108.1,82800.53,0.0,14172.37,14029.1,19501.91,80316.85,80666.58,419309.39,3443.96,0.0,0.0,0.0,0.0,0.0,2798.17,0.0,0.0,0.0,0.0,19116.18,216.0,0.0,0.0,913964.0,400174.0,-1423.49,0.0,745048.42,32400.0,0.0,62909.62,66782.0,0.0,0.0,739594.58,0.0,215587.55,0.0,0.0,0.0,0.0,10.0,135741.43,0.0,14561.28,1.08,146741.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958241.29,0.0,736829.27,0.0,9603.64,513.42,75609.05,78437.47,0.0
37680230124321,427642.49,0.0,95545.45,3988.8,0.0,7758.85,0.0,110079.69,0.0,41844.73,0.0,34590.96,74148.83,6636.69,14817.0,0.0,0.0,0.0,5407.07,0.0,157943.33,24274.48,8956.55,0.0,15596.83,14044.75,18607.8,61103.19,279136.34,260843.32,10576.91,0.0,0.0,0.0,0.0,0.0,13154.0,0.0,0.0,0.0,0.0,10917.22,0.0,0.0,0.0,605076.0,245042.0,-6877.0,0.0,449086.73,66330.0,24196.0,69480.88,51514.0,0.0,0.0,301307.71,0.0,241846.5,0.0,0.0,0.0,0.0,0.0,283947.18,0.0,15584.0,22831.0,123136.68,0.0,33333.0,0.0,158334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506558.7,0.0,338486.0,59233.0,28783.0,51711.0,32509.97,276899.4,73691.0
37680490127118,504912.64,12780.0,51347.24,50580.0,60135.0,0.0,0.0,70270.0,6573.75,0.0,0.0,57630.53,25589.19,9621.04,21526.39,0.0,0.0,0.0,23758.98,1906.38,35734.64,63971.76,0.0,0.0,817.25,855.0,11287.27,8889.66,126173.67,100466.45,8719.61,0.0,0.0,0.0,0.0,0.0,3066.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819462.0,233762.0,-1457.0,0.0,42679.5,0.0,27714.35,0.0,50580.7,0.0,0.0,266137.65,0.0,81775.82,0.0,0.0,0.0,0.0,300.0,71433.13,0.0,17715.68,10202.5,51219.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396345.03,0.0,354448.08,0.0,27602.0,0.0,19253.39,39087.18,95030.17
37680490127167,883029.96,0.0,159969.88,0.0,186480.3,195405.11,87969.82,64405.76,0.0,89298.41,0.0,53670.0,149382.25,13404.01,0.0,0.0,0.0,0.0,50.24,794.66,79308.82,25822.41,0.0,10720.33,5335.98,4849.12,47055.04,73736.74,330045.66,355176.39,11696.69,0.0,0.0,0.0,0.0,0.0,17868.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2466155.0,74694.0,0.0,0.0,84593.44,0.0,0.0,0.0,0.0,0.0,0.0,277612.66,0.0,346213.88,0.0,0.0,0.0,0.0,40807.02,0.0,0.0,25768.75,2453140.34,200155.94,0.0,1155000.0,0.0,1145562.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570550.81,0.0,385251.68,0.0,0.0,72273.64,205093.47,145113.88,127399.48
37680490129221,135733.86,0.0,120239.88,0.0,66628.13,0.0,110000.02,1268.16,8930.0,0.0,0.0,33004.65,28146.28,-229.53,15079.44,0.0,0.0,0.0,97097.6,17359.25,37807.69,33330.67,1352.91,0.0,5887.51,1981.92,20782.13,13307.27,146594.47,120216.35,19454.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13891.77,0.0,0.0,598737.0,16910.0,0.0,0.0,19986.8,115861.0,0.0,0.0,0.0,0.0,0.0,45549.0,0.0,41290.6,0.0,0.0,0.0,0.0,13370.32,0.0,0.0,0.0,5431.5,16565.73,91414.0,161200.0,41639.0,156315.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-361493.17,0.0,0.0,-65123.22,0.0,0.0,0.0,0.0,0.0
37680490131169,64093.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8674.75,3711.14,2546.41,737.7,0.0,0.0,0.0,4888.59,5003.43,3450.45,45818.81,0.0,0.0,4520.25,0.0,9895.0,259.74,1815.54,94596.18,1217.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204902.0,5974.0,0.0,0.0,7083.04,0.0,0.0,0.0,0.0,0.0,0.0,12176.0,0.0,4009.88,0.0,0.0,0.0,0.0,4792.0,0.0,0.0,0.0,0.0,23601.31,0.0,11269.04,0.0,0.0,0.0,0.0,0.0,0.0,835.04,0.0,0.0,0.0,0.0,0.0,-14727.51,0.0,0.0,0.0,0.0,5899.83,0.0,13477.0
37680496119564,3590979.12,44340.0,278072.54,0.0,2059.22,29253.9,255008.85,230014.37,0.0,316656.52,0.0,95787.6,371340.88,19242.6,0.0,0.0,0.0,0.0,43170.77,2504.68,266828.13,250837.85,0.0,536218.8,12028.06,22320.63,136782.25,28942.37,436237.64,576195.5,34744.23,0.0,0.0,0.0,0.0,0.0,6040.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5515345.0,1588669.0,8614.44,0.0,250577.64,0.0,0.0,0.0,0.0,0.0,0.0,2522458.3,0.0,568817.36,0.0,0.0,0.0,0.0,118974.35,0.0,0.0,91677.81,1311355.23,635298.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3971823.34,0.0,3750549.63,-250801.0,0.0,6161.45,32544.55,487821.63,180271.08
37680980101535,1246418.57,0.0,96000.04,0.0,250971.37,97978.02,0.0,163600.7,0.0,119420.09,56326.94,56163.65,226224.34,951.04,33912.01,0.0,0.0,27462.89,21225.34,7765.73,77444.51,165980.17,0.0,0.0,6622.14,6997.97,22380.0,92693.08,902733.64,453991.86,13842.4,0.0,1399.24,0.0,140864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2069855.0,787365.0,30371.17,0.0,1071294.0,0.0,0.0,0.0,0.0,0.0,0.0,3791577.32,0.0,0.0,5000.0,0.0,0.0,0.0,298645.55,0.0,0.0,1529.99,0.0,663725.16,0.0,0.0,0.0,0.0,5000.0,0.0,1529.99,0.0,100515.2,0.0,0.0,100000.0,214443.0,0.0,3011539.51,3099110.39,0.0,0.0,0.0,42223.42,622178.46,0.0
37680980128769,480242.02,0.0,150852.56,0.0,148701.35,40172.47,0.0,70959.23,0.0,54667.11,6438.52,30009.72,109057.52,461.97,18086.05,0.0,0.0,11773.36,49669.58,3948.65,29144.95,30391.12,0.0,0.0,620.0,508.98,10820.15,84580.4,172033.87,250205.0,13150.59,0.0,1182.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92893.29,157898.68,0.0,1296178.0,85302.0,502.0,0.0,500819.0,0.0,0.0,0.0,0.0,0.0,0.0,710840.86,0.0,0.0,0.0,0.0,0.0,0.0,147745.53,0.0,0.0,17120.0,0.0,273839.84,0.0,0.0,0.0,0.0,0.0,0.0,17120.0,0.0,94016.9,0.0,0.0,100000.0,100923.5,0.0,289806.15,355217.83,0.0,0.0,0.0,3475.12,378842.29,0.0
37680986116776,2132226.38,54825.9,294093.26,372097.06,213093.39,272903.81,232872.96,497300.55,43721.33,280942.74,132506.14,136719.06,543219.5,1765.91,75399.48,0.0,0.0,0.0,62709.79,83439.53,176923.82,277343.92,0.0,6009.0,43188.35,14110.43,61624.65,205139.18,799670.44,1680926.18,84092.66,0.0,0.0,0.0,0.0,0.0,211438.0,0.0,0.0,0.0,0.0,0.0,3238.0,0.0,2163118.29,4046509.0,1711882.0,-26592.0,0.0,2234102.0,0.0,147142.0,0.0,0.0,1695523.51,0.0,1461767.15,0.0,1027008.48,2500.0,0.0,0.0,0.0,638264.23,0.0,0.0,104062.56,2819847.32,549627.48,0.0,200050.0,0.0,25175000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263055.0,0.0,1920341.14,711619.0,1907420.67,153980.96,221855.7,392380.6,426353.39
37681060111195,1992680.33,183483.68,362474.54,46142.6,415804.65,279698.69,1388.88,331326.38,46300.57,227581.05,144147.87,134147.17,448103.13,863.44,61503.82,0.0,0.0,0.0,46726.62,9808.88,315485.82,290633.91,0.0,27613.0,41057.91,21895.84,34388.0,357597.48,755957.01,1320190.5,107286.17,0.0,0.0,0.0,0.0,0.0,155313.0,0.0,0.0,0.0,0.0,0.0,2303.0,0.0,0.0,2630610.0,1470164.0,-35423.0,0.0,2631853.0,0.0,96375.0,0.0,0.0,0.0,0.0,1013880.29,0.0,6179.9,1200.0,40000.0,0.0,0.0,303523.5,0.0,0.0,88420.95,0.0,485892.12,0.0,901103.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794593.81,-6073.81,524926.11,107615.3,418337.15,253435.2,540574.0
37681063731023,2515692.16,0.0,588900.0,0.0,96238.61,187431.31,182000.0,380840.64,0.0,263336.28,93838.66,111375.48,326273.71,2134.77,72325.01,0.0,0.0,78741.24,25884.02,1974.99,214132.96,148284.4,0.0,0.0,10498.63,-2602.4,37519.05,275776.92,1157046.48,393641.92,46595.47,0.0,169.0,0.0,76849.9,9838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2376993.25,1264953.0,89326.0,0.0,2323874.25,0.0,0.0,0.0,0.0,0.0,0.0,2797958.66,0.0,0.0,10000.0,0.0,0.0,0.0,775960.23,0.0,0.0,24287.95,0.0,468653.7,0.0,0.0,0.0,0.0,10000.0,0.0,24287.95,0.0,147560.04,0.0,0.0,0.0,270185.2,0.0,2687519.95,3197231.64,0.0,0.0,0.0,537616.32,644295.89,0.0
37681303731262,6326267.32,389353.06,556905.23,0.0,316637.21,731113.6,273691.47,663553.46,206942.21,625796.42,211745.48,244517.17,1311967.21,4767.2,189705.99,359490.97,0.0,16780.0,66998.07,3509.42,547718.29,141116.62,0.0,40564.99,38960.34,2770.92,50390.0,677275.93,46953.92,404187.12,16206.64,0.0,0.0,0.0,0.0,0.0,33230.38,0.0,0.0,0.0,0.0,2339413.0,4085.85,0.0,0.0,4977709.0,3478089.0,125587.0,0.0,7838037.0,10619.0,0.0,0.0,0.0,0.0,0.0,3374364.17,0.0,2905396.85,0.0,0.0,0.0,0.0,999715.0,0.0,0.0,0.0,0.0,1379868.71,0.0,0.0,0.0,1359903.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4496173.44,0.0,4077602.0,51755.0,0.0,157297.42,281578.31,655110.04,0.0
