Ccode,Dcode,SchoolID,ObjectCode,restricted,unrestricted,total,Field1
01,10017,6002000,8012,0,573025,573025,
01,10017,6002000,8019,0,0,0,
01,10017,6002000,"8091, 8097",0,0,0,
01,10017,6002000,8096,0,759562,759562,
01,10017,6002000,"8110, 8260-8299",24530,0,24530,
01,10017,6002000,"8181, 8182",50494,0,50494,
01,10017,6002000,8220,0,0,0,
01,10017,6002000,8290,189388,0,189388,
01,10017,6002000,8930-8979,0,0,0,
01,10017,6002000,8980-8999,0,0,0,
01,10017,6002000,9110,0,0,0,
01,10017,6002000,9111,0,0,0,
01,10017,6002000,9120,0,1109789,1109789,
01,10017,6002000,9130,0,0,0,
01,10017,6002000,9135,0,0,0,
01,10017,6002000,9140,0,0,0,
01,10017,6002000,9150,0,0,0,
01,10017,6002000,9200,0,404143,404143,
01,10017,6002000,9290,0,0,0,
01,10017,6002000,9320,0,0,0,
01,10017,6002000,9330,0,918,918,
01,10017,6002000,9340,0,0,0,
01,10017,6002000,9400-9489,0,0,0,
01,10017,6002000,9490,0,0,0,
01,10017,6002000,9500,0,296091,296091,
01,10017,6002000,9590,0,0,0,
01,10017,6002000,9640,0,1210000,1210000,
01,10017,6002000,9650,0,0,0,
01,10017,6002000,9660-9669,0,0,0,
01,10017,6002000,9690,0,0,0,
01,10017,6002000,9711,0,0,0,
01,10017,6002000,9712,0,0,0,
01,10017,6002000,9713,0,0,0,
01,10017,6002000,9719,0,0,0,
01,10017,6002000,9740,0,0,0,
01,10017,6002000,9750,0,0,0,
01,10017,6002000,9760,0,0,0,
01,10017,6002000,9780,0,0,0,
01,10017,6002000,9789,0,0,0,
01,10017,6002000,9790A,0,8759,8759,
01,10017,6002000,9790M,0,0,0,
01,10017,6002000,9791,0,848907.77,848907.77,
01,10017,6002000,"9793, 9795",0,-1114935.77,-1114935.77,
01,10017,6002000,9796,0,0,0,
01,10017,6002000,9797,0,0,0,
01,10017,6002000,LocalRevAO,0,10732,10732,
01,10017,6002000,StateRevAO,150000,107006,257006,
01,10017,6002000,StateRevSE,227097,0,227097,
01,61119,0119222,1100,141717.37,1475876.16,1617593.53,
01,61119,0119222,1200,0,0,0,
01,61119,0119222,1300,0,353539.24,353539.24,
01,61119,0119222,1900,0,66441.21,66441.21,
01,61119,0119222,2100,39334.88,18043.02,57377.9,
01,61119,0119222,2200,0,0,0,
01,61119,0119222,2300,0,109059.25,109059.25,
01,61119,0119222,2400,0,0,0,
01,61119,0119222,2900,7885.5,70582.32,78467.82,
01,61119,0119222,3101-3102,24769.66,144967.22,169736.88,
01,61119,0119222,3201-3202,1160.56,27365.34,28525.9,
01,61119,0119222,3301-3302,5320,49198.9,54518.9,
01,61119,0119222,3401-3402,2520,170865.89,173385.89,
01,61119,0119222,3501-3502,2090.87,24172.67,26263.54,
01,61119,0119222,3601-3602,0,24722.3,24722.3,
01,61119,0119222,3701-3702,0,0,0,
01,61119,0119222,3751-3752,0,0,0,
01,61119,0119222,3901-3902,0,0,0,
01,61119,0119222,4100,7299.93,0,7299.93,
01,61119,0119222,4200,0,8799.89,8799.89,
01,61119,0119222,4300,22205.15,49584.13,71789.28,
01,61119,0119222,4400,18640.49,38668.54,57309.03,
01,61119,0119222,4700,40543.44,2709.79,43253.23,
01,61119,0119222,5100,0,0,0,
01,61119,0119222,5200,0,5881.78,5881.78,
01,61119,0119222,5300,0,5505.92,5505.92,
01,61119,0119222,5400,0,14624.83,14624.83,
01,61119,0119222,5500,0,111699.58,111699.58,
01,61119,0119222,5600,0,27159.88,27159.88,
01,61119,0119222,5700-5799,0,0,0,
01,61119,0119222,5800,269956.58,537928.34,807884.92,
01,61119,0119222,5900,0,10965.55,10965.55,
01,61119,0119222,6100-6170,0,0,0,
01,61119,0119222,6200,0,0,0,
01,61119,0119222,6300,0,0,0,
01,61119,0119222,6400,0,0,0,
01,61119,0119222,6500,0,0,0,
01,61119,0119222,6900,0,5709.98,5709.98,
01,61119,0119222,7110-7143,0,0,0,
01,61119,0119222,7211-7213,0,0,0,
01,61119,0119222,7221-7223AO,0,0,0,
01,61119,0119222,7221-7223SE,0,0,0,
01,61119,0119222,7281-7299,0,0,0,
01,61119,0119222,7300-7399,0,0,0,
01,61119,0119222,7438,0,0,0,
01,61119,0119222,7439,0,0,0,
01,61119,0119222,7630-7699,0,0,0,
01,61119,0119222,8011,0,1504431,1504431,
01,61119,0119222,8012,0,660704,660704,
01,61119,0119222,8019,0,-7846.24,-7846.24,
01,61119,0119222,"8091, 8097",0,0,0,
01,61119,0119222,8096,0,1005797,1005797,
01,61119,0119222,"8110, 8260-8299",0,-2,-2,
01,61119,0119222,"8181, 8182",64049,0,64049,
01,61119,0119222,8220,37750.3,0,37750.3,
01,61119,0119222,8290,0,0,0,
01,61119,0119222,8930-8979,0,0,0,
01,61119,0119222,8980-8999,164696.21,-164696.21,0,
01,61119,0119222,9110,0,0,0,
01,61119,0119222,9111,0,0,0,
01,61119,0119222,9120,50979,836865.96,887844.96,
01,61119,0119222,9130,0,0,0,
01,61119,0119222,9135,0,0,0,
01,61119,0119222,9140,0,0,0,
01,61119,0119222,9150,0,0,0,
01,61119,0119222,9200,0,646358.39,646358.39,
01,61119,0119222,9290,0,0,0,
01,61119,0119222,9320,0,0,0,
01,61119,0119222,9330,0,59142.87,59142.87,
01,61119,0119222,9340,0,16846.47,16846.47,
01,61119,0119222,9400-9489,0,17594.65,17594.65,
01,61119,0119222,9490,0,0,0,
01,61119,0119222,9500,0,305081.91,305081.91,
01,61119,0119222,9590,0,0,0,
01,61119,0119222,9640,0,0,0,
01,61119,0119222,9650,0,0,0,
01,61119,0119222,9660-9669,0,0,0,
01,61119,0119222,9690,0,0,0,
01,61119,0119222,9711,0,0,0,
01,61119,0119222,9712,0,0,0,
01,61119,0119222,9713,0,0,0,
01,61119,0119222,9719,0,0,0,
01,61119,0119222,9740,0,0,0,
01,61119,0119222,9750,0,0,0,
01,61119,0119222,9760,0,0,0,
01,61119,0119222,9780,0,0,0,
01,61119,0119222,9789,0,0,0,
01,61119,0119222,9790A,0,1271726.43,1271726.43,
01,61119,0119222,9790M,0,0,0,
01,61119,0119222,9791,50979,1296384.13,1347363.13,
01,61119,0119222,"9793, 9795",0,-83446.85,-83446.85,
01,61119,0119222,9796,0,0,0,
01,61119,0119222,9797,50979,0,50979,
01,61119,0119222,LocalRevAO,0,306425.54,306425.54,
01,61119,0119222,StateRevAO,18423.92,108047.79,126471.71,
01,61119,0119222,StateRevSE,298525,0,298525,
01,61119,0122085,1100,151731.34,1282405.58,1434136.92,
01,61119,0122085,1200,90760.65,53231.97,143992.62,
01,61119,0122085,1300,34276.05,276555.05,310831.1,
01,61119,0122085,1900,0,14799.96,14799.96,
01,61119,0122085,2100,88944,3187,92131,
01,61119,0122085,2200,0,0,0,
01,61119,0122085,2300,50250,61500.04,111750.04,
01,61119,0122085,2400,0,119716.46,119716.46,
01,61119,0122085,2900,97321.31,34065.78,131387.09,
01,61119,0122085,3101-3102,22316.45,139944.57,162261.02,
01,61119,0122085,3201-3202,0,0,0,
01,61119,0122085,3301-3302,12700.84,50635.82,63336.66,
01,61119,0122085,3401-3402,0,248741.51,248741.51,
01,61119,0122085,3501-3502,5960.49,21372.1,27332.59,
01,61119,0122085,3601-3602,0,23624.93,23624.93,
01,61119,0122085,3701-3702,300,3262.49,3562.49,
01,61119,0122085,3751-3752,0,0,0,
01,61119,0122085,3901-3902,0,1146,1146,
01,61119,0122085,4100,0,0,0,
01,61119,0122085,4200,16434.69,37320.81,53755.5,
01,61119,0122085,4300,23776.1,102502.38,126278.48,
01,61119,0122085,4400,580.09,78617.31,79197.4,
01,61119,0122085,4700,495.71,10613.58,11109.29,
01,61119,0122085,5100,0,0,0,
01,61119,0122085,5200,5055,17834.88,22889.88,
01,61119,0122085,5300,97.45,12249.92,12347.37,
01,61119,0122085,5400,0,29619.25,29619.25,
01,61119,0122085,5500,0,116570.11,116570.11,
01,61119,0122085,5600,0,58427.19,58427.19,
01,61119,0122085,5700-5799,0,0,0,
01,61119,0122085,5800,74331.68,511713.82,586045.5,
01,61119,0122085,5900,10.7,21319.61,21330.31,
01,61119,0122085,6100-6170,0,0,0,
01,61119,0122085,6200,0,0,0,
01,61119,0122085,6300,0,0,0,
01,61119,0122085,6400,0,0,0,
01,61119,0122085,6500,0,0,0,
01,61119,0122085,6900,0,0,0,
01,61119,0122085,7110-7143,0,0,0,
01,61119,0122085,7211-7213,0,0,0,
01,61119,0122085,7221-7223AO,0,0,0,
01,61119,0122085,7221-7223SE,0,0,0,
01,61119,0122085,7281-7299,0,0,0,
01,61119,0122085,7300-7399,0,0,0,
01,61119,0122085,7438,0,0,0,
01,61119,0122085,7439,0,0,0,
01,61119,0122085,7630-7699,0,0,0,
01,61119,0122085,8011,0,1539411,1539411,
01,61119,0122085,8012,0,684494,684494,
01,61119,0122085,8019,0,-2120,-2120,
01,61119,0122085,"8091, 8097",0,0,0,
01,61119,0122085,8096,0,1060012,1060012,
01,61119,0122085,"8110, 8260-8299",0,0,0,
01,61119,0122085,"8181, 8182",62786,0,62786,
01,61119,0122085,8220,0,0,0,
01,61119,0122085,8290,91139,0,91139,
01,61119,0122085,8930-8979,0,0,0,
01,61119,0122085,8980-8999,135970.55,-135970.55,0,
01,61119,0122085,9110,0,0,0,
01,61119,0122085,9111,0,0,0,
01,61119,0122085,9120,0,1021715.86,1021715.86,
01,61119,0122085,9130,0,0,0,
01,61119,0122085,9135,0,0,0,
01,61119,0122085,9140,0,0,0,
01,61119,0122085,9150,0,0,0,
01,61119,0122085,9200,0,533009.85,533009.85,
01,61119,0122085,9290,0,0,0,
01,61119,0122085,9320,0,0,0,
01,61119,0122085,9330,0,50545.11,50545.11,
01,61119,0122085,9340,0,4392.2,4392.2,
01,61119,0122085,9400-9489,0,0,0,
01,61119,0122085,9490,0,0,0,
01,61119,0122085,9500,0,315055.22,315055.22,
01,61119,0122085,9590,0,0,0,
01,61119,0122085,9640,0,20000,20000,
01,61119,0122085,9650,0,0,0,
01,61119,0122085,9660-9669,0,0,0,
01,61119,0122085,9690,0,0,0,
01,61119,0122085,9711,0,0,0,
01,61119,0122085,9712,0,0,0,
01,61119,0122085,9713,0,50545.11,50545.11,
01,61119,0122085,9719,0,0,0,
01,61119,0122085,9740,0,0,0,
01,61119,0122085,9750,0,0,0,
01,61119,0122085,9760,0,0,0,
01,61119,0122085,9780,0,0,0,
01,61119,0122085,9789,0,166572,166572,
01,61119,0122085,9790A,0,0,0,
01,61119,0122085,9790M,0,1057490.69,1057490.69,
01,61119,0122085,9791,0,1126766,1126766,
01,61119,0122085,"9793, 9795",0,-2428,-2428,
01,61119,0122085,9796,0,0,0,
01,61119,0122085,9797,0,0,0,
01,61119,0122085,LocalRevAO,0,230627.38,230627.38,
01,61119,0122085,StateRevAO,137513.62,104794.09,242307.71,
01,61119,0122085,StateRevSE,247933.38,0,247933.38,
01,61119,0130609,1100,72563.26,913156.7,985719.96,
01,61119,0130609,1200,0,0,0,
01,61119,0130609,1300,13938.46,298552,312490.46,
01,61119,0130609,1900,0,77751.08,77751.08,
01,61119,0130609,2100,51091.41,7595.61,58687.02,
01,61119,0130609,2200,0,0,0,
01,61119,0130609,2300,0,28070.72,28070.72,
01,61119,0130609,2400,0,55672.3,55672.3,
01,61119,0130609,2900,0,210,210,
01,61119,0130609,3101-3102,7020.38,103709.93,110730.31,
01,61119,0130609,3201-3202,5476.94,18892.34,24369.28,
01,61119,0130609,3301-3302,3273.37,32955.73,36229.1,
01,61119,0130609,3401-3402,10593.62,87208.84,97802.46,
01,61119,0130609,3501-3502,1136.9,10656.92,11793.82,
01,61119,0130609,3601-3602,0,16909.81,16909.81,
01,61119,0130609,3701-3702,0,0,0,
01,61119,0130609,3751-3752,0,0,0,
01,61119,0130609,3901-3902,0,0,0,
01,61119,0130609,4100,0,29669.66,29669.66,
01,61119,0130609,4200,0,11121.89,11121.89,
01,61119,0130609,4300,12383.23,64648.46,77031.69,
01,61119,0130609,4400,0,128695.24,128695.24,
01,61119,0130609,4700,13940.22,3389.12,17329.34,
01,61119,0130609,5100,0,0,0,
01,61119,0130609,5200,0,2735.51,2735.51,
01,61119,0130609,5300,0,8622.87,8622.87,
01,61119,0130609,5400,0,16753.51,16753.51,
01,61119,0130609,5500,0,93224.58,93224.58,
01,61119,0130609,5600,0,29040.07,29040.07,
01,61119,0130609,5700-5799,0,0,0,
01,61119,0130609,5800,118738.46,448778.25,567516.71,
01,61119,0130609,5900,0,11120.66,11120.66,
01,61119,0130609,6100-6170,0,0,0,
01,61119,0130609,6200,0,0,0,
01,61119,0130609,6300,0,0,0,
01,61119,0130609,6400,0,0,0,
01,61119,0130609,6500,0,0,0,
01,61119,0130609,6900,0,3973.95,3973.95,
01,61119,0130609,7110-7143,0,0,0,
01,61119,0130609,7211-7213,0,0,0,
01,61119,0130609,7221-7223AO,0,0,0,
01,61119,0130609,7221-7223SE,0,0,0,
01,61119,0130609,7281-7299,0,0,0,
01,61119,0130609,7300-7399,0,0,0,
01,61119,0130609,7438,0,0,0,
01,61119,0130609,7439,0,0,0,
01,61119,0130609,7630-7699,0,0,0,
01,61119,0130609,8011,0,1181613,1181613,
01,61119,0130609,8012,0,544012,544012,
01,61119,0130609,8019,0,-6649.1,-6649.1,
01,61119,0130609,"8091, 8097",0,0,0,
01,61119,0130609,8096,0,783847,783847,
01,61119,0130609,"8110, 8260-8299",0,174.77,174.77,
01,61119,0130609,"8181, 8182",78122,0,78122,
01,61119,0130609,8220,12977.4,0,12977.4,
01,61119,0130609,8290,0,0,0,
01,61119,0130609,8930-8979,0,0,0,
01,61119,0130609,8980-8999,12568.44,-12568.44,0,
01,61119,0130609,9110,0,0,0,
01,61119,0130609,9111,0,0,0,
01,61119,0130609,9120,50603,1012457.61,1063060.61,
01,61119,0130609,9130,0,0,0,
01,61119,0130609,9135,0,0,0,
01,61119,0130609,9140,0,0,0,
01,61119,0130609,9150,0,0,0,
01,61119,0130609,9200,0,527302.98,527302.98,
01,61119,0130609,9290,0,0,0,
01,61119,0130609,9320,0,0,0,
01,61119,0130609,9330,0,35243.95,35243.95,
01,61119,0130609,9340,0,0,0,
01,61119,0130609,9400-9489,0,21244.79,21244.79,
01,61119,0130609,9490,0,0,0,
01,61119,0130609,9500,0,216402.3,216402.3,
01,61119,0130609,9590,0,0,0,
01,61119,0130609,9640,0,0,0,
01,61119,0130609,9650,0,0,0,
01,61119,0130609,9660-9669,0,0,0,
01,61119,0130609,9690,0,0,0,
01,61119,0130609,9711,0,0,0,
01,61119,0130609,9712,0,0,0,
01,61119,0130609,9713,0,0,0,
01,61119,0130609,9719,0,0,0,
01,61119,0130609,9740,0,0,0,
01,61119,0130609,9750,0,0,0,
01,61119,0130609,9760,0,0,0,
01,61119,0130609,9780,0,0,0,
01,61119,0130609,9789,0,0,0,
01,61119,0130609,9790A,0,1379847.03,1379847.03,
01,61119,0130609,9790M,0,0,0,
01,61119,0130609,9791,50603,1114434.31,1165037.31,
01,61119,0130609,"9793, 9795",0,-37957.29,-37957.29,
01,61119,0130609,9796,0,0,0,
01,61119,0130609,9797,50603,0,50603,
01,61119,0130609,LocalRevAO,0,239150.17,239150.17,
01,61119,0130609,StateRevAO,13117.41,76906.36,90023.77,
01,61119,0130609,StateRevSE,193371,0,193371,
01,61119,0130625,1100,116050.72,248826.76,364877.48,
01,61119,0130625,1200,85397.13,0,85397.13,
01,61119,0130625,1300,112611.93,32136.7,144748.63,
01,61119,0130625,1900,0,0,0,
01,61119,0130625,2100,0,210996.95,210996.95,
01,61119,0130625,2200,0,67750.79,67750.79,
01,61119,0130625,2300,0,0,0,
01,61119,0130625,2400,0,104657.21,104657.21,
01,61119,0130625,2900,0,0,0,
01,61119,0130625,3101-3102,0,0,0,
01,61119,0130625,3201-3202,0,0,0,
01,61119,0130625,3301-3302,4565.25,9701.17,14266.42,
01,61119,0130625,3401-3402,23692.68,50346.7,74039.38,
01,61119,0130625,3501-3502,4029.2,8562.04,12591.24,
01,61119,0130625,3601-3602,10566.08,22452.95,33019.03,
01,61119,0130625,3701-3702,19519,41480.54,60999.54,
01,61119,0130625,3751-3752,0,11710.33,11710.33,
01,61119,0130625,3901-3902,49626.19,0,49626.19,
01,61119,0130625,4100,0,0,0,
01,61119,0130625,4200,0,5515.05,5515.05,
01,61119,0130625,4300,0,35257.53,35257.53,
01,61119,0130625,4400,0,20.71,20.71,
01,61119,0130625,4700,0,77487.19,77487.19,
01,61119,0130625,5100,0,0,0,
01,61119,0130625,5200,0,17624.47,17624.47,
01,61119,0130625,5300,0,3956.99,3956.99,
01,61119,0130625,5400,0,8927.1,8927.1,
01,61119,0130625,5500,0,36119.37,36119.37,
01,61119,0130625,5600,0,153362.33,153362.33,
01,61119,0130625,5700-5799,0,0,0,
01,61119,0130625,5800,92000,103360.98,195360.98,
01,61119,0130625,5900,0,8919.55,8919.55,
01,61119,0130625,6100-6170,0,0,0,
01,61119,0130625,6200,0,0,0,
01,61119,0130625,6300,0,0,0,
01,61119,0130625,6400,0,0,0,
01,61119,0130625,6500,0,0,0,
01,61119,0130625,6900,0,0,0,
01,61119,0130625,7110-7143,0,0,0,
01,61119,0130625,7211-7213,0,17320.08,17320.08,
01,61119,0130625,7221-7223AO,0,92836,92836,
01,61119,0130625,7221-7223SE,0,0,0,
01,61119,0130625,7281-7299,0,0,0,
01,61119,0130625,7300-7399,0,0,0,
01,61119,0130625,7438,0,7766.26,7766.26,
01,61119,0130625,7439,0,0,0,
01,61119,0130625,7630-7699,0,0,0,
01,61119,0130625,8011,0,762528,762528,
01,61119,0130625,8012,0,227434,227434,
01,61119,0130625,8019,0,736,736,
01,61119,0130625,"8091, 8097",0,0,0,
01,61119,0130625,8096,0,306731,306731,
01,61119,0130625,"8110, 8260-8299",60049,84155.88,144204.88,
01,61119,0130625,"8181, 8182",0,0,0,
01,61119,0130625,8220,0,0,0,
01,61119,0130625,8290,0,0,0,
01,61119,0130625,8930-8979,0,300729.28,300729.28,
01,61119,0130625,8980-8999,356641.43,-356641.43,0,
01,61119,0130625,9110,0,0,0,
01,61119,0130625,9111,0,0,0,
01,61119,0130625,9120,0,267630.59,267630.59,
01,61119,0130625,9130,0,0,0,
01,61119,0130625,9135,0,0,0,
01,61119,0130625,9140,0,0,0,
01,61119,0130625,9150,0,0,0,
01,61119,0130625,9200,0,396455.85,396455.85,
01,61119,0130625,9290,0,0,0,
01,61119,0130625,9320,0,0,0,
01,61119,0130625,9330,0,0,0,
01,61119,0130625,9340,0,0,0,
01,61119,0130625,9400-9489,0,378314.38,378314.38,
01,61119,0130625,9490,0,0,0,
01,61119,0130625,9500,0,168379.73,168379.73,
01,61119,0130625,9590,0,0,0,
01,61119,0130625,9640,0,275000,275000,
01,61119,0130625,9650,0,0,0,
01,61119,0130625,9660-9669,0,0,0,
01,61119,0130625,9690,0,0,0,
01,61119,0130625,9711,0,0,0,
01,61119,0130625,9712,0,0,0,
01,61119,0130625,9713,0,0,0,
01,61119,0130625,9719,0,0,0,
01,61119,0130625,9740,0,0,0,
01,61119,0130625,9750,0,0,0,
01,61119,0130625,9760,0,0,0,
01,61119,0130625,9780,0,0,0,
01,61119,0130625,9789,0,0,0,
01,61119,0130625,9790A,0,190164.88,190164.88,
01,61119,0130625,9790M,0,0,0,
01,61119,0130625,9791,39117.51,299673.64,338791.15,
01,61119,0130625,"9793, 9795",-39117.51,-71502.09,-110619.6,
01,61119,0130625,9796,0,408856.21,408856.21,
01,61119,0130625,9797,0,0,0,
01,61119,0130625,LocalRevAO,0,322066.14,322066.14,
01,61119,0130625,StateRevAO,1684.9,100206.42,101891.32,
01,61119,0130625,StateRevSE,99682.85,0,99682.85,
01,61143,0122689,1100,0,1166346.21,1166346.21,
01,61143,0122689,1200,0,10227.28,10227.28,
01,61143,0122689,1300,0,238753.71,238753.71,
01,61143,0122689,1900,0,112686.15,112686.15,
01,61143,0122689,2100,0,77513.74,77513.74,
01,61143,0122689,2200,0,4160,4160,
01,61143,0122689,2300,0,55318.22,55318.22,
01,61143,0122689,2400,0,111592.55,111592.55,
01,61143,0122689,2900,0,108566.8,108566.8,
01,61143,0122689,3101-3102,0,142175.45,142175.45,
01,61143,0122689,3201-3202,0,0,0,
01,61143,0122689,3301-3302,0,44421.35,44421.35,
01,61143,0122689,3401-3402,0,91829.32,91829.32,
01,61143,0122689,3501-3502,0,23989.69,23989.69,
01,61143,0122689,3601-3602,0,13238.82,13238.82,
01,61143,0122689,3701-3702,0,0,0,
01,61143,0122689,3751-3752,0,0,0,
01,61143,0122689,3901-3902,0,0,0,
01,61143,0122689,4100,21748.21,30,21778.21,
01,61143,0122689,4200,15021.91,3016.93,18038.84,
01,61143,0122689,4300,4520.88,46700.93,51221.81,
01,61143,0122689,4400,20388,14005.39,34393.39,
01,61143,0122689,4700,0,102649.3,102649.3,
01,61143,0122689,5100,0,0,0,
01,61143,0122689,5200,1750,14458.42,16208.42,
01,61143,0122689,5300,0,476.5,476.5,
01,61143,0122689,5400,0,19504.52,19504.52,
01,61143,0122689,5500,0,68396.02,68396.02,
01,61143,0122689,5600,0,449799.53,449799.53,
01,61143,0122689,5700-5799,0,0,0,
01,61143,0122689,5800,155229,337609.62,492838.62,
01,61143,0122689,5900,0,25997.57,25997.57,
01,61143,0122689,6100-6170,0,0,0,
01,61143,0122689,6200,0,0,0,
01,61143,0122689,6300,0,0,0,
01,61143,0122689,6400,0,0,0,
01,61143,0122689,6500,0,0,0,
01,61143,0122689,6900,0,161669.87,161669.87,
01,61143,0122689,7110-7143,0,0,0,
01,61143,0122689,7211-7213,0,0,0,
01,61143,0122689,7221-7223AO,0,0,0,
01,61143,0122689,7221-7223SE,0,0,0,
01,61143,0122689,7281-7299,0,0,0,
01,61143,0122689,7300-7399,0,0,0,
01,61143,0122689,7438,0,320,320,
01,61143,0122689,7439,0,0,0,
01,61143,0122689,7630-7699,0,0,0,
01,61143,0122689,8011,0,688617,688617,
01,61143,0122689,8012,0,421869,421869,
01,61143,0122689,8019,0,115039.99,115039.99,
01,61143,0122689,"8091, 8097",0,0,0,
01,61143,0122689,8096,0,974752,974752,
01,61143,0122689,"8110, 8260-8299",0,60,60,
01,61143,0122689,"8181, 8182",0,0,0,
01,61143,0122689,8220,84233.23,0,84233.23,
01,61143,0122689,8290,100984,0,100984,
01,61143,0122689,8930-8979,0,0,0,
01,61143,0122689,8980-8999,2928.35,-2928.35,0,
01,61143,0122689,9110,0,0,0,
01,61143,0122689,9111,0,0,0,
01,61143,0122689,9120,0,0,0,
01,61143,0122689,9130,0,0,0,
01,61143,0122689,9135,0,0,0,
01,61143,0122689,9140,0,0,0,
01,61143,0122689,9150,0,0,0,
01,61143,0122689,9200,0,0,0,
01,61143,0122689,9290,88102.29,250155.14,338257.43,
01,61143,0122689,9320,0,0,0,
01,61143,0122689,9330,0,13069.01,13069.01,
01,61143,0122689,9340,0,0,0,
01,61143,0122689,9400-9489,0,1040226.5,1040226.5,
01,61143,0122689,9490,0,0,0,
01,61143,0122689,9500,0,193934.43,193934.43,
01,61143,0122689,9590,0,0,0,
01,61143,0122689,9640,0,940609.33,940609.33,
01,61143,0122689,9650,0,0,0,
01,61143,0122689,9660-9669,0,1098560.9,1098560.9,
01,61143,0122689,9690,0,0,0,
01,61143,0122689,9711,0,0,0,
01,61143,0122689,9712,0,0,0,
01,61143,0122689,9713,0,0,0,
01,61143,0122689,9719,0,0,0,
01,61143,0122689,9740,0,0,0,
01,61143,0122689,9750,0,0,0,
01,61143,0122689,9760,0,0,0,
01,61143,0122689,9780,0,0,0,
01,61143,0122689,9789,0,0,0,
01,61143,0122689,9790A,0,-929654.01,-929654.01,
01,61143,0122689,9790M,0,0,0,
01,61143,0122689,9791,88102.29,-255180.62,-167078.33,
01,61143,0122689,"9793, 9795",0,87053,87053,
01,61143,0122689,9796,0,0,0,
01,61143,0122689,9797,88102.29,0,88102.29,
01,61143,0122689,LocalRevAO,10000,77840.69,87840.69,
01,61143,0122689,StateRevAO,20512.42,408677.17,429189.59,
01,61143,0122689,StateRevSE,0,0,0,
01,61143,0122697,1100,0,944998.6,944998.6,
01,61143,0122697,1200,0,40909.08,40909.08,
01,61143,0122697,1300,0,178518.64,178518.64,
01,61143,0122697,1900,0,109756.32,109756.32,
01,61143,0122697,2100,80235.8,32044.31,112280.11,
01,61143,0122697,2200,0,4182.5,4182.5,
01,61143,0122697,2300,0,94790.08,94790.08,
01,61143,0122697,2400,0,47585.57,47585.57,
01,61143,0122697,2900,0,100556.14,100556.14,
01,61143,0122697,3101-3102,3875.04,117801.27,121676.31,
01,61143,0122697,3201-3202,0,0,0,
01,61143,0122697,3301-3302,3413.06,36106.87,39519.93,
01,61143,0122697,3401-3402,7014.39,111857.04,118871.43,
01,61143,0122697,3501-3502,724.5,18660.13,19384.63,
01,61143,0122697,3601-3602,0,11631.72,11631.72,
