CDSCode,1100,1200,1300,1900,2100,2200,2300,2400,2900,3101-3102,3201-3202,3301-3302,3401-3402,3501-3502,3601-3602,3701-3702,3751-3752,3901-3902,4100,4200,4300,4400,4700,5100,5200,5300,5400,5500,5600,5800,5900,6100-6170,6200,6300,6400,6500,6900,7110-7143,7211-7213,7221-7223AO,7221-7223SE,7281-7299,7438,7439,7630-7699,8011,8012,8019,"8091, 8097",8096,"8110, 8260-8299","8181, 8182",8220,8290,8930-8979,8980-8999,9110,9111,9120,9130,9135,9140,9150,9200,9290,9320,9330,9340,9500,9590,9640,9650,9660-9669,9711,9712,9713,9719,9740,9750,9760,9780,9789,9790A,9790M,9791,"9793, 9795",9796,9797,LocalRevAO,StateRevAO,StateRevSE
41689160112284,2219027.84,0.0,0.0,0.0,0.0,44454.96,0.0,0.0,0.0,211631.74,4230.9,173156.43,167271.38,17202.47,32342.44,0.0,0.0,0.0,2284874.04,0.0,67342.93,0.0,0.0,219671.27,40797.37,15336.6,16243.72,4396.18,383692.39,1261053.41,51696.43,0.0,0.0,0.0,0.0,0.0,21553.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2487858.0,1070773.0,0.0,0.0,2326646.0,0.0,103872.0,0.0,0.0,0.0,0.0,0.0,0.0,463773.04,0.0,0.0,0.0,0.0,913171.89,0.0,0.0,173729.17,278659.27,1793496.62,17567.14,0.0,60551.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861545.65,385281.0
41689240127548,851279.58,0.0,157424.72,0.0,0.0,0.0,0.0,65982.38,0.0,111271.14,0.0,0.0,86517.92,25808.7,12701.0,6702.34,0.0,0.0,6176.67,0.0,81882.77,99558.75,63915.66,759863.93,0.0,3181.14,10747.0,72276.34,210387.9,141210.61,33588.63,0.0,0.0,0.0,0.0,0.0,527208.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972742.0,61324.0,0.0,0.0,1577379.0,0.0,27565.0,25555.61,0.0,0.0,0.0,0.0,0.0,-568923.55,0.0,0.0,0.0,0.0,503648.63,0.0,0.0,76054.85,2132.56,23043.81,0.0,0.0,0.0,84103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432974.44,0.0,322516.27,0.0,0.0,0.0,406564.59,201046.91,165967.0
41689996114953,2671158.37,230956.8,493017.35,0.0,676146.86,150477.23,0.0,317193.88,223625.77,336596.91,173520.77,165828.99,587312.07,16713.53,23729.42,0.0,0.0,45736.86,0.0,143271.38,315144.15,215950.42,343655.52,0.0,121184.08,0.0,41320.42,131866.53,483010.86,957376.84,-158300.84,0.0,0.0,0.0,0.0,0.0,62951.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.93,4906474.69,991428.0,-78623.0,0.0,1099732.0,213133.62,95100.0,330425.77,327694.0,0.0,0.0,0.0,0.0,5106092.59,0.0,0.0,0.0,0.0,2088876.15,0.0,0.0,6000.0,0.0,1318444.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2706896.96,0.0,6428708.17,-1.17,1391456.08,3175627.12,964935.94,1024544.13,678537.41
41690050127282,767236.73,0.0,94833.27,0.0,147005.73,56411.18,139060.1,31347.54,0.0,92057.59,0.0,40987.44,101959.5,11342.28,14383.96,0.0,0.0,0.0,16655.83,14983.71,37756.58,57270.57,6156.63,0.0,198.1,3677.0,16044.11,76930.8,56814.29,416158.06,5103.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.66,0.0,0.0,907306.0,45410.0,-4932.0,0.0,968708.0,26094.79,0.0,0.0,51212.0,0.0,0.0,0.0,0.0,376791.46,0.0,0.0,0.0,0.0,496449.82,0.0,0.0,21188.25,0.0,120178.95,0.0,0.0,0.0,83333.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690917.25,0.0,493161.11,0.0,0.0,0.0,77091.81,202293.81,129281.04
41690050132068,828400.0,10000.0,273000.0,0.0,64485.0,0.0,63000.0,54192.31,0.0,0.0,0.0,98920.42,138197.6,9114.0,16317.64,0.0,0.0,66050.39,26204.0,31458.0,119860.95,199184.28,0.0,0.0,0.0,0.0,17338.65,98291.94,88810.71,326861.24,15895.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79375.42,0.0,0.0,0.0,0.0,949831.0,40276.0,0.0,0.0,859150.0,3954.62,0.0,0.0,79941.72,0.0,0.0,0.0,0.0,-372949.22,0.0,0.0,0.0,0.0,972949.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,1291804.39,0.0,0.0
41690050132076,591681.0,19954.0,211070.0,41901.0,192505.0,147057.0,86104.0,60306.0,-924.0,75493.0,0.0,59772.0,153740.0,0.0,21210.0,0.0,0.0,6292.0,125789.0,33961.0,145365.0,214436.0,175369.0,0.0,11186.0,2153.0,2667.0,43490.0,94941.0,666575.0,14944.0,0.0,0.0,0.0,0.0,0.0,7184.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,995867.0,46412.0,0.0,0.0,990040.0,3184.0,0.0,133429.0,418729.0,0.0,0.0,0.0,0.0,203778.0,0.0,0.0,0.0,0.0,188.0,305838.0,0.0,55084.0,0.0,544572.0,0.0,62496.0,0.0,288560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-330740.0,0.0,0.0,76339.0,32004.0,0.0,7905.0,58048.0,168700.0
41690216112213,1773957.96,0.0,187764.72,61293.98,78418.79,110725.03,134647.21,99169.7,0.0,209674.83,42135.0,58715.09,57310.24,17305.23,24556.95,0.0,0.0,0.0,0.0,26969.56,85327.76,68145.89,4811.22,0.0,10590.41,10021.41,23054.75,53175.76,78283.15,605233.1,4681.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701143.0,465539.0,882.0,0.0,1328226.0,-295.13,57441.16,0.0,0.0,0.0,0.0,462723.81,0.0,671062.2,0.0,0.0,0.0,0.0,335215.43,0.0,0.0,38022.81,0.0,236362.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252684.21,0.0,927421.94,-570.0,0.0,17978.0,1165791.04,285847.12,165205.71
41690470129759,637128.15,0.0,532454.19,90454.54,70652.1,21428.58,105000.0,115942.61,0.0,128861.71,0.0,43757.69,131047.86,14318.48,18351.32,8000.0,0.0,0.0,0.0,0.0,218318.66,132571.86,6150.08,0.0,7077.93,2410.31,16725.0,95726.46,38503.03,602444.32,2593.04,0.0,0.0,0.0,0.0,0.0,10429.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28399.0,50388.0,0.0,0.0,2033461.0,100008.34,22593.2,0.0,0.0,0.0,0.0,0.0,0.0,1524511.64,0.0,0.0,0.0,0.0,94119.03,0.0,0.0,0.0,0.0,505399.79,0.0,4.0,0.0,187500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962921.32,0.0,616956.22,0.0,0.0,4729.0,964747.44,136707.8,64736.8
41690620112722,1207484.67,0.0,181683.08,0.0,0.0,0.0,0.0,51904.55,0.0,150952.64,0.0,0.0,99343.03,30799.15,15664.0,5755.31,0.0,0.0,7080.03,0.0,116017.07,161683.77,95831.73,1054458.8,239.84,5796.14,13718.0,149239.35,111048.18,200070.58,28417.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255517.0,78148.0,0.0,0.0,3129417.0,134081.0,65357.3,58139.68,0.0,0.0,0.0,0.0,0.0,2644194.91,0.0,0.0,0.0,0.0,160525.84,0.0,0.0,94126.39,0.0,180164.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2718682.71,0.0,1859765.86,0.0,0.0,0.0,310446.56,333291.43,181705.92
41690620119503,1235212.94,0.0,186525.83,0.0,0.0,0.0,0.0,72979.4,0.0,153749.09,0.0,0.0,113201.17,31988.31,15842.0,7706.7,0.0,0.0,4336.52,0.0,94129.96,161700.28,85262.88,983733.8,0.0,5628.32,13289.0,132039.49,125513.31,128191.35,41309.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249113.0,70846.0,0.0,0.0,2832346.0,167114.0,65211.71,53179.21,0.0,0.0,0.0,0.0,0.0,1475298.83,0.0,0.0,0.0,0.0,155024.26,0.0,0.0,89536.09,0.0,298414.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421444.94,0.0,876053.3,0.0,0.0,0.0,188938.73,330230.47,180752.43
42691120111773,1688370.19,317386.64,79381.88,0.0,93872.76,0.0,95166.08,128144.99,0.0,212931.21,18341.21,56461.62,211542.3,1518.77,20132.26,0.0,0.0,0.0,0.0,339999.23,107129.34,68316.3,0.0,0.0,70451.22,8279.09,20948.0,33751.14,285633.81,256538.68,13831.24,0.0,0.0,0.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646127.0,2723589.0,0.0,88106.0,330310.51,0.0,71817.0,0.0,0.0,0.0,0.0,907842.04,0.0,60142.32,0.0,0.0,0.0,0.0,245689.04,0.0,0.0,129055.27,3516.04,331969.89,0.0,0.0,0.0,0.0,0.0,0.0,129055.27,129055.27,52741.0,0.0,0.0,0.0,423437.38,0.0,279985.9,919832.57,0.0,0.0,0.0,11155.7,328015.53,136153.47
42691120124255,1785031.16,0.0,0.0,51544.39,214681.26,200518.84,462592.06,58671.48,0.0,191234.91,0.0,91366.92,205251.53,34541.01,57490.23,1389.16,0.0,9997.4,299864.14,4026.17,132106.7,105752.62,0.0,0.0,74954.67,3328.35,43780.03,10129.64,261610.3,606681.28,23306.35,0.0,0.0,0.0,0.0,0.0,12405.83,0.0,0.0,0.0,0.0,0.0,5261.98,0.0,0.0,3332169.0,834594.0,0.0,0.0,474011.44,1518.0,76625.0,0.0,52225.0,0.0,0.0,558249.42,0.0,571157.96,0.0,0.0,0.0,0.0,862.99,370792.28,0.0,118310.03,0.0,355679.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207851.55,0.0,661526.43,1.57,41019.09,55842.0,24710.45,524850.16,270000.0
42692290116921,1614330.67,0.0,208407.46,0.0,33298.77,44743.26,0.0,138038.1,37607.77,183320.41,0.0,44746.31,193554.26,2651.22,29263.0,0.0,0.0,10517.72,28284.0,360.26,111671.33,204872.4,0.0,0.0,38466.47,2633.7,24821.13,91294.07,42185.61,827603.88,8272.8,0.0,0.0,0.0,0.0,0.0,0.0,97631.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990982.0,533433.0,0.0,79809.0,732107.0,201052.9,65124.0,0.0,102303.0,0.0,0.0,1148921.23,0.0,7279.58,0.0,0.0,0.0,0.0,133131.8,0.0,0.0,3923.0,0.0,256608.01,0.0,0.0,113656.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922991.45,0.0,797761.5,0.0,0.0,0.0,44849.76,218386.77,175758.46
42767866045918,2856850.27,0.0,246007.2,0.0,0.0,331953.27,71681.71,246144.76,321753.61,329780.56,92484.76,116389.39,226048.88,3260.35,58740.68,0.0,0.0,0.0,0.0,1983.13,308318.67,150904.74,123150.44,0.0,0.0,6100.26,41275.82,91095.46,249046.21,506675.93,19058.05,0.0,0.0,0.0,0.0,0.0,10234.0,154391.35,0.0,0.0,938871.77,0.0,0.0,0.0,214023.0,750289.0,144356.0,0.0,0.0,4799664.42,0.0,0.0,242439.13,125035.0,214023.0,0.0,1718814.31,0.0,400458.4,0.0,0.0,0.0,0.0,1126021.64,39277.0,0.0,0.0,0.0,1261316.52,0.0,0.0,275017.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1593609.02,0.0,1746730.99,-42790.0,49806.0,154628.56,984406.64,550113.67,0.0
42767866118202,843563.14,0.0,123195.41,0.0,52811.56,50533.0,0.0,157444.95,2598.0,102863.33,28874.79,32755.86,63405.35,1106.67,18861.88,0.0,0.0,0.0,0.0,11430.68,92997.96,103706.8,3140.29,0.0,23069.71,1411.17,22249.46,0.0,143690.46,213535.13,1382.83,0.0,0.0,0.0,0.0,0.0,0.0,59446.33,0.0,0.0,335504.61,0.0,0.0,0.0,0.0,286223.51,51582.0,0.0,0.0,1715041.49,0.0,0.0,0.0,71862.0,0.0,0.0,1054451.98,0.0,223535.06,0.0,0.0,0.0,0.0,444284.22,0.0,0.0,0.0,0.0,513322.79,0.0,0.0,156296.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052651.97,0.0,896900.55,-37236.19,0.0,0.0,197694.98,360163.0,0.0
42769500132894,631796.62,0.0,81749.79,0.0,43160.3,0.0,0.0,86275.26,0.0,75004.05,0.0,20165.58,47448.37,11313.93,15487.66,0.0,0.0,0.0,20572.55,3474.67,23764.43,70878.9,0.0,0.0,51300.57,4059.75,20737.34,37141.81,45688.18,481875.4,16767.13,0.0,0.0,0.0,0.0,0.0,2684.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974734.0,31026.0,0.0,0.0,585195.0,142172.43,0.0,0.0,0.0,0.0,0.0,337945.2,0.0,1707.34,0.0,0.0,0.0,0.0,0.0,260355.7,0.0,44275.13,0.0,142869.17,0.0,485300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19530.75,0.0,0.0,0.0,2684.44,0.0,276.49,0.0,80158.0
43104390102905,837051.0,225242.0,251070.0,0.0,15140.0,113099.0,0.0,267840.0,65648.0,123505.0,0.0,26017.0,125939.0,1810.0,29252.0,0.0,0.0,-8568.0,19205.0,0.0,57498.0,44823.0,71396.0,84029.0,35344.0,3796.0,10894.0,87902.0,35874.0,131723.0,28632.0,0.0,0.0,0.0,0.0,0.0,94644.0,0.0,20767.0,338156.0,5219.0,0.0,0.0,0.0,0.0,1062646.0,312193.0,-9113.0,0.0,701883.0,68455.0,28693.0,56694.0,98067.0,0.0,0.0,0.0,0.0,94669.0,0.0,0.0,0.0,0.0,195581.0,0.0,0.0,0.0,0.0,234674.0,0.0,0.0,55576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180139.0,104221.0,0.0,0.0,250880.0,165433.0,122756.0
43104390106534,4238715.14,0.0,835964.38,45559.34,0.0,602827.9,0.0,0.0,0.0,502637.75,0.0,125872.44,544385.83,26828.17,64901.75,0.0,0.0,795.0,0.0,11666.69,193301.69,445626.92,9574.56,0.0,80740.03,42646.18,47384.2,302307.75,241866.87,1022874.67,71246.78,0.0,0.0,0.0,0.0,0.0,120054.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99604.0,143768.0,-0.01,0.0,5034619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427103.36,0.0,0.0,0.0,0.0,1412104.81,0.0,0.0,101256.38,250000.0,1085398.79,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033864.9,0.0,961345.05,66014.7,0.0,63721.0,3781805.86,588208.14,0.0
43104390111880,2259830.52,0.0,0.0,0.0,81627.37,171192.91,0.0,106693.14,30686.25,235467.19,0.0,78387.14,243161.88,16565.89,60995.23,14250.15,0.0,0.0,41558.01,9230.72,57201.65,56167.29,43131.67,0.0,0.0,4541.0,32345.4,62427.01,336764.22,1425226.85,22676.06,0.0,0.0,0.0,0.0,0.0,4020.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129260.0,502344.0,0.0,0.0,2319853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549810.32,0.0,0.0,0.0,0.0,445764.48,0.0,0.0,31293.7,1002685.67,155057.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2863236.33,0.0,2570237.5,17510.0,0.0,24499.85,840313.97,522588.91,379777.0
43104390113431,1910159.32,0.0,345757.6,14707.91,0.0,23150.0,146205.49,150198.02,77198.8,230643.0,0.0,61239.49,157064.55,24736.04,30319.64,0.0,0.0,0.0,84919.98,352.66,77514.14,245808.02,20046.31,0.0,22927.4,5010.0,33227.0,0.0,616356.3,787254.97,9662.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3423394.0,872695.0,-146.0,0.0,280729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459574.78,0.0,0.0,0.0,0.0,520459.0,6886.0,0.0,22850.95,0.0,103240.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1857603.24,0.0,1137111.83,-195.83,0.0,48927.0,311974.0,908427.59,47000.0
43104390113704,1150816.0,38212.0,269599.0,72600.0,378513.0,206825.0,80640.0,56150.0,520.0,144278.0,0.0,86838.0,288555.0,109.0,34640.0,0.0,0.0,15051.0,53639.0,27968.0,167646.0,130772.0,398467.0,0.0,7196.0,4697.0,11901.0,86938.0,1117972.0,1606714.0,26835.0,0.0,0.0,0.0,0.0,0.0,32388.0,0.0,0.0,0.0,75000.0,0.0,0.0,0.0,0.0,1340897.0,118738.0,0.0,0.0,3430465.0,6079.0,77434.0,393207.0,246852.0,0.0,0.0,0.0,0.0,563452.0,0.0,0.0,0.0,0.0,2546.0,920396.0,0.0,204679.0,0.0,273893.0,0.0,0.0,191565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225615.0,0.0,1825755.0,0.0,1210203.0,0.0,139312.0,1082933.0,331542.0
43104390116814,1033365.0,5721.0,232054.0,0.0,264458.0,208449.0,60871.0,95352.0,0.0,134669.0,0.0,64611.0,202949.0,1987.0,22121.0,0.0,0.0,17652.0,0.0,5597.0,80164.0,80183.0,165461.0,0.0,33896.0,11814.0,32821.0,90262.0,505720.0,1181024.0,17311.0,0.0,0.0,0.0,0.0,0.0,17903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846842.0,449366.0,2057.0,0.0,616228.0,0.0,50620.0,142886.0,182539.0,0.0,0.0,0.0,0.0,868546.0,0.0,0.0,0.0,0.0,35005.0,269078.0,0.0,8404.0,0.0,340136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834674.0,0.0,1185154.0,1.0,46380.0,6223.0,16297.0,702063.0,268532.0
43104390119024,1201299.0,36510.0,282600.0,78563.0,359125.0,153764.0,74100.0,58081.0,2135.0,142496.0,0.0,85520.0,254830.0,-89.0,34352.0,0.0,0.0,19573.0,52526.0,29949.0,141507.0,76967.0,375610.0,0.0,9336.0,4445.0,11385.0,94572.0,1162341.0,1444379.0,16537.0,0.0,0.0,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,65000.0,0.0,0.0,0.0,0.0,3306885.0,727108.0,0.0,0.0,1000900.0,6078.0,74051.0,372841.0,274209.0,0.0,0.0,0.0,0.0,2266286.0,0.0,0.0,0.0,0.0,2508.0,527223.0,0.0,77937.0,0.0,291655.0,0.0,0.0,168372.0,189315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2224613.0,0.0,2064065.0,0.0,758070.0,0.0,120715.0,1015634.0,293079.0
43104390120261,637059.56,0.0,180160.48,0.0,0.0,0.0,875.0,69873.68,7736.0,87119.84,1087.56,18275.62,159336.13,3846.93,17163.86,3286.31,0.0,0.0,4257.44,844.54,11477.4,10509.47,13534.7,0.0,17295.85,1980.09,9107.83,9768.9,404867.61,559686.73,7796.49,0.0,0.0,0.0,0.0,0.0,39651.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135468.0,199308.0,-70.0,0.0,375192.0,0.0,0.0,0.0,27685.0,0.0,0.0,0.0,0.0,31092.8,0.0,0.0,0.0,0.0,227569.91,0.0,0.0,0.0,77031.1,426201.91,0.0,728967.58,0.0,44197.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-813662.74,0.0,473945.0,24593.0,0.0,85340.0,5197.44,306957.89,0.0
43104390120642,1176415.0,38635.0,328472.0,69401.0,389574.0,146847.0,81311.0,62011.0,2257.0,148715.0,0.0,85877.0,272710.0,-28.0,35213.0,0.0,0.0,15308.0,69047.0,35291.0,125880.0,110636.0,407777.0,0.0,4447.0,4471.0,11445.0,64470.0,1398356.0,1467386.0,23760.0,0.0,0.0,0.0,0.0,0.0,19731.0,0.0,0.0,0.0,77000.0,0.0,85.0,0.0,0.0,4289486.0,732279.0,0.0,0.0,48537.0,6078.0,76056.0,403194.0,272060.0,0.0,0.0,0.0,0.0,926702.0,0.0,0.0,0.0,0.0,2546.0,837271.0,0.0,89877.0,100000.0,346335.0,0.0,0.0,113133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496928.0,0.0,1622471.0,0.0,776454.0,0.0,138997.0,1050081.0,289932.0
43104390121780,517849.94,0.0,0.0,96797.35,611109.13,52500.0,0.0,0.0,0.0,78373.34,0.0,19664.63,96194.63,10734.46,24430.43,0.0,0.0,27656.44,449680.11,63704.7,0.0,0.0,19442.13,0.0,15216.59,0.0,22609.47,113461.56,667422.01,1101240.02,10729.61,0.0,0.0,0.0,0.0,0.0,198629.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1331970.0,319197.0,0.0,0.0,30196.0,0.0,40972.0,0.0,0.0,2174720.43,0.0,0.0,0.0,282693.6,0.0,0.0,22174.57,0.0,112412.4,44288.52,0.0,12742.81,12137.3,110735.33,55778.0,0.0,211111.5,671174.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-562349.81,0.0,0.0,0.0,562349.81,0.0,0.0,146716.0,153674.72
43104390123257,1523673.33,0.0,392668.59,105908.05,120505.66,44834.25,150411.66,107584.72,0.0,214922.76,15661.25,54928.51,155561.94,24684.85,41211.49,0.0,0.0,52687.1,78677.08,0.0,219361.35,223912.63,20314.86,0.0,49567.26,5324.0,26475.64,26817.34,644465.88,1222380.04,31254.39,0.0,0.0,0.0,0.0,0.0,52521.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2317124.0,758543.0,-31896.0,0.0,1995648.0,0.0,0.0,0.0,217806.06,0.0,0.0,0.0,0.0,480439.58,0.0,0.0,0.0,0.0,1103460.16,559764.22,0.0,20703.61,0.0,650081.38,0.0,0.0,10672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248998.63,0.0,1090125.28,0.0,326025.53,254615.56,392899.7,695706.18,0.0
43104390123281,1197754.0,35660.0,285200.0,79083.0,434599.0,131813.0,77100.0,92684.0,2956.0,123145.0,0.0,101256.0,259740.0,34688.0,35721.0,0.0,0.0,8517.0,66995.0,32453.0,130211.0,81802.0,322535.0,0.0,10251.0,4024.0,11427.0,65722.0,1074435.0,1361711.0,22664.0,0.0,0.0,0.0,0.0,0.0,17735.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,3134118.0,627792.0,35885.0,0.0,124520.0,6078.0,65531.0,304872.0,246506.0,0.0,0.0,0.0,0.0,132813.0,0.0,0.0,0.0,0.0,7291.0,964912.0,0.0,121512.0,100000.0,1254727.0,0.0,0.0,46533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25268.0,0.0,607316.0,0.0,517489.0,0.0,125550.0,861639.0,491579.0
43104390123794,827292.47,0.0,202839.0,0.0,0.0,0.0,0.0,94462.72,0.0,109359.73,0.0,0.0,87051.8,24827.52,11758.0,10204.73,0.0,0.0,2095.28,0.0,78576.21,226453.11,70186.0,788817.68,1779.72,2981.14,10036.0,37603.91,152942.06,251272.89,35752.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973143.0,422980.0,0.0,0.0,950959.0,54625.0,40847.0,29959.75,0.0,0.0,0.0,0.0,0.0,270665.19,0.0,0.0,0.0,0.0,223560.62,0.0,0.0,116004.71,16666.5,50349.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576547.43,0.0,518720.57,0.0,0.0,0.0,78330.08,394216.4,139059.0
43104390124065,340300.72,47380.08,149326.04,0.0,74088.68,0.0,25454.56,2704.9,188829.81,60033.88,0.0,28523.8,65331.88,6922.5,10570.0,0.0,0.0,0.0,21070.48,5989.92,32694.51,46207.11,139596.6,0.0,8847.95,1341.15,15840.0,398.74,115696.88,234790.24,8566.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292913.0,28600.0,0.0,0.0,826284.0,0.0,18920.0,105438.29,65750.0,0.0,0.0,0.0,0.0,345185.21,0.0,0.0,0.0,0.0,168411.72,0.0,0.0,54973.26,3125.44,31838.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539856.03,0.0,335822.25,-1.25,0.0,0.0,156384.66,265003.6,75248.0
43104390125781,1293670.0,37660.0,302805.0,72820.0,440171.0,138720.0,73736.0,58011.0,1655.0,149016.0,0.0,95246.0,287007.0,-88.0,37166.0,0.0,0.0,28597.0,66761.0,48178.0,185739.0,154746.0,390926.0,0.0,7864.0,4353.0,11521.0,77539.0,1205918.0,1507561.0,21753.0,0.0,0.0,0.0,0.0,0.0,5962.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,4341028.0,728471.0,0.0,0.0,32323.0,6078.0,62899.0,355285.0,210138.0,0.0,0.0,0.0,0.0,928167.0,0.0,0.0,0.0,0.0,9162.0,518543.0,0.0,85820.0,0.0,305572.0,0.0,62506.0,41684.0,799754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332176.0,0.0,-107954.0,0.0,105416.0,0.0,116383.0,948757.0,437274.0
43104390125799,1079544.0,35660.0,329798.0,75554.0,280509.0,161368.0,84610.0,59251.0,-11.0,133844.0,0.0,80076.0,259599.0,11796.0,32157.0,0.0,0.0,11493.0,58051.0,21845.0,184116.0,109219.0,404542.0,0.0,9780.0,4156.0,11215.0,65763.0,870953.0,1437408.0,21731.0,0.0,0.0,0.0,0.0,0.0,16086.0,0.0,0.0,0.0,109000.0,0.0,360.0,0.0,0.0,3560819.0,698513.0,0.0,0.0,127940.0,6078.0,76807.0,379143.0,241167.0,0.0,0.0,0.0,0.0,1036357.0,0.0,0.0,0.0,0.0,2727.0,812341.0,0.0,35491.0,100000.0,303813.0,0.0,62506.0,41148.0,89208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1490241.0,0.0,1435465.0,0.0,494453.0,0.0,138101.0,989996.0,273763.0
