CDS,Name,AggLevel,DFC,Subgroup,Subgrouptype,NumCohort,NumGraduates,Cohort Graduation Rate,NumDropouts,Cohort Dropout Rate,NumSpecialEducation,Special Ed Completers Rate,NumStillEnrolled,Still Enrolled Rate,NumGED,GED Rate,Year
3.67E+13,Public Safety Academy,D,Y,FEM,1,*,*,100,*,0,*,0,*,0,*,0,1314
3.67E+13,Options for Youth-San Bernardino,D,Y,FEM,9,*,*,37.5,*,12.5,*,0,*,50,*,0,1314
3.67E+13,Options for Youth-San Bernardino,D,Y,FEM,7,20,*,10,11,55,*,0,*,35,*,0,1314
3.67E+13,The Academy of the Inland Empire,D,Y,FEM,4,*,*,0,*,100,*,0,*,0,*,0,1314
3.67E+13,The Academy of the Inland Empire,D,Y,FEM,9,*,*,100,*,0,*,0,*,0,*,0,1314
3.67E+13,Center For Learning and Educational Success,D,Y,FEM,6,*,*,0,*,0,*,0,*,100,*,0,1314
3.67E+13,Options for Youth-Victorville Charter,D,Y,FEM,2,*,*,0,*,50,*,0,*,50,*,0,1314
3.67E+13,Options for Youth-Victorville Charter,D,Y,FEM,0,*,*,50,*,50,*,0,*,0,*,0,1314
3.67E+13,Options for Youth-Victorville Charter,D,Y,FEM,9,17,*,41.18,*,17.6,*,0,*,41.2,*,0,1314
3.67E+13,Options for Youth-Victorville Charter,D,Y,FEM,7,73,38,52.05,16,21.9,*,0,19,26,*,0,1314
3.67E+13,Excelsior Charter,D,Y,FEM,2,*,*,100,*,0,*,0,*,0,*,0,1314
3.67E+13,Excelsior Charter,D,Y,FEM,5,59,50,84.75,*,10.2,*,0,*,5.1,*,0,1314
3.67E+13,Excelsior Charter,D,Y,FEM,7,96,81,84.38,*,9.4,*,0,*,6.3,*,0,1314
3.68E+13,Mirus Secondary,D,Y,FEM,6,*,*,0,*,0,*,0,*,100,*,0,1314
3.68E+13,Encore Jr./Sr. High School for the Performing and Visual Arts,D,Y,FEM,2,*,*,100,*,0,*,0,*,0,*,0,1314
3.68E+13,Encore Jr./Sr. High School for the Performing and Visual Arts,D,Y,FEM,9,*,*,100,*,0,*,0,*,0,*,0,1314
3.68E+13,Encore Jr./Sr. High School for the Performing and Visual Arts,D,Y,FEM,7,31,25,80.65,*,19.4,*,0,*,0,*,0,1314
3.68E+13,Sky Mountain Charter,D,Y,FEM,5,*,*,100,*,0,*,0,*,0,*,0,1314
3.68E+13,Academy for Academic Excellence,D,Y,FEM,2,*,*,100,*,0,*,0,*,0,*,0,1314
3.68E+13,Academy for Academic Excellence,D,Y,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1314
3.68E+13,Academy for Academic Excellence,D,Y,FEM,9,*,*,100,*,0,*,0,*,0,*,0,1314
1.97E+13,California Virtual Academy @ Los Angeles,D,Y,FEM,7,94,70,74.47,15,16,*,0,*,9.6,*,0,1314
1.97E+13,Mission View Public,D,Y,FEM,2,*,*,0,*,100,*,0,*,0,*,0,1314
1.97E+13,Mission View Public,D,Y,FEM,5,129,13,10.08,33,25.6,*,0,83,64.3,*,0,1314
1.97E+13,Mission View Public,D,Y,FEM,7,15,*,46.67,*,20,*,0,*,33.3,*,0,1314
1.97E+13,Santa Clarita Valley International,D,Y,FEM,7,*,*,80,*,20,*,0,*,0,*,0,1314
1.97E+13,"Albert Einstein Academy for Letters, Arts and Sciences",D,Y,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1314
1.97E+13,"Albert Einstein Academy for Letters, Arts and Sciences",D,Y,FEM,9,*,*,100,*,0,*,0,*,0,*,0,1314
1.97E+13,Opportunities for Learning - Santa Clarita,D,Y,FEM,1,*,*,0,*,25,*,0,*,75,*,0,1314
1.97E+13,Da Vinci Science,D,Y,FEM,5,24,22,91.67,*,4.2,*,0,*,4.2,*,0,1314
1.97E+13,Da Vinci Science,D,Y,FEM,7,*,*,80,*,20,*,0,*,0,*,0,1314
1.97E+13,Da Vinci Design,D,Y,FEM,6,17,17,100,*,0,*,0,*,0,*,0,1314
3.07E+13,El Modena High,S,N,MAL,2,23,22,95.65,*,4.3,*,0,*,0,*,0,1314
3.07E+13,El Modena High,S,N,MAL,7,91,88,96.7,*,1.1,*,2.2,*,0,*,0,1314
3.07E+13,Orange High,S,N,MAL,5,154,144,93.51,*,6.5,*,0,*,0,*,0,1314
3.07E+13,Orange High,S,N,MAL,7,21,19,90.48,*,0,*,0,*,9.5,*,0,1314
3.07E+13,Richland Continuation High,S,N,MAL,6,*,*,0,*,50,*,0,*,50,*,0,1314
3.07E+13,Richland Continuation High,S,N,MAL,1,*,*,50,*,0,*,0,*,50,*,0,1314
3.07E+13,Richland Continuation High,S,N,MAL,3,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Villa Park High,S,N,MAL,5,113,108,95.58,*,3.5,*,0.9,*,0,*,0,1314
3.07E+13,Yorba Linda High,S,N,MAL,6,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,La Entrada High,S,N,MAL,7,23,23,100,*,0,*,0,*,0,*,0,1314
3.07E+13,El Dorado High,S,N,MAL,5,64,55,85.94,*,7.8,*,1.6,*,4.7,*,0,1314
3.07E+13,El Camino Real Continuation High,S,N,MAL,4,*,*,50,*,50,*,0,*,0,*,0,1314
3.07E+13,Valencia High,S,N,MAL,6,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Parkview,S,N,MAL,5,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Hector G. Godinez,S,N,MAL,2,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Hector G. Godinez,S,N,MAL,7,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Cesar E. Chavez High,S,N,MAL,3,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Century High,S,N,MAL,5,201,180,89.55,16,8,*,1,*,1.5,*,0,1314
3.07E+13,OCSA,S,Y,MAL,6,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,OCSA,S,Y,MAL,1,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,OCSA,S,Y,MAL,3,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Saddleback High,S,N,MAL,5,185,162,87.57,11,5.9,*,2.2,*,4.3,*,0,1314
3.07E+13,Saddleback High,S,N,MAL,7,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Santa Ana High,S,N,MAL,5,283,231,81.63,41,14.5,*,0,11,3.9,*,0,1314
3.07E+13,Santa Ana High,S,N,MAL,7,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Valley High,S,N,MAL,5,227,178,78.41,29,12.8,*,3.1,13,5.7,*,0,1314
3.07E+13,"Non-public, non-sectarian schools",S,N,MAL,0,*,*,0,*,0,*,0,*,100,*,0,1314
3.07E+13,"Non-public, non-sectarian schools",S,N,MAL,7,*,*,0,*,0,*,0,*,100,*,0,1314
3.07E+13,El Toro High,S,N,MAL,5,73,63,86.3,*,5.5,*,2.7,*,5.5,*,0,1314
3.07E+13,Silverado High,S,N,MAL,2,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Silverado High,S,N,MAL,7,17,*,47.06,*,29.4,*,0,*,23.5,*,0,1314
3.07E+13,Laguna Hills High,S,N,MAL,5,76,70,92.11,*,6.6,*,0,*,1.3,*,0,1314
3.07E+13,Laguna Hills High,S,N,MAL,7,94,91,96.81,*,1.1,*,0,*,2.1,*,0,1314
3.07E+13,Trabuco Hills High,S,N,MAL,2,30,30,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Trabuco Hills High,S,N,MAL,0,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Trabuco Hills High,S,N,MAL,7,231,228,98.7,*,0.4,*,0,*,0.9,*,0,1314
3.07E+13,Mira Monte High (Alternative),S,N,MAL,7,12,*,83.33,*,8.3,*,0,*,8.3,*,0,1314
3.07E+13,Mission Viejo High,S,N,MAL,2,18,18,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Mission Viejo High,S,N,MAL,9,*,*,90,*,10,*,0,*,0,*,0,1314
3.07E+13,Mission Viejo High,S,N,MAL,7,183,175,95.63,*,0.5,*,1.1,*,2.7,*,0,1314
3.07E+13,Esperanza,S,N,MAL,6,*,*,0,*,0,*,0,*,100,*,0,1314
3.07E+13,Arnold O. Beckman High,S,N,MAL,6,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Saddleback High,S,N,MAL,2,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Sun Valley High,S,N,MAL,5,72,41,56.94,24,33.3,*,1.4,*,8.3,*,0,1314
1.96E+13,RFK Community Schools-New Open World Academy K-12,S,N,MAL,4,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Ramon C. Cortines School of Visual and Performing Arts,S,N,MAL,1,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,RFK Community Schools-Ambassador-Global Leadership,S,N,MAL,4,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Alliance Cindy and Bill Simon Technology Academy High,S,Y,MAL,6,*,*,80,*,20,*,0,*,0,*,0,1314
1.96E+13,Alliance Tennenbaum Family Technology High,S,Y,MAL,7,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,"Math, Science, & Technology Magnet Academy at Roosevelt High",S,N,MAL,5,44,40,90.91,*,6.8,*,0,*,2.3,*,0,1314
1.96E+13,East Los Angeles Performing Arts Academy at Esteban E. Torres High No. 1,S,N,MAL,5,51,44,86.27,*,7.8,*,3.9,*,2,*,0,1314
1.96E+13,Engineering and Technology Academy at Esteban E. Torres High No. 3,S,N,MAL,5,82,64,78.05,13,15.9,*,0,*,6.1,*,0,1314
1.96E+13,PUC Triumph Charter High,S,Y,MAL,5,38,30,78.95,*,10.5,*,0,*,10.5,*,0,1314
1.96E+13,Aspire Pacific Academy,S,Y,MAL,5,50,36,72,*,8,*,0,*,20,*,0,1314
1.96E+13,Los Angeles Big Picture High,S,Y,MAL,5,*,*,71.43,*,0,*,0,*,28.6,*,0,1314
1.96E+13,Cesar E. Chavez Learning Academies-Social Justice Humanitas Academy,S,N,MAL,5,37,33,89.19,*,8.1,*,0,*,2.7,*,0,1314
1.96E+13,Cesar E. Chavez Learning Academies-Academy of Scientific Exploration (ASE),S,N,MAL,5,31,20,64.52,*,29,*,0,*,6.5,*,0,1314
1.96E+13,Cesar E. Chavez Learning Academies-Academy of Scientific Exploration (ASE),S,N,MAL,7,*,*,50,*,0,*,0,*,50,*,0,1314
1.96E+13,Los Angeles River at Sonia Sotomayor Learning Academies,S,N,MAL,5,27,23,85.19,*,11.1,*,0,*,3.7,*,0,1314
1.96E+13,ARTLAB at Sonia Sotomayor Learning Academics,S,N,MAL,6,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Social Justice Schools: Fine Arts Academy at Dr. Maya Angelou Community High,S,N,MAL,5,55,34,61.82,17,30.9,*,0,*,7.3,*,0,1314
1.96E+13,Communication and Technology at Diego Rivera Learning Complex,S,N,MAL,6,*,*,66.67,*,0,*,0,*,33.3,*,0,1314
1.96E+13,Green Design at Diego Rivera Learning Complex,S,N,MAL,5,31,16,51.61,14,45.2,*,0,*,3.2,*,0,1314
1.96E+13,Rancho Dominguez Preparatory,S,N,MAL,2,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Rancho Dominguez Preparatory,S,N,MAL,4,*,*,71.43,*,28.6,*,0,*,0,*,0,1314
1.96E+13,Synergy Quantum Academy,S,Y,MAL,6,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Animo College Preparatory Academy,S,Y,MAL,5,50,27,54,21,42,*,0,*,4,*,0,1314
1.96E+13,Alliance Renee and Meyer Luskin Academy High,S,Y,MAL,6,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Leadership in Entertainment and Media Arts (LEMA),S,N,MAL,2,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,STEM Academy of Hollywood,S,N,MAL,6,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Augustus F. Hawkins High A Critical Design and Gaming,S,N,MAL,5,37,23,62.16,*,24.3,*,0,*,13.5,*,0,1314
1.96E+13,Augustus F. Hawkins High B Community Health Advocates,S,N,MAL,5,11,*,45.45,*,36.4,*,18.2,*,0,*,0,1314
1.96E+13,"Science, Technology, Engineering, Arts and Mathematics at Legacy High School Complex",S,N,MAL,5,28,16,57.14,*,17.9,*,0,*,25,*,0,1314
1.96E+13,Academy for Multiligual Arts and Science at Mervyn M. Dymally High,S,N,MAL,6,*,*,20,*,70,*,0,*,10,*,0,1314
1.96E+13,Academy of Medical Arts at Carson High,S,N,MAL,5,*,*,60,*,20,*,0,*,20,*,0,1314
1.96E+13,Humanities and Arts (HARTS) Academy of Los Angeles,S,N,MAL,5,20,16,80,*,15,*,0,*,5,*,0,1314
1.96E+13,Humanities and Arts (HARTS) Academy of Los Angeles,S,N,MAL,7,*,*,33.33,*,33.3,*,0,*,33.3,*,0,1314
1.96E+13,Pasadena High,S,N,MAL,0,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Pasadena High,S,N,MAL,7,64,56,87.5,*,6.3,*,1.6,*,4.7,*,0,1314
1.96E+13,"Non-public, non-sectarian schools",S,N,MAL,6,*,*,0,*,33.3,*,0,*,66.7,*,0,1314
2.37E+13,Potter Valley Community Unified,D,N,FEM,7,*,*,100,*,0,*,0,*,0,*,0,1314
2.47E+13,Hilmar Unified,D,N,FEM,7,56,52,92.86,*,1.8,*,1.8,*,3.6,*,0,1314
2.47E+13,Los Banos Unified,D,N,FEM,2,*,*,100,*,0,*,0,*,0,*,0,1314
2.47E+13,Los Banos Unified,D,N,FEM,6,12,12,100,*,0,*,0,*,0,*,0,1314
2.47E+13,Los Banos Unified,D,N,FEM,5,268,241,89.93,20,7.5,*,1.1,*,1.5,*,0,1314
2.47E+13,Merced Union High,D,N,FEM,1,*,*,100,*,0,*,0,*,0,*,0,1314
2.47E+13,Merced Union High,D,N,FEM,7,203,189,93.1,*,4.4,*,1.5,*,1,*,0,1314
2.47E+13,Gustine Unified,D,N,FEM,2,*,*,100,*,0,*,0,*,0,*,0,1314
2.47E+13,Gustine Unified,D,N,FEM,9,*,*,100,*,0,*,0,*,0,*,0,1314
2.48E+13,Dos Palos Oro Loma Joint Unified,D,N,FEM,6,*,*,85.71,*,14.3,*,0,*,0,*,0,1314
2.48E+13,Delhi Unified,D,N,FEM,5,62,61,98.39,*,1.6,*,0,*,0,*,0,1314
2.51E+13,Modoc County Office of Education,D,N,FEM,7,*,*,100,*,0,*,0,*,0,*,0,1314
2.57E+13,Tulelake Basin Joint Unified,D,N,FEM,7,11,11,100,*,0,*,0,*,0,*,0,1314
2.61E+13,Mono County Office of Education,D,N,FEM,0,*,*,0,*,100,*,0,*,0,*,0,1314
2.61E+13,Mono County Office of Education,D,N,FEM,7,*,*,11.11,*,44.4,*,0,*,44.4,*,0,1314
2.67E+13,Eastern Sierra Unified,D,N,FEM,9,*,*,0,*,0,*,100,*,0,*,0,1314
2.67E+13,Eastern Sierra Unified,D,N,FEM,5,*,*,100,*,0,*,0,*,0,*,0,1314
2.71E+13,Monterey County Office of Education,D,N,FEM,2,*,*,66.67,*,0,*,0,*,33.3,*,0,1314
2.77E+13,Carmel Unified,D,N,FEM,2,*,*,100,*,0,*,0,*,0,*,0,1314
2.77E+13,Carmel Unified,D,N,FEM,9,12,12,100,*,0,*,0,*,0,*,0,1314
2.77E+13,Carmel Unified,D,N,FEM,7,66,64,96.97,*,3,*,0,*,0,*,0,1314
2.77E+13,South Monterey County Joint Union High,D,N,FEM,2,*,*,100,*,0,*,0,*,0,*,0,1314
2.77E+13,South Monterey County Joint Union High,D,N,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1314
2.77E+13,South Monterey County Joint Union High,D,N,FEM,7,17,17,100,*,0,*,0,*,0,*,0,1314
2.77E+13,Monterey Peninsula Unified,D,N,FEM,9,14,14,100,*,0,*,0,*,0,*,0,1314
2.77E+13,Monterey Peninsula Unified,D,N,FEM,2,25,21,84,*,12,*,4,*,0,*,0,1314
2.77E+13,Monterey Peninsula Unified,D,N,FEM,7,96,88,91.67,*,8.3,*,0,*,0,*,0,1314
2.77E+13,Monterey Peninsula Unified,D,N,FEM,5,158,142,89.87,12,7.6,*,0.6,*,1.9,*,0,1314
2.77E+13,Pacific Grove Unified,D,N,FEM,0,*,*,100,*,0,*,0,*,0,*,0,1314
2.77E+13,Salinas Union High,D,N,FEM,5,858,735,85.66,47,5.5,*,0.3,68,7.9,*,0.6,1314
2.77E+13,North Monterey County Unified,D,N,FEM,7,44,36,81.82,*,11.4,*,0,*,6.8,*,0,1314
2.78E+13,Soledad Unified,D,N,FEM,2,*,*,100,*,0,*,0,*,0,*,0,1314
2.78E+13,Soledad Unified,D,N,FEM,5,161,133,82.61,16,9.9,*,0,12,7.5,*,0,1314
2.81E+13,Napa County Office of Education,D,N,FEM,5,*,*,37.5,*,12.5,*,0,*,50,*,0,1314
2.87E+13,Calistoga Joint Unified,D,N,FEM,0,*,*,100,*,0,*,0,*,0,*,0,1314
2.87E+13,Napa Valley Unified,D,N,FEM,7,241,223,92.53,*,4.1,*,2.1,*,1.2,*,0,1314
2.87E+13,Napa Valley Unified,D,N,FEM,5,305,256,83.93,43,14.1,*,1,*,1,*,0,1314
2.87E+13,Saint Helena Unified,D,N,FEM,5,33,30,90.91,*,6.1,*,0,*,3,*,0,1314
2.87E+13,Saint Helena Unified,D,N,FEM,7,32,32,100,*,0,*,0,*,0,*,0,1314
2.91E+13,Nevada County Office of Education,D,N,FEM,7,68,59,86.76,*,7.4,*,0,*,5.9,*,0,1314
2.97E+13,Nevada Joint Union High,D,N,FEM,6,*,*,66.67,*,0,*,0,*,33.3,*,0,1314
3.77E+13,Hoover High,S,N,MAL,7,*,*,100,*,0,*,0,*,0,*,0,1314
3.77E+13,La Jolla High,S,N,MAL,4,*,*,100,*,0,*,0,*,0,*,0,1314
3.77E+13,La Jolla High,S,N,MAL,3,*,*,100,*,0,*,0,*,0,*,0,1314
3.77E+13,Madison High,S,N,MAL,5,60,53,88.33,*,5,*,3.3,*,3.3,*,0,1314
3.77E+13,Madison High,S,N,MAL,7,20,19,95,*,0,*,5,*,0,*,0,1314
3.77E+13,Mission Bay High,S,N,MAL,4,*,*,100,*,0,*,0,*,0,*,0,1314
3.77E+13,Mission Bay High,S,N,MAL,9,*,*,100,*,0,*,0,*,0,*,0,1314
3.77E+13,Morse High,S,N,MAL,5,50,39,78,*,4,*,18,*,0,*,0,1314
3.77E+13,Morse High,S,N,MAL,7,*,*,100,*,0,*,0,*,0,*,0,1314
3.77E+13,Point Loma High,S,N,MAL,5,80,75,93.75,*,1.3,*,1.3,*,3.8,*,0,1314
3.77E+13,Garfield High,S,N,MAL,6,*,*,50,*,50,*,0,*,0,*,0,1314
3.77E+13,Garfield High,S,N,MAL,3,*,*,100,*,0,*,0,*,0,*,0,1314
3.77E+13,Canyon Crest Academy,S,N,MAL,2,37,37,100,*,0,*,0,*,0,*,0,1314
3.77E+13,Torrey Pines High,S,N,MAL,4,*,*,100,*,0,*,0,*,0,*,0,1314
3.77E+13,Torrey Pines High,S,N,MAL,9,*,*,50,*,0,*,0,*,50,*,0,1314
3.77E+13,La Costa Canyon High,S,N,MAL,5,44,38,86.36,*,11.4,*,0,*,2.3,*,0,1314
3.77E+13,Sunset High (Continuation),S,N,MAL,2,*,*,100,*,0,*,0,*,0,*,0,1314
3.77E+13,Sunset High (Continuation),S,N,MAL,7,22,18,81.82,*,13.6,*,0,*,0,*,4.5,1314
3.77E+13,San Dieguito High Academy,S,N,MAL,5,40,40,100,*,0,*,0,*,0,*,0,1314
3.77E+13,California Virtual Academy @ San Diego,S,Y,MAL,0,*,*,0,*,100,*,0,*,0,*,0,1314
3.77E+13,California Virtual Academy @ San Diego,S,Y,MAL,4,*,*,60,*,40,*,0,*,0,*,0,1314
3.77E+13,"Non-public, non-sectarian schools",S,N,MAL,4,*,*,0,*,0,*,100,*,0,*,0,1314
3.77E+13,Olympian High,S,N,MAL,4,56,53,94.64,*,1.8,*,3.6,*,0,*,0,1314
3.77E+13,Olympian High,S,N,MAL,9,14,14,100,*,0,*,0,*,0,*,0,1314
3.77E+13,East Hills Academy,S,N,MAL,5,*,*,25,*,12.5,*,37.5,*,25,*,0,1314
3.77E+13,Southwest Senior High,S,N,MAL,6,*,*,100,*,0,*,0,*,0,*,0,1314
3.77E+13,Bonita Vista Senior High,S,N,MAL,2,14,14,100,*,0,*,0,*,0,*,0,1314
3.77E+13,Bonita Vista Senior High,S,N,MAL,9,*,*,100,*,0,*,0,*,0,*,0,1314
3.77E+13,Bonita Vista Senior High,S,N,MAL,7,43,38,88.37,*,7,*,2.3,*,2.3,*,0,1314
3.77E+13,Castle Park Senior High,S,N,MAL,7,*,*,83.33,*,0,*,16.7,*,0,*,0,1314
3.77E+13,Eastlake High,S,N,MAL,2,*,*,100,*,0,*,0,*,0,*,0,1314
3.77E+13,Eastlake High,S,N,MAL,5,232,211,90.95,*,3,*,1.7,*,4.3,*,0,1314
3.77E+13,Eastlake High,S,N,MAL,7,54,51,94.44,*,1.9,*,1.9,*,1.9,*,0,1314
3.77E+13,MERIT Academy,S,N,MAL,4,*,*,0,*,0,*,0,*,100,*,0,1314
3.77E+13,Valhalla High,S,N,MAL,0,16,16,100,*,0,*,0,*,0,*,0,1314
3.77E+13,Valhalla High,S,N,MAL,4,*,*,100,*,0,*,0,*,0,*,0,1314
3.77E+13,Valhalla High,S,N,MAL,9,11,*,72.73,*,27.3,*,0,*,0,*,0,1314
3.77E+13,West Hills High,S,N,MAL,4,*,*,100,*,0,*,0,*,0,*,0,1314
3.77E+13,West Hills High,S,N,MAL,3,*,*,100,*,0,*,0,*,0,*,0,1314
3.77E+13,Steele Canyon High,S,Y,MAL,6,17,16,94.12,*,0,*,0,*,5.9,*,0,1314
3.77E+13,Steele Canyon High,S,Y,MAL,1,*,*,100,*,0,*,0,*,0,*,0,1314
3.77E+13,Steele Canyon High,S,Y,MAL,3,*,*,100,*,0,*,0,*,0,*,0,1314
3.77E+13,Grossmont Middle College High,S,N,MAL,7,*,*,87.5,*,0,*,0,*,12.5,*,0,1314
3.07E+13,Saddleback High,S,N,MAL,4,*,*,0,*,100,*,0,*,0,*,0,1314
3.07E+13,El Toro High,S,N,MAL,6,*,*,87.5,*,12.5,*,0,*,0,*,0,1314
3.07E+13,El Toro High,S,N,MAL,1,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,El Toro High,S,N,MAL,3,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Silverado High,S,N,MAL,4,*,*,0,*,0,*,0,*,100,*,0,1314
3.07E+13,Silverado High,S,N,MAL,9,*,*,33.33,*,33.3,*,0,*,33.3,*,0,1314
3.07E+13,Laguna Hills High,S,N,MAL,1,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Trabuco Hills High,S,N,MAL,4,18,17,94.44,*,0,*,0,*,5.6,*,0,1314
3.07E+13,Trabuco Hills High,S,N,MAL,9,32,32,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Mira Monte High (Alternative),S,N,MAL,5,*,*,50,*,0,*,0,*,50,*,0,1314
3.07E+13,Mission Viejo High,S,N,MAL,5,64,61,95.31,*,4.7,*,0,*,0,*,0,1314
3.07E+13,Arnold O. Beckman High,S,N,MAL,4,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Arnold O. Beckman High,S,N,MAL,3,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Foothill High,S,N,MAL,4,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Foothill High,S,N,MAL,3,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Hillview High (Continuation),S,N,MAL,5,39,32,82.05,*,17.9,*,0,*,0,*,0,1314
3.07E+13,Hillview High (Continuation),S,N,MAL,7,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Tustin High,S,N,MAL,5,172,160,93.02,*,5.2,*,1.7,*,0,*,0,1314
3.07E+13,Creekside High,S,N,MAL,1,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Irvine High,S,N,MAL,6,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Irvine High,S,N,MAL,1,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Irvine High,S,N,MAL,3,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Woodbridge High,S,N,MAL,6,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Woodbridge High,S,N,MAL,1,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Northwood High,S,N,MAL,6,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Northwood High,S,N,MAL,3,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,University High,S,N,MAL,4,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,University High,S,N,MAL,9,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Laurel High (Continuation),S,N,MAL,5,*,*,50,*,50,*,0,*,0,*,0,1314
3.07E+13,Los Alamitos High,S,N,MAL,6,12,12,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Los Alamitos High,S,N,MAL,1,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Los Alamitos High,S,N,MAL,3,*,*,75,*,25,*,0,*,0,*,0,1314
3.11E+13,Placer County Pathways Charter,S,N,MAL,5,*,*,100,*,0,*,0,*,0,*,0,1314
3.11E+13,Placer County Pathways Charter,S,N,MAL,7,*,*,100,*,0,*,0,*,0,*,0,1314
3.11E+13,Placer County Community Schools,S,N,MAL,6,*,*,50,*,50,*,0,*,0,*,0,1314
3.11E+13,Placer County Community Schools,S,N,MAL,1,*,*,100,*,0,*,0,*,0,*,0,1314
3.17E+13,CORE Placer Charter,S,Y,MAL,5,*,*,50,*,50,*,0,*,0,*,0,1314
3.17E+13,CORE Placer Charter,S,Y,MAL,7,19,15,78.95,*,15.8,*,0,*,5.3,*,0,1314
3.17E+13,Maidu High Independent Study,S,N,MAL,9,*,*,0,*,0,*,0,*,100,*,0,1314
3.17E+13,Maidu High Independent Study,S,N,MAL,7,21,18,85.71,*,9.5,*,0,*,4.8,*,0,1314
3.17E+13,Chana High (Continuation),S,N,MAL,9,*,*,50,*,0,*,50,*,0,*,0,1314
3.17E+13,Colfax High,S,N,MAL,5,*,*,100,*,0,*,0,*,0,*,0,1314
3.17E+13,Del Oro High,S,N,MAL,6,*,*,100,*,0,*,0,*,0,*,0,1314
3.17E+13,Del Oro High,S,N,MAL,1,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,School of Extended Educational Options,S,N,MAL,9,*,*,0,*,40,*,0,*,60,*,0,1314
1.96E+13,Ganesha High,S,N,MAL,9,*,*,0,*,100,*,0,*,0,*,0,1314
1.96E+13,Garey High,S,N,MAL,6,*,*,60,*,0,*,0,*,40,*,0,1314
1.96E+13,Park West High (Continuation),S,N,MAL,6,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Park West High (Continuation),S,N,MAL,3,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Pomona High,S,N,MAL,6,16,14,87.5,*,12.5,*,0,*,0,*,0,1314
1.96E+13,Diamond Ranch High,S,N,MAL,6,26,26,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Diamond Ranch High,S,N,MAL,3,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Village Academy High School at Indian Hill,S,N,MAL,5,52,49,94.23,*,3.8,*,0,*,1.9,*,0,1314
1.96E+13,Palomares Academy of Health Science,S,N,MAL,6,*,*,100,*,0,*,0,*,0,*,0,1314
