CDSCode,1100,1200,1300,1900,2100,2200,2300,2400,2900,3101-3102,3201-3202,3301-3302,3401-3402,3501-3502,3601-3602,3701-3702,3751-3752,3801-3802,3901-3902,4100,4200,4300,4400,4700,5100,5200,5300,5400,5500,5600,5800,5900,6100-6170,6200,6300,6400,6500,6900,7110-7143,7211-7213,7221-7223AO,7221-7223SE,7281-7299,7438,7439,7630-7699,8011,8012,8015,8019,8020-8039,8040-8079,8080-8089,"8091, 8097",8092,8096,"8110, 8260-8299","8181, 8182",8220,8290,8930-8979,8980-8999,9110,9111,9120,9130,9135,9140,9150,9200,9290,9320,9330,9340,9400-9499,9500,9590,9640,9650,9660-9669,9711,9712,9713,9719,9740,9750,9760,9780,9789,9790A,9790M,9791,"9793, 9795",9796,9797,LocalRevAO,StateRevAO,StateRevSE
43694274330668,1273000.0,0.0,225582.0,130575.0,0.0,123624.0,66648.0,252631.0,0.0,131417.0,0.0,56979.0,151835.0,22847.0,26251.0,0.0,0.0,0.0,0.0,9279.0,2048.0,86802.0,32398.0,234810.0,0.0,25320.0,15298.0,30004.0,132603.0,422566.0,337529.0,32230.0,0.0,0.0,0.0,0.0,0.0,16449.0,0.0,29503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456547.0,559691.0,749.0,0.0,0.0,0.0,0.0,0.0,1118251.0,411326.0,0.0,216883.0,0.0,476044.0,0.0,0.0,0.0,577806.0,0.0,0.0,0.0,0.0,587985.0,0.0,0.0,4400.0,0.0,32887.0,372508.0,0.0,830570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649002.65,-649132.65,0.0,0.0,78832.0,550035.0,0.0
43694274330676,508392.1,0.0,110048.13,0.0,85277.04,94708.2,309940.72,326324.57,597.64,69484.02,18869.32,53083.67,100592.45,9167.46,35365.04,0.0,0.0,0.0,5138.4,3678.76,4315.92,82375.22,31209.93,9318.95,0.0,4989.51,19607.74,2324.23,88888.13,402449.23,406870.23,64544.05,0.0,0.0,0.0,0.0,0.0,45260.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403684.0,494885.66,0.0,0.0,0.0,0.0,0.0,0.0,1011158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820446.03,0.0,0.0,0.0,0.0,43078.31,395008.82,0.0,16905.94,8207.83,712417.2,331307.56,0.0,0.0,879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1663877.57,0.0,1919381.11,0.0,0.0,0.0,78185.1,649405.17,0.0
43694274330726,721368.08,0.0,115282.3,6841.99,143428.69,0.0,85132.91,62629.79,49016.41,65527.19,0.0,16871.93,190736.92,18663.0,18994.12,33849.37,0.0,0.0,0.0,0.0,0.0,96350.89,8513.81,222698.03,0.0,5656.56,2485.0,30571.21,58157.86,493127.52,613511.19,12343.13,0.0,0.0,0.0,0.0,0.0,7632.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337194.0,288999.01,-38638.35,0.0,0.0,0.0,0.0,0.0,855809.0,22193.81,0.0,182555.16,148109.0,0.0,0.0,0.0,0.0,376687.57,0.0,0.0,0.0,0.0,506173.9,0.0,0.0,14000.0,0.0,11552.79,973649.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65234.87,0.0,193998.0,-1.0,0.0,0.0,37859.13,986077.4,0.0
4369450113662,831106.58,0.0,169395.93,0.0,159988.66,0.0,0.0,105349.35,47521.0,82531.33,0.0,38441.16,112466.0,16157.26,22336.01,0.0,0.0,0.0,3768.61,29540.1,12663.18,46606.38,36419.19,165315.48,0.0,2167.63,13122.12,19409.62,52240.66,36191.41,235719.32,1520.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7728.73,-7728.73,0.0,0.0,1688.0,0.0,377350.0,676769.0,0.0,0.0,0.0,0.0,0.0,0.0,697956.98,0.0,37659.0,154894.22,105313.0,1065.74,0.0,0.0,0.0,1066140.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12113.62,970517.2,0.0,30385.8,442450.71,0.0,195336.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947925.92,36008.45,0.0,0.0,80146.0,371544.4,135631.0
4369450121483,628154.17,0.0,167685.24,7290.0,5712.0,0.0,72938.08,0.0,28467.0,66590.08,0.0,19751.29,79303.51,8534.82,15135.13,0.0,0.0,0.0,0.0,8596.85,3315.73,49286.68,11346.36,129277.34,0.0,11205.06,3536.88,26871.73,0.0,141501.88,261911.59,2165.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.6,0.0,0.0,0.0,269050.0,488432.0,200.0,0.0,0.0,0.0,0.0,0.0,500405.0,783.83,24363.0,95764.83,62950.0,0.0,0.0,0.0,0.0,379934.5,0.0,0.0,0.0,0.0,487435.28,0.0,0.0,20030.68,0.0,0.0,79297.91,0.0,0.0,0.0,125000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683102.55,0.0,560590.74,0.0,0.0,0.0,75016.34,257701.4,97087.0
4369450123299,936659.0,0.0,304792.0,0.0,237999.0,110518.0,0.0,64969.0,0.0,88565.0,0.0,55528.0,189192.0,14399.0,22104.0,0.0,0.0,0.0,3409.0,45274.0,3459.0,132494.0,144393.0,249381.0,0.0,2889.0,2673.0,9578.0,48212.0,1077362.0,1184424.0,2611.0,0.0,0.0,0.0,0.0,0.0,18366.0,0.0,0.0,0.0,0.0,0.0,11602.0,0.0,0.0,0.0,666234.0,1213011.0,-20027.0,0.0,0.0,0.0,0.0,0.0,1256026.0,0.0,5962.0,197014.0,201981.0,0.0,0.0,0.0,0.0,1052148.0,0.0,0.0,0.0,0.0,1971.0,1181847.0,0.0,51791.0,250000.0,108301.0,515779.0,0.0,1035278.0,0.0,631207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355493.0,0.0,446663.0,0.0,108301.0,0.0,182844.0,1274938.0,0.0
4369484123760,479391.8,0.0,155355.97,0.0,123626.55,0.0,7500.0,93515.37,20558.56,49786.01,0.0,27895.34,69921.13,8269.97,19670.0,0.0,0.0,0.0,2000.0,3272.18,9276.6,57553.81,71560.85,94914.24,0.0,3666.79,1805.0,25056.51,39647.27,47437.07,240282.96,8887.87,0.0,0.0,0.0,0.0,0.0,1380.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255445.0,89310.0,1594.72,0.0,0.0,0.0,0.0,0.0,837247.0,225666.79,16961.0,74420.67,54399.0,0.0,0.0,0.0,0.0,957760.28,0.0,0.0,0.0,0.0,372509.35,0.0,0.0,66903.54,0.0,69919.44,207935.18,0.0,0.0,0.0,24974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1234183.43,0.0,483808.42,-690.09,0.0,0.0,476176.39,269119.57,112957.0
43695836118541,1758964.36,167851.02,121949.54,0.0,264216.99,92078.65,0.0,145747.4,0.0,169942.76,0.0,76953.84,245718.85,29092.81,26167.64,0.0,0.0,0.0,3642.24,0.0,1463.82,58498.38,0.0,0.0,0.0,425.36,3852.0,24035.66,244288.89,27556.3,210489.19,17112.52,0.0,0.0,0.0,0.0,0.0,18286.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2256355.0,11487.0,63690.0,6842.72,1410.0,0.0,0.0,0.0,0.0,877226.47,0.0,0.0,0.0,0.0,0.0,384540.19,0.0,57317.78,27585.04,272268.83,125701.05,22281.13,0.0,210013.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149524.04,0.0,1181547.38,0.0,0.0,111418.56,182954.94,587172.94,207068.0
4369666124065,228945.69,0.0,61000.0,1215.0,0.0,5525.5,0.0,37953.37,52040.98,23681.42,0.0,11529.04,50055.03,4099.67,7276.0,0.0,0.0,0.0,0.0,1932.99,1458.86,17891.13,4043.04,10518.7,0.0,93.51,300.0,10436.15,24917.66,116545.3,220515.73,4229.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548371.0,55417.0,11306.0,0.0,46866.0,0.0,0.0,0.0,0.0,69598.09,0.0,0.0,0.0,0.0,151724.24,0.0,0.0,16525.56,8876.8,0.0,45430.1,0.0,0.0,0.0,154352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46942.59,0.0,-37852.07,0.0,0.0,0.0,21026.92,177917.21,68489.19
43696664330585,1083886.19,0.0,81000.0,110974.3,9805.0,122844.46,110349.96,53445.55,0.0,108414.17,17452.48,36874.51,96837.06,18573.62,25442.9,0.0,0.0,0.0,44773.68,44810.95,0.0,112968.4,145350.26,20255.58,0.0,13704.89,5131.47,20023.7,79618.52,71414.89,729456.55,10246.8,0.0,0.0,0.0,0.0,0.0,6026.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508721.0,12679.0,384.0,0.0,0.0,0.0,0.0,0.0,1857020.0,0.0,0.0,0.0,154424.68,0.0,0.0,0.0,0.0,902241.11,0.0,682818.83,0.0,0.0,3454.59,455684.69,0.0,9208.85,0.0,32296.31,239427.91,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240622.41,0.0,1263674.23,0.0,0.0,5654.06,33330.3,595725.87,0.0
44104474430252,1723512.34,0.0,85440.3,0.0,0.0,0.0,0.0,588577.98,71410.86,148044.93,75182.72,73950.99,150886.39,26724.21,31037.39,0.0,0.0,0.0,0.0,20248.65,41155.47,31151.79,22618.98,0.0,0.0,40678.03,83886.16,9953.0,104471.45,391988.31,307612.35,13252.36,0.0,0.0,0.0,0.0,0.0,62274.26,1186.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604844.0,252907.0,0.0,0.0,0.0,0.0,0.0,0.0,1974107.0,0.0,30342.0,0.0,1478.0,0.0,0.0,1449903.17,0.0,1250654.17,0.0,0.0,0.0,0.0,176066.24,412080.05,0.0,35046.98,0.0,517567.26,6136.69,137179.85,0.0,9800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3224539.29,0.0,3559412.46,0.0,0.0,463662.04,858802.92,325144.39,186409.0
4469765100388,374136.54,0.0,106399.96,0.0,31683.39,0.0,17604.0,80190.56,0.0,39445.9,7681.08,16734.61,119015.64,6362.09,10964.97,0.0,0.0,0.0,0.0,0.0,0.0,51245.21,0.0,10658.28,0.0,10688.49,1263.0,2847.0,12560.58,11150.29,72181.46,654.2,0.0,0.0,0.0,0.0,0.0,40050.0,0.0,0.0,0.0,0.0,36152.73,43139.68,0.0,0.0,0.0,161305.0,458862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227401.05,0.0,330895.81,0.0,0.0,3243.99,25573.78,10760.14,198221.64,0.0,0.0,0.0,1012785.69,59490.42,0.0,25493.0,0.0,547377.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725724.12,0.0,1120301.74,0.0,439915.56,10881.87,391359.44,147503.03,0.0
4469799117804,841405.47,0.0,185295.76,16317.05,0.0,76599.98,353402.63,38928.77,44791.38,83801.1,0.0,50953.05,92755.4,17124.15,21256.74,0.0,0.0,0.0,16934.4,4804.49,24406.05,89799.28,161784.14,178237.57,32568.19,19027.31,5745.0,27655.27,3650.75,120635.97,130901.5,36987.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456538.0,757177.0,40732.0,0.0,0.0,0.0,0.0,0.0,932916.0,0.0,0.0,153380.72,0.0,300712.86,0.0,0.0,0.0,549111.78,24.42,140712.86,18892.1,0.0,7793.0,922006.97,0.0,19422.03,9112.0,0.0,20828.54,110547.03,13803.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1381183.46,0.0,966101.01,0.0,0.0,140712.86,220899.83,369207.62,0.0
4469807110007,3617032.61,1380.0,169145.35,2918.83,5845.0,0.0,0.0,27398.08,0.0,317793.94,3305.39,50604.76,724828.85,47151.19,57977.48,0.0,0.0,0.0,0.0,0.0,0.0,972303.24,0.0,0.0,0.0,72949.36,2306.0,25250.8,3512.89,52241.39,5109840.38,38465.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2131831.0,2558588.0,-33504.0,0.0,0.0,0.0,0.0,0.0,5276513.0,9082.0,0.0,0.0,0.0,0.0,0.0,503904.35,0.0,530597.56,0.0,0.0,0.0,0.0,0.0,3717058.2,0.0,0.0,1950.51,16037.0,104683.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4664864.42,0.0,3726329.99,285251.01,0.0,0.0,6137.04,1183898.0,822989.0
44698234430187,337615.29,196848.79,0.0,0.0,31099.5,0.0,0.0,39695.46,0.0,43660.14,8082.65,8666.17,53096.57,8534.91,8696.0,0.0,0.0,0.0,218.0,0.0,6915.59,4609.98,0.0,2553.4,0.0,8030.47,1050.0,1952.0,18634.21,10957.53,102212.78,817.4,0.0,0.0,0.0,0.0,0.0,27227.0,0.0,0.0,0.0,0.0,0.0,4312.59,0.0,0.0,0.0,0.0,232258.01,0.0,0.0,0.0,0.0,0.0,0.0,460868.0,3142.0,1096.0,0.0,0.0,30.13,0.0,0.0,0.0,203352.31,0.0,0.0,0.0,0.0,246028.22,0.0,0.0,0.0,0.0,479116.96,9761.26,0.0,11547.93,100000.0,47043.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718881.63,0.0,634287.24,0.0,0.0,41262.8,168398.85,111686.63,73864.0
461424110551,363554.49,0.0,66711.96,0.0,60363.17,45492.15,510.0,40769.16,6683.0,34996.63,9981.25,18068.57,86109.14,6232.72,16102.12,0.0,0.0,0.0,855.5,776.41,140.0,15433.27,2813.99,316.0,58739.99,5587.28,1350.41,14974.42,28014.94,8938.71,120145.07,1661.63,0.0,0.0,0.0,0.0,0.0,22853.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145353.0,297263.77,2249.0,0.0,0.0,0.0,0.0,0.0,236953.23,22609.0,18210.0,0.0,41940.94,0.0,0.0,0.0,0.0,494746.83,0.0,0.0,0.0,0.0,0.0,341047.44,0.0,0.0,0.0,326206.75,72254.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086953.4,0.0,1055004.18,37.83,0.0,2793.29,54737.97,214853.09,38710.0
461424118042,244261.58,0.0,0.0,0.0,35188.88,12720.28,80435.27,21565.34,7583.77,19222.21,11819.02,15629.65,5604.4,8052.63,8279.56,0.0,0.0,0.0,925.0,4328.54,380.49,16514.11,8558.09,0.0,58108.09,4102.66,620.0,13624.2,39424.3,9510.19,55713.17,4816.96,0.0,0.0,0.0,0.0,0.0,5878.28,76589.6,0.0,0.0,0.0,0.0,1093.12,0.0,0.0,0.0,120600.0,246193.0,423.0,0.0,0.0,0.0,0.0,0.0,197048.52,20222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492123.69,0.0,0.0,0.0,0.0,2747.86,122104.5,0.0,0.0,0.0,195662.79,101808.68,0.0,0.0,0.0,60736.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454431.16,0.0,572016.29,35084.18,195662.79,0.0,89739.5,131821.65,7495.2
461424121475,271025.05,0.0,0.0,0.0,88873.0,17905.33,70000.0,19528.7,0.0,13833.54,14027.66,19746.25,19069.38,8860.97,8210.03,0.0,0.0,0.0,2459.9,3310.63,1556.72,15218.72,489.89,-1710.76,0.0,6327.02,1098.0,12783.86,17734.2,104719.84,58977.05,4354.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73300.71,0.0,1236.01,0.0,0.0,0.0,148607.0,305365.0,-2022.0,0.0,0.0,0.0,0.0,0.0,240809.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26690.71,0.0,0.0,0.0,0.0,7289.91,295231.07,0.0,4042.5,0.0,0.0,135035.96,0.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142530.32,0.0,203459.7,-73295.7,0.0,688.03,61450.29,105534.84,6246.0
461424123810,228238.65,0.0,0.0,0.0,4426.33,0.0,59265.36,23752.2,2319.8,0.0,0.0,24212.44,21304.65,2673.5,3709.4,0.0,0.0,0.0,78.63,13018.31,409.91,29091.98,28498.42,0.0,0.0,877.49,594.0,10306.69,15424.14,54952.96,86574.5,7060.35,0.0,0.0,0.0,0.0,0.0,0.0,37009.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104956.0,215725.0,14692.0,0.0,0.0,0.0,0.0,0.0,170020.94,172975.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26742.79,0.0,0.0,0.0,0.0,4492.82,254289.41,0.0,8900.0,0.0,0.0,94231.73,0.0,0.0,18235.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177927.94,0.0,36783.11,0.0,0.0,4029.48,37588.44,83015.66,0.0
4614246113773,1351960.82,187351.9,100896.55,245914.42,37867.53,384149.53,92415.59,144292.13,11769.46,153075.48,49637.52,83289.87,312060.15,28565.15,53742.0,0.0,0.0,0.0,0.0,21686.65,3003.25,122281.29,75035.85,77.37,0.0,21542.83,8858.0,33864.91,78365.01,161006.03,222077.25,16693.62,0.0,0.0,0.0,0.0,0.0,23788.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588568.0,1236823.0,2670.0,0.0,0.0,0.0,0.0,0.0,926337.0,17232.87,63758.0,0.0,0.0,0.0,0.0,0.0,0.0,1810053.76,0.0,0.0,0.0,4051.92,8811.43,702263.34,0.0,64797.52,0.0,1128491.63,47943.01,70883.62,328024.2,4050.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3267568.02,0.0,3259982.43,0.0,0.0,0.0,453766.31,588320.49,155379.0
4614246119523,834279.0,0.0,133040.0,0.0,54757.0,47350.0,50038.0,52374.0,25494.0,74284.0,28401.0,35173.0,155643.0,18079.0,19772.0,0.0,0.0,0.0,0.0,19001.0,4988.0,64364.0,13841.0,184226.0,0.0,80538.0,2530.0,18904.0,121888.0,431493.0,187187.0,7742.0,0.0,0.0,0.0,0.0,0.0,29314.0,0.0,0.0,21542.0,265347.0,0.0,0.0,0.0,0.0,0.0,393445.0,824542.0,126906.0,0.0,0.0,0.0,0.0,0.0,638439.0,3597.0,0.0,149517.0,83054.0,0.0,0.0,300.0,0.0,108715.0,0.0,0.0,0.0,0.0,1135526.0,0.0,0.0,28000.0,0.0,706747.0,297889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681399.0,0.0,1512425.0,103274.0,0.0,0.0,123622.0,704167.0,0.0
461440121509,122884.61,0.0,0.0,0.0,0.0,44045.33,15364.51,0.0,0.0,10146.57,6750.15,6506.46,619.12,2882.95,9157.68,0.0,0.0,0.0,0.0,100.98,0.0,26862.72,0.0,500.0,54199.95,2529.22,15.0,7251.0,0.0,156.0,53929.26,0.0,0.0,0.0,0.0,0.0,0.0,2987.71,0.0,0.0,0.0,0.0,2554.97,0.0,0.0,0.0,0.0,34929.0,57112.0,8494.0,0.0,0.0,0.0,0.0,0.0,71260.0,98569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15589.06,0.0,0.0,0.0,0.0,15.0,46611.69,0.0,0.0,0.0,37108.01,11296.87,19639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51911.61,0.0,153716.85,-74583.14,14395.67,2080.61,67970.74,20363.63,0.0
461457125252,94097.34,0.0,16854.36,0.0,0.0,0.0,11954.45,0.0,0.0,9153.52,0.0,3340.75,15876.2,1357.04,1045.07,0.0,0.0,0.0,0.0,0.0,0.0,4853.38,821.33,298.87,0.0,7457.1,3193.7,1825.81,9620.11,14314.26,158526.19,4630.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44985.0,127558.0,-2948.0,0.0,0.0,0.0,0.0,0.0,37776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11660.82,0.0,0.0,0.0,0.0,351829.08,0.0,0.0,1981.56,0.0,0.0,357100.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8370.27,0.0,2019.04,0.0,0.0,0.0,113806.01,40394.01,4000.0
461531110338,468157.61,44472.76,81497.31,0.0,121637.93,13520.12,58583.3,33538.92,0.0,0.0,0.0,13996.19,0.0,0.0,17046.48,0.0,0.0,0.0,86491.3,21019.37,142.01,53971.2,25497.32,52718.73,0.0,1022.82,13733.1,16737.09,23679.94,158353.16,105597.01,7877.92,0.0,0.0,0.0,0.0,0.0,24343.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222583.0,403491.0,-23808.0,0.0,0.0,0.0,0.0,0.0,416961.0,587.0,24561.0,38656.5,0.0,0.0,0.0,0.0,0.0,493409.85,0.0,0.0,0.0,0.0,205238.2,0.0,6720.0,0.0,13.42,95178.42,146971.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653588.08,0.0,736112.5,-71197.0,0.0,0.0,57701.47,232890.29,58684.0
4615316113765,514416.47,0.0,80200.91,0.0,4595.0,33772.0,14284.16,27545.13,0.0,44126.89,11012.68,15225.5,155154.26,9198.11,19661.58,0.0,0.0,0.0,0.0,2806.17,1374.39,49835.21,0.0,0.0,0.0,3193.07,13942.21,28829.62,22380.74,30800.96,186010.04,10930.67,0.0,0.0,0.0,0.0,0.0,0.0,75039.0,0.0,0.0,0.0,6870.0,0.0,0.0,42715.26,0.0,249587.0,451804.0,-42031.0,0.0,0.0,0.0,0.0,0.0,465473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254569.97,0.0,0.0,0.0,0.0,145681.59,0.0,0.0,5828.0,0.0,0.0,374655.08,0.0,3148.2,0.0,0.0,0.0,0.0,5828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22451.28,8336.07,-29310.99,0.0,0.0,133664.73,194676.5,0.0
48705814830196,922507.75,0.0,93429.02,84089.41,13817.41,0.0,0.0,211865.54,127988.95,89960.48,27752.84,57647.01,194184.92,0.0,20022.03,0.0,0.0,0.0,0.0,13423.93,30120.34,20548.02,86826.96,128986.31,21543.63,22736.78,6717.05,28215.08,68900.77,49408.89,26290.72,7319.75,0.0,0.0,0.0,0.0,0.0,85281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456149.0,1253867.32,0.0,0.0,0.0,0.0,0.0,0.0,430614.0,63622.26,0.0,102044.98,0.0,0.0,0.0,751685.6,0.0,492036.47,0.0,0.0,0.0,0.0,558074.8,0.0,0.0,0.0,0.0,1350695.79,50034.05,0.0,0.0,0.0,40770.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3025716.38,0.0,2935704.38,35592.0,0.0,35970.97,41243.42,182434.58,0.0
48705816116255,1107270.14,0.0,114191.11,67072.46,105278.2,0.0,0.0,292832.47,245497.13,113738.59,45115.57,84216.77,317832.85,0.0,24956.87,0.0,0.0,0.0,0.0,25881.78,22570.0,22371.61,128897.86,160397.21,91763.09,28192.19,7286.65,28944.07,90879.77,55078.04,33002.79,8957.45,0.0,0.0,0.0,0.0,0.0,83896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473792.0,1228054.31,0.0,0.0,0.0,0.0,0.0,0.0,523411.0,89813.92,0.0,125272.19,258030.0,0.0,0.0,1206117.35,0.0,-368423.18,0.0,0.0,0.0,0.0,765884.52,0.0,0.0,0.0,0.0,1377907.8,62016.91,0.0,0.0,0.0,49371.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561099.91,0.0,3035281.55,-75809.39,0.0,308998.51,47730.91,470642.6,0.0
4876661122267,860651.41,7975.0,106749.24,0.0,225941.5,34688.5,16888.6,62453.12,0.0,77132.97,31656.06,39662.6,169964.81,14943.38,30317.18,0.0,0.0,0.0,0.0,0.0,0.0,142987.44,4165.08,59837.76,0.0,0.0,1325.0,13336.15,3354.34,191352.48,246338.76,7801.76,0.0,0.0,0.0,0.0,0.0,3960.25,19382.64,0.0,0.0,0.0,0.0,66484.72,0.0,0.0,0.0,377149.0,877611.0,6645.0,0.0,0.0,0.0,0.0,0.0,508524.0,0.0,42963.0,47500.0,0.0,0.0,0.0,400993.4,0.0,578081.34,400.0,0.0,0.0,0.0,713401.2,0.0,0.0,37689.75,0.0,15922.47,145461.35,0.0,1500000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100026.81,0.0,19686.85,-7559.01,0.0,0.0,231520.48,265357.24,169980.0
4970797107284,1753876.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162840.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321889.34,1750997.07,1086098.05,249015.91,0.0,0.0,0.0,33046.06,36828.02,12334.12,34403.39,17910.83,371523.88,133537.81,0.0,0.0,0.0,0.0,0.0,18825.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992076.0,2507833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208649.0,0.0,164035.36,0.0,0.0,199306.1,0.0,289171.5,0.0,0.0,0.0,0.0,2092184.96,0.0,0.0,19304.06,0.0,37624.07,2629635.16,0.0,0.0,7955.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139923.15,629447.32,341163.67
4970839120584,174246.66,0.0,22804.43,0.0,0.0,0.0,57140.3,0.0,0.0,16256.72,0.0,6890.24,28083.78,3565.12,4995.26,0.0,0.0,0.0,0.0,0.0,0.0,3321.62,4159.58,183.73,0.0,12726.15,2226.08,3003.2,7005.53,25068.89,399467.72,5991.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107397.0,215613.0,74.0,0.0,0.0,0.0,0.0,0.0,179102.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117778.44,0.0,0.0,18400.0,0.0,347817.3,0.0,0.0,3903.18,105522.3,0.0,485696.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107724.56,0.0,47946.35,0.0,0.0,0.0,211723.02,66911.96,31094.0
