CDSCode,1100,1200,1300,1900,2100,2200,2300,2400,2900,3101-3102,3201-3202,3301-3302,3401-3402,3501-3502,3601-3602,3701-3702,3751-3752,3901-3902,4100,4200,4300,4400,4700,5100,5200,5300,5400,5500,5600,5800,5900,6100-6170,6200,6300,6400,6500,6900,7110-7143,7211-7213,7221-7223AO,7221-7223SE,7281-7299,7438,7439,7630-7699,8011,8012,8019,"8091, 8097",8096,"8110, 8260-8299","8181, 8182",8220,8290,8930-8979,8980-8999,9110,9111,9120,9130,9135,9140,9150,9200,9290,9320,9330,9340,9500,9590,9640,9650,9660-9669,9711,9712,9713,9719,9740,9750,9760,9780,9789,9790A,9790M,9791,"9793, 9795",9796,9797,LocalRevAO,StateRevAO,StateRevSE
39686760120725,1079870.04,0.0,239515.9,6137.5,162137.47,0.0,0.0,60067.02,220802.48,103476.86,0.0,42692.23,124976.1,18405.08,46054.29,0.0,0.0,0.0,39166.46,131.22,24038.93,303397.82,148681.59,0.0,40658.85,12888.0,18174.21,31827.28,334861.73,244974.08,30171.82,0.0,0.0,0.0,0.0,0.0,1133.52,0.0,0.0,0.0,0.0,0.0,281.0,0.0,0.0,1700378.0,432528.0,0.0,0.0,319340.0,0.0,48600.0,53717.32,0.0,0.0,0.0,0.0,0.0,-84541.0,0.0,0.0,0.0,0.0,1166531.3,0.0,0.0,63266.86,20559.92,210525.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951196.67,0.0,769241.34,-54498.82,0.0,5228.58,94312.56,732618.33,194710.0
39686760120733,1345294.17,0.0,278315.9,0.0,0.0,0.0,0.0,65708.21,86581.76,124829.23,0.0,42849.57,153283.33,18069.91,46054.29,0.0,0.0,0.0,23153.05,2049.97,62940.96,216695.64,61058.56,0.0,23949.02,22886.0,18174.22,69189.12,236833.23,399589.07,40466.43,0.0,0.0,0.0,0.0,0.0,87138.69,0.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,1945232.0,509107.0,0.0,0.0,341222.0,17185.0,47036.0,53717.3,0.0,0.0,0.0,0.0,0.0,22177.69,0.0,0.0,0.0,0.0,575572.46,0.0,0.0,54439.53,20472.88,759259.68,0.0,199505.0,0.0,1910952.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748584.64,0.0,476105.95,-22867.0,0.0,7653.31,58715.96,548669.07,207540.0
39686760121541,755023.86,81703.49,96032.0,0.0,185072.78,22088.56,0.0,41547.88,82497.87,82627.52,32453.95,40826.51,173308.22,6257.46,12251.18,0.0,0.0,13149.93,0.0,5194.4,49312.25,34045.08,0.0,0.0,7711.66,420.0,12095.25,45819.19,158186.42,125862.98,9108.47,0.0,0.0,0.0,0.0,0.0,60131.16,0.0,0.0,0.0,0.0,122121.79,306.0,0.0,0.0,1200212.0,291978.0,1258.0,0.0,216761.0,41700.99,33440.0,0.0,90308.0,0.0,0.0,0.0,0.0,350459.62,0.0,0.0,0.0,0.0,311264.28,0.0,0.0,0.0,0.0,164924.8,0.0,62500.0,0.0,124998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580420.45,0.0,342648.16,0.84,0.0,108529.98,82173.98,391055.39,252569.93
39686760124958,825708.32,86198.78,0.0,34592.98,91054.77,24798.62,0.0,68791.6,2783.3,72269.31,0.0,41383.67,107764.02,8733.3,16958.12,0.0,0.0,0.0,98325.88,4754.51,109087.75,11049.54,216335.91,0.0,36911.58,3976.0,17159.0,25676.78,499475.53,195895.62,4121.85,0.0,0.0,0.0,0.0,0.0,45567.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1524912.0,362677.0,52451.0,0.0,261588.49,225000.0,0.0,196163.06,123309.0,0.0,0.0,0.0,0.0,112538.72,0.0,0.0,0.0,0.0,834617.06,0.0,0.0,0.0,0.0,1392958.21,0.0,303.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-337818.69,0.0,-618850.93,-293891.75,0.0,0.0,40852.93,437344.49,0.0
39754990120519,161342.54,8910.0,38529.14,34095.74,0.0,0.0,0.0,12783.81,0.0,20969.59,0.0,6590.49,28126.14,2693.92,4383.0,0.0,0.0,0.0,78675.0,0.0,4297.05,17091.77,0.0,0.0,6077.85,143.1,6237.75,0.0,6150.07,134020.69,3931.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430777.0,126486.0,0.0,-51101.0,131769.39,0.0,0.0,0.0,0.0,55714.44,0.0,137996.0,0.0,61375.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,15631.84,0.0,40271.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293468.18,128731.05,0.0,0.0,0.0,522.16,45618.04,0.0
40688096043194,561381.21,0.0,152015.04,0.0,0.0,0.0,0.0,50449.91,8493.0,58502.94,5702.46,13695.55,75406.6,378.79,6791.83,0.89,0.0,6165.0,1961.73,1123.96,60103.03,698.14,32366.87,0.0,1785.2,0.0,3875.5,0.0,27225.97,109436.37,6898.02,8398.61,53918.78,0.0,11219.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21363.0,0.0,316985.0,750542.04,21502.0,0.0,0.0,0.0,0.0,0.0,47243.36,0.0,497496.63,0.0,0.0,0.0,0.0,185983.06,0.0,0.0,825.0,0.0,56675.04,0.0,0.0,0.0,0.0,0.0,0.0,825.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,574048.01,453553.51,0.0,0.0,0.0,208274.75,160647.5,0.0
40688250125807,622191.73,0.0,133563.67,0.0,0.0,24569.8,41199.96,7301.25,13878.75,58713.46,0.0,19167.21,74484.31,10328.12,13831.93,0.0,0.0,3784.0,12884.61,0.0,16242.44,36272.57,527.68,0.0,12958.31,209.0,15046.07,22350.41,132222.63,245397.23,3354.47,0.0,0.0,0.0,0.0,0.0,41589.36,0.0,0.0,0.0,0.0,0.0,423.0,0.0,0.0,501178.0,207610.0,-66.0,0.0,439079.0,148272.95,23766.0,0.0,0.0,0.0,0.0,0.0,0.0,136023.17,0.0,0.0,0.0,0.0,372525.16,0.0,0.0,9500.5,9600.0,229559.06,0.0,0.0,0.0,187500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318302.48,0.0,127807.69,0.0,0.0,80350.0,155057.25,216949.56,141490.0
41689160112284,1824961.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145122.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327075.28,1260266.26,630582.49,335893.99,0.0,0.0,0.0,81775.2,18648.92,13266.2,20840.75,18835.31,1244300.42,36316.97,0.0,0.0,0.0,0.0,0.0,18213.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4033691.97,913653.63,-1640.0,0.0,12743.61,0.0,92182.89,0.0,208618.22,0.0,0.0,0.0,0.0,356576.88,0.0,0.0,0.0,0.0,472709.14,0.0,0.0,28113.97,0.0,704604.61,0.0,0.0,188840.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36045.03,0.0,0.0,0.0,36045.03,0.0,1233.26,304228.72,411386.5
41689240127548,334935.46,0.0,106500.0,21674.98,0.0,0.0,0.0,42246.42,2550.02,37563.68,0.0,0.0,27552.1,12622.94,9275.03,3696.95,0.0,0.0,2703.09,0.0,36439.15,180692.29,37067.63,370625.8,55.0,1163.0,5628.37,19050.69,151519.84,40092.1,10808.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24627.0,21552.0,0.0,0.0,692682.0,218133.0,0.0,16282.71,0.0,0.0,0.0,0.0,0.0,240737.51,0.0,0.0,0.0,0.0,91461.0,0.0,0.0,64630.32,15000.0,41719.28,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120109.55,0.0,5420.29,0.0,0.0,0.0,520129.57,18380.28,57366.0
41689996114953,1550987.17,202251.19,91980.06,0.0,289405.91,38271.06,0.0,118415.71,147110.25,158700.67,71332.1,80176.13,363543.68,12497.92,24428.95,0.0,0.0,20236.3,0.0,32533.28,111293.7,90476.82,267393.17,0.0,44277.36,1530.32,29602.66,90625.23,20578.49,778490.47,11608.58,0.0,0.0,0.0,0.0,0.0,11076.45,0.0,0.0,0.0,0.0,1051638.04,0.0,0.0,0.0,2987340.0,567924.89,-2718.87,0.0,0.0,110219.94,72119.45,247670.15,236622.27,0.0,0.0,0.0,0.0,724686.66,0.0,0.0,0.0,0.0,1132401.06,0.0,0.0,0.0,0.0,586906.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1054506.23,0.0,854270.85,48042.15,0.0,365977.18,923436.87,431308.8,654708.58
41690050127282,364621.63,11073.6,53076.94,0.0,28984.28,51406.32,56476.75,25212.66,0.0,33807.65,0.0,19475.53,42627.83,7449.41,11102.5,0.0,0.0,0.0,50372.58,24572.98,50864.92,85075.93,2574.24,0.0,3004.23,1295.0,14677.33,17872.38,32241.57,228641.38,5810.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891770.0,26810.0,0.0,0.0,0.0,289337.35,0.0,0.0,27749.0,0.0,0.0,0.0,0.0,150992.45,0.0,0.0,0.0,0.0,432693.78,0.0,0.0,11151.85,0.0,83242.6,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261595.48,0.0,0.0,0.0,0.0,0.0,141400.52,20691.94,86155.0
41690216112213,1519861.01,0.0,307853.19,41067.02,51591.11,31750.0,82533.25,88326.34,0.0,150476.17,21800.61,44328.88,98394.19,14995.12,46106.13,0.0,0.0,240.0,0.0,18722.75,47473.86,31542.88,5122.68,0.0,12426.66,5930.0,21753.59,56536.36,62650.67,465478.89,3144.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1692917.0,363943.0,-339.0,0.0,0.0,0.0,51675.74,0.0,0.0,0.0,0.0,0.0,0.0,523421.7,0.0,0.0,0.0,0.0,406490.91,0.0,0.0,6326.0,0.0,345155.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588800.23,0.0,446903.42,0.0,0.0,2282.62,941503.48,179863.96,144721.56
41690620112722,1225737.77,0.0,182500.08,67410.86,0.0,0.0,0.0,130999.92,9114.14,118920.37,0.0,0.0,118875.75,42311.93,40250.03,14117.79,0.0,0.0,4352.34,0.0,72696.54,92737.82,74744.0,713982.85,1315.0,5343.6,22123.32,123823.56,104090.24,177235.01,26183.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249303.0,76004.0,0.0,0.0,2501862.0,48248.01,62067.45,52479.18,0.0,0.0,0.0,0.0,0.0,1250710.72,0.0,0.0,0.0,0.0,269919.94,0.0,0.0,70154.29,0.0,313854.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276930.66,0.0,836570.76,10000.0,0.0,0.0,457891.07,178372.28,172999.3
41690620118232,606535.74,92249.3,100247.02,0.0,85631.8,66307.63,0.0,138441.4,78240.19,68886.71,25906.09,32530.13,134109.62,5333.68,10167.5,0.0,0.0,13864.57,0.0,1138.18,50525.07,17474.1,106373.44,0.0,5734.73,2638.44,20494.07,33746.63,364348.15,146246.53,4602.75,0.0,0.0,0.0,0.0,0.0,14282.31,0.0,0.0,0.0,0.0,343599.98,232.0,0.0,0.0,164588.0,39407.11,-1659.13,0.0,1249347.0,99207.52,14767.55,87662.16,45847.96,0.0,0.0,0.0,0.0,521612.5,0.0,0.0,0.0,0.0,378607.22,0.0,0.0,2587.78,50.0,189536.62,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461990.25,0.0,284918.75,-48041.75,0.0,298453.2,1014943.0,249162.5,130180.54
41690620126722,1315914.0,162388.0,140012.0,68576.0,48281.0,106540.0,152845.0,283019.0,11266.0,151018.0,45199.0,73325.0,280476.0,20232.0,0.0,0.0,0.0,17519.0,0.0,9170.0,81673.0,2744.0,159925.0,73599.0,31331.0,5375.0,30360.0,64413.0,497316.0,642919.0,10700.0,0.0,0.0,0.0,0.0,0.0,10855.0,0.0,0.0,0.0,0.0,0.0,19308.0,0.0,0.0,458963.0,115431.0,-22371.0,100347.0,1458220.0,164672.0,35689.0,94045.0,0.0,0.0,0.0,179561.0,0.0,676482.0,250.0,0.0,0.0,0.0,775714.0,254454.0,0.0,48395.0,3915.0,772644.0,225475.0,200000.0,1836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35768.0,0.0,890177.0,292613.0,24473.0,774584.0,1498318.0,193438.0,45.0
41765880119503,1228695.53,0.0,256465.67,67652.9,0.0,0.0,0.0,40776.28,2970.59,123121.65,0.0,0.0,126952.31,35941.11,36750.0,6543.93,0.0,0.0,7480.85,0.0,69228.62,242198.4,83893.52,743849.86,0.0,3252.09,19648.31,117337.87,120584.63,144836.94,37763.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249766.0,75798.0,0.0,0.0,2464754.0,51669.0,63431.24,57462.59,0.0,0.0,0.0,0.0,0.0,771854.09,0.0,0.0,0.0,0.0,118891.59,0.0,0.0,70944.43,0.0,285469.77,0.0,0.0,0.0,63564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612656.34,0.0,401920.05,0.0,0.0,0.0,418355.2,180016.89,165428.38
42691120111773,1140773.55,164595.23,31762.15,0.0,54095.82,0.0,51334.1,101690.59,0.0,110337.02,14617.44,34645.23,142162.69,756.4,17458.93,0.0,0.0,0.0,0.0,43751.28,57206.71,41681.03,0.0,0.0,36112.22,8193.86,17225.45,24915.27,284944.02,230851.98,23029.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728939.0,436738.0,0.0,54475.0,184691.0,0.0,53369.0,0.0,0.0,0.0,0.0,516031.88,0.0,122708.91,0.0,0.0,0.0,0.0,423840.66,0.0,0.0,0.0,22187.36,75207.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964356.57,0.0,916763.19,-3745.19,0.0,52741.0,11326.7,191221.3,75460.0
42691120124255,1206416.0,0.0,60930.67,26569.35,133886.89,82037.0,68907.33,186261.5,0.0,99214.38,0.0,57930.0,92960.06,9759.91,24770.45,0.0,0.0,0.0,114177.25,43853.35,63355.0,36402.0,0.0,0.0,16540.01,2795.0,15820.21,1123.0,139358.48,389734.0,14226.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75665.94,11100.27,0.0,601.0,0.0,0.0,1865027.0,455342.0,29523.0,0.0,208282.0,8.0,82502.0,0.0,22805.0,0.0,0.0,285245.99,0.0,244029.0,0.0,0.0,0.0,0.0,592755.85,0.0,0.0,1556.9,0.0,283927.74,0.0,0.0,0.0,125001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742333.3,0.0,752883.85,0.0,0.0,0.0,14326.85,148098.87,137930.0
42692290116921,1378591.25,0.0,108741.96,0.0,420.0,52212.98,0.0,125931.42,31920.0,119716.83,0.0,38442.92,219361.42,1455.15,0.0,0.0,0.0,9245.8,0.0,17700.87,49616.53,67992.24,0.0,0.0,24030.34,1528.53,34180.1,93501.93,23962.39,627282.52,13327.47,0.0,0.0,0.0,0.0,0.0,0.0,86110.68,0.0,0.0,247206.32,0.0,0.0,0.0,0.0,1740928.0,474098.0,-8917.0,0.0,658211.0,169491.71,0.0,0.0,106493.0,0.0,0.0,836241.56,0.0,19491.64,0.0,0.0,0.0,0.0,387291.23,0.0,0.0,5297.0,0.0,419847.72,0.0,0.0,65889.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762584.67,0.0,789536.7,0.0,0.0,0.0,43414.05,161808.86,0.0
42767866045918,2525176.15,0.0,228844.91,0.0,180957.12,335561.75,61417.2,220546.54,64677.57,224714.02,80069.29,103042.36,267240.49,1346.95,42932.78,0.0,0.0,0.0,0.0,30866.79,184463.17,140881.77,151917.71,0.0,0.0,11704.06,34886.44,96378.53,154374.33,452182.11,8601.43,0.0,0.0,0.0,0.0,0.0,10234.0,193147.86,0.0,0.0,856224.0,0.0,0.0,0.0,247000.0,916142.0,143932.0,-59.0,0.0,4315240.7,0.0,0.0,215979.05,117852.0,247000.0,0.0,2180257.17,0.0,288790.48,0.0,0.0,0.0,0.0,603194.69,65156.38,0.0,2000.0,0.0,1231830.08,0.0,0.0,139093.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1768475.43,0.0,1483123.1,-136.01,70274.0,0.0,1089063.45,220001.47,0.0
42767866118202,761077.03,0.0,121774.8,0.0,45338.07,37833.68,0.0,98570.76,0.0,72180.42,12805.79,25295.07,91445.14,1330.3,12856.14,0.0,0.0,0.0,0.0,2119.73,92680.48,57988.02,0.0,0.0,30742.56,1093.0,20569.75,0.0,88961.03,143884.52,383.0,0.0,0.0,0.0,0.0,0.0,0.0,48984.45,0.0,0.0,279560.38,0.0,0.0,0.0,40000.0,247078.0,47412.0,0.0,0.0,1408892.55,100100.0,0.0,0.0,77125.0,40000.0,0.0,839237.19,0.0,32155.34,0.0,0.0,0.0,0.0,336210.02,0.0,0.0,2099.0,0.0,441804.99,0.0,0.0,84179.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683717.16,0.0,465289.49,0.75,0.0,0.0,152790.63,232502.86,0.0
43104390102905,790175.0,170591.0,188685.0,0.0,29231.0,6840.0,0.0,196796.0,88629.0,83572.0,0.0,21329.0,137025.0,3819.0,25974.0,0.0,0.0,40457.0,18905.0,0.0,40734.0,118453.0,89893.0,69913.0,47586.0,7127.0,22496.0,91132.0,113400.0,67416.0,24906.0,0.0,0.0,0.0,0.0,0.0,24806.0,162611.0,22590.0,358777.0,26526.0,0.0,0.0,0.0,0.0,916672.0,375478.0,-9218.0,0.0,925686.0,15954.0,215444.0,69732.0,96482.0,0.0,0.0,0.0,0.0,94092.0,0.0,0.0,0.0,0.0,336157.0,0.0,0.0,20056.0,0.0,308895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117684.0,0.0,170510.0,0.0,0.0,54246.0,133403.0,198392.0,153789.0
43104390106534,3532371.79,0.0,541472.75,54750.0,0.0,62909.09,235962.96,0.0,147694.45,326705.53,0.0,100580.13,430128.35,26692.14,62400.04,0.0,0.0,0.0,42389.85,10669.99,183185.05,91663.31,2377.61,0.0,52588.92,23778.27,55450.25,179711.56,149642.87,976616.07,108719.43,0.0,0.0,0.0,0.0,0.0,42463.0,0.0,0.0,0.0,0.0,0.0,7562.0,0.0,0.0,479515.0,123722.0,-399.0,0.0,3739468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82536.7,0.0,0.0,0.0,0.0,1168056.59,0.0,0.0,21671.4,250000.0,513367.87,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935704.15,0.0,570015.25,0.11,0.0,0.0,3236149.56,235718.64,0.0
43104390111880,1892334.25,0.0,161168.06,0.0,142501.87,95895.25,105305.52,124711.48,3360.0,168823.01,0.0,66275.7,261987.72,27359.8,33146.86,19907.91,0.0,0.0,0.0,13866.22,40413.44,11728.64,60047.38,0.0,2860.0,7904.0,32562.11,81424.83,337795.55,949614.37,17705.32,0.0,0.0,0.0,0.0,0.0,44902.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707012.0,593785.0,-645.0,0.0,2093629.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072564.25,0.0,0.0,0.0,0.0,695152.08,0.0,0.0,18820.7,504369.1,201928.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2113482.11,0.0,1814776.5,4667.0,0.0,0.0,914911.19,314521.85,374425.67
43104390113431,1753586.85,0.0,178605.78,0.0,64363.08,0.0,80813.81,0.0,82499.49,158399.34,0.0,45967.62,139612.82,20946.03,41726.78,0.01,0.0,0.0,81386.23,3843.88,100533.83,75613.66,25223.61,0.0,19647.32,2950.0,41629.21,0.0,388610.89,698927.01,9181.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2556235.0,672382.0,-1298.0,0.0,380099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438414.6,0.0,0.0,0.0,0.0,752626.69,0.0,0.0,18068.75,0.0,200155.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008954.55,0.0,974784.0,-1315.0,0.0,0.0,232546.4,209589.88,0.0
43104390113704,1054781.0,0.0,254757.0,0.0,294761.0,125951.0,0.0,114701.0,0.0,101878.0,0.0,63353.0,173404.0,10298.0,27957.0,0.0,0.0,14959.0,81012.0,21884.0,142435.0,87310.0,426976.0,0.0,7726.0,5098.0,13062.0,70461.0,1073370.0,1386710.0,13137.0,0.0,0.0,0.0,0.0,0.0,13345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874616.0,104669.0,2125.0,0.0,3014423.0,0.0,0.0,382572.0,197157.0,0.0,0.0,0.0,0.0,1459652.0,0.0,0.0,0.0,0.0,10648.0,615531.0,0.0,52580.0,0.0,397750.0,0.0,0.0,84183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1590351.0,0.0,1815048.0,0.0,522904.0,66127.0,518323.0,849775.0,0.0
43104390116814,782663.0,19364.0,309524.0,0.0,207466.0,142506.0,19082.0,82943.0,0.0,91340.0,0.0,49049.0,85947.0,782.0,17561.0,0.0,0.0,11222.0,0.0,6262.0,104235.0,85605.09,328514.0,0.0,17219.0,2466.0,42805.0,78142.0,526949.0,1028280.17,11590.0,0.0,0.0,0.0,0.0,0.0,16888.6,0.0,0.0,0.0,0.0,0.0,4256.0,0.0,0.0,1755249.0,486181.0,-14508.0,0.0,690088.0,0.0,55493.0,292771.97,128854.0,0.0,0.0,0.0,0.0,666776.04,0.0,0.0,0.0,0.0,94061.36,709982.84,0.0,35652.0,0.0,238511.26,196767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147158.0,0.0,903538.3,0.0,6222.5,0.0,5977.95,687124.14,235272.0
43104390119024,1049244.0,0.0,299385.0,0.0,253006.0,123036.0,0.0,108493.0,0.0,101941.0,0.0,62285.0,185256.0,6845.0,27605.0,0.0,0.0,21231.0,64343.0,8480.0,135601.0,101560.0,448605.0,0.0,2794.0,4410.0,13395.0,74615.0,1055122.0,1193593.0,8785.0,0.0,0.0,0.0,0.0,0.0,19104.0,0.0,0.0,0.0,0.0,0.0,7428.0,0.0,0.0,2434092.0,659117.0,-19864.0,0.0,950831.0,41666.0,0.0,421788.0,223705.0,0.0,0.0,0.0,0.0,1397236.0,0.0,0.0,0.0,0.0,12600.0,973966.0,0.0,48838.0,0.0,223117.0,0.0,520000.0,139451.0,84533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465539.0,0.0,1173523.0,0.0,301342.0,0.0,438682.0,819503.0,0.0
43104390120261,1073404.94,0.0,234708.1,0.0,0.0,0.0,0.0,63075.04,65511.4,102502.94,6993.33,32311.6,173018.97,950.95,22992.48,0.0,0.0,9294.61,90161.92,19164.47,85418.36,4458.44,21943.4,0.0,13414.93,4469.5,29182.87,65946.65,499398.68,497290.86,5765.99,0.0,0.0,0.0,0.0,0.0,29500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473833.0,542569.0,14634.0,0.0,1930908.0,0.0,0.0,23962.5,35389.0,0.0,0.0,0.0,0.0,302243.17,0.0,0.0,0.0,0.0,0.0,399227.0,0.0,37350.73,0.0,303006.85,0.0,0.0,182667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291501.13,0.0,128072.09,-117301.54,0.0,57792.92,191824.24,276284.19,0.0
43104390120642,1019892.0,0.0,384636.0,0.0,282370.0,124253.0,0.0,99568.0,0.0,107477.0,0.0,65382.0,179533.0,4845.0,29173.0,0.0,0.0,13075.0,98263.0,5333.0,138021.0,89437.0,458519.0,0.0,6460.0,5471.0,13418.0,59606.0,1113865.0,1176875.0,12197.0,0.0,0.0,0.0,0.0,0.0,19180.0,0.0,0.0,0.0,0.0,0.0,10011.0,0.0,0.0,3311692.0,650079.0,-9660.0,0.0,41163.0,0.0,0.0,427404.0,254517.0,0.0,0.0,0.0,0.0,814746.0,0.0,0.0,0.0,0.0,18480.0,1041647.0,0.0,45086.0,250000.0,278513.0,0.0,750000.0,87901.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952418.0,0.0,1104008.0,0.0,318577.0,81127.0,307527.0,782252.0,0.0
43104390121780,612941.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30433.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166971.15,465070.31,70636.26,387681.64,0.0,0.0,0.0,49867.77,7548.0,17803.0,114291.58,591171.3,894136.13,140984.27,0.0,0.0,0.0,0.0,0.0,143170.27,0.0,0.0,0.0,0.0,-1355541.04,0.0,0.0,0.0,653862.0,317839.0,0.0,0.0,756157.0,0.0,23715.0,0.0,0.0,0.0,0.0,0.0,0.0,593318.17,0.0,0.0,0.0,0.0,1718356.94,0.0,0.0,106562.73,0.0,3166307.99,0.0,0.0,41224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10002.11,393587.96,182002.57
43104390123257,898063.94,0.0,83114.16,56938.04,27755.46,95005.66,71329.52,0.0,0.0,83758.72,18636.58,29423.68,88329.11,14936.63,17616.61,0.0,0.0,38516.63,31097.76,0.0,123533.17,170669.47,28243.13,0.0,26990.6,3498.1,21757.63,54089.56,253181.88,526755.28,8553.62,0.0,0.0,0.0,0.0,0.0,7216.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781543.0,376413.0,-643.0,0.0,1074776.0,0.0,0.0,0.0,120828.0,0.0,0.0,0.0,0.0,260192.59,0.0,0.0,0.0,0.0,97858.17,273278.45,0.0,16999.39,0.0,219321.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597947.17,0.0,441760.59,0.0,0.0,205056.85,624171.92,163165.94,0.0
