Id,Id2,Geography,Total:,Income in 1999 below poverty level:,Income in 1999 below poverty level: - Under 5 years,Income in 1999 below poverty level: - 5 years,Income in 1999 below poverty level: - 6 to 11 years,Income in 1999 below poverty level: - 12 to 17 years,Income in 1999 below poverty level: - 18 to 64 years,Income in 1999 below poverty level: - 65 to 74 years,Income in 1999 below poverty level: - 75 years and over,Income in 1999 at or above poverty level:,Income in 1999 at or above poverty level: - Under 5 years,Income in 1999 at or above poverty level: - 5 years,Income in 1999 at or above poverty level: - 6 to 11 years,Income in 1999 at or above poverty level: - 12 to 17 years,Income in 1999 at or above poverty level: - 18 to 64 years,Income in 1999 at or above poverty level: - 65 to 74 years,Income in 1999 at or above poverty level: - 75 years and over
8600000US946HH,946HH,ZCTA5 946HH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US94702,94702,ZCTA5 94702,15388,2399,210,24,271,167,1531,83,113,12989,532,108,712,837,8979,772,1049
8600000US94703,94703,ZCTA5 94703,19709,3383,151,25,227,231,2570,114,65,16326,778,146,977,974,11911,818,722
8600000US94704,94704,ZCTA5 94704,17447,8290,36,20,29,90,7979,20,116,9157,227,30,205,240,7741,373,341
8600000US94705,94705,ZCTA5 94705,12243,1477,39,7,34,57,1243,32,65,10766,404,77,570,606,7680,747,682
8600000US94706,94706,ZCTA5 94706,16021,1107,52,0,39,139,693,87,97,14914,776,166,1133,1228,9839,804,968
8600000US94707,94707,ZCTA5 94707,11783,347,2,0,6,14,256,12,57,11436,560,125,849,739,7166,969,1028
8600000US94708,94708,ZCTA5 94708,10508,456,19,3,26,27,352,19,10,10052,439,92,467,472,6540,1081,961
8600000US94709,94709,ZCTA5 94709,9606,2162,29,0,7,4,2078,35,9,7444,273,43,230,204,5987,288,419
8600000US94710,94710,ZCTA5 94710,8015,1414,135,6,170,84,924,22,73,6601,531,73,430,402,4623,269,273
8600000US947HH,947HH,ZCTA5 947HH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US94801,94801,ZCTA5 94801,28412,7471,939,211,1166,900,3869,201,185,20941,1875,382,2256,1661,13156,911,700
8600000US94803,94803,ZCTA5 94803,25074,1718,122,18,121,133,1113,110,101,23356,1399,277,2061,1927,15205,1333,1154
8600000US94804,94804,ZCTA5 94804,38664,7092,862,130,1260,786,3564,201,289,31572,1973,459,2896,2239,20478,1882,1645
8600000US94805,94805,ZCTA5 94805,14022,1056,69,19,107,117,657,41,46,12966,763,212,962,877,8450,763,939
8600000US94806,94806,ZCTA5 94806,53906,7624,686,192,1061,912,4269,281,223,46282,3330,902,4484,4038,29195,2553,1780
8600000US948HH,948HH,ZCTA5 948HH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US94901,94901,ZCTA5 94901,39801,4709,331,51,363,426,3330,81,127,35092,2161,440,2260,1927,24245,2061,1998
8600000US94903,94903,ZCTA5 94903,27154,1461,84,31,85,86,917,90,168,25693,1260,226,1969,1706,15755,2412,2365
8600000US94904,94904,ZCTA5 94904,11796,446,20,6,44,39,286,32,19,11350,526,109,757,851,6684,1111,1312
8600000US94920,94920,ZCTA5 94920,13001,598,20,0,5,55,448,63,7,12403,716,202,978,792,7424,1284,1007
8600000US94922,94922,ZCTA5 94922,500,27,0,0,0,0,27,0,0,473,14,17,51,43,340,0,8
8600000US94923,94923,ZCTA5 94923,1926,112,0,0,0,5,107,0,0,1814,71,15,80,75,1138,295,140
8600000US94924,94924,ZCTA5 94924,1464,146,3,0,6,37,98,1,1,1318,47,6,91,93,984,69,28
8600000US94925,94925,ZCTA5 94925,8944,376,34,13,33,29,176,40,51,8568,533,114,663,609,5599,582,468
8600000US94928,94928,ZCTA5 94928,41136,3331,152,13,167,201,2579,74,145,37805,2496,415,3585,3280,24850,1592,1587
8600000US94929,94929,ZCTA5 94929,302,4,0,0,0,0,4,0,0,298,12,6,0,24,173,36,47
8600000US94930,94930,ZCTA5 94930,8476,549,11,9,37,57,373,15,47,7927,384,50,534,564,5616,406,373
8600000US94931,94931,ZCTA5 94931,7890,592,21,0,51,44,457,8,11,7298,478,131,683,562,4779,359,306
8600000US94933,94933,ZCTA5 94933,975,34,0,0,0,0,34,0,0,941,45,0,81,93,672,27,23
8600000US94937,94937,ZCTA5 94937,833,154,31,6,29,0,80,0,8,679,45,0,34,23,411,102,64
8600000US94938,94938,ZCTA5 94938,817,73,5,0,7,2,57,0,2,744,55,0,69,59,513,35,13
8600000US94939,94939,ZCTA5 94939,6769,285,0,0,22,10,213,18,22,6484,416,36,351,352,4544,422,363
8600000US94940,94940,ZCTA5 94940,438,74,0,0,13,0,40,8,13,364,22,2,70,9,206,37,18
8600000US94941,94941,ZCTA5 94941,28182,1256,62,0,65,110,866,41,112,26926,1452,269,2009,1855,17936,1877,1528
8600000US94945,94945,ZCTA5 94945,16436,848,44,7,67,106,564,15,45,15588,783,273,1233,1356,10105,1038,800
8600000US94946,94946,ZCTA5 94946,578,38,9,0,3,0,21,3,2,540,41,12,54,39,363,19,12
8600000US94947,94947,ZCTA5 94947,24104,1212,86,36,140,118,725,21,86,22892,1273,354,1839,1887,14658,1662,1219
8600000US94949,94949,ZCTA5 94949,13190,754,36,0,76,56,502,27,57,12436,792,202,1030,631,8147,850,784
8600000US94950,94950,ZCTA5 94950,237,65,0,0,0,0,65,0,0,172,0,0,0,13,138,0,21
8600000US94951,94951,ZCTA5 94951,3721,247,14,0,37,48,148,0,0,3474,121,18,266,261,2413,243,152
8600000US94952,94952,ZCTA5 94952,31011,2077,159,30,157,210,1323,66,132,28934,1714,254,2490,2260,19037,1584,1595
8600000US94954,94954,ZCTA5 94954,35298,1894,161,5,180,245,1029,92,182,33404,2233,434,3336,3144,20907,1713,1637
8600000US94956,94956,ZCTA5 94956,1961,183,19,0,21,18,99,6,20,1778,15,0,129,116,1208,159,151
8600000US94960,94960,ZCTA5 94960,16697,894,45,0,35,103,627,12,72,15803,997,160,1373,1226,10079,943,1025
8600000US94963,94963,ZCTA5 94963,486,95,0,0,5,9,81,0,0,391,0,0,35,22,292,15,27
8600000US94964,94964,ZCTA5 94964,226,8,0,0,0,8,0,0,0,218,13,0,11,0,157,20,17
8600000US94965,94965,ZCTA5 94965,11363,1043,129,36,57,96,645,60,20,10320,333,46,304,273,8222,610,532
8600000US94970,94970,ZCTA5 94970,771,39,0,0,11,6,15,5,2,732,24,10,54,44,540,36,24
8600000US94971,94971,ZCTA5 94971,398,61,0,0,0,0,57,4,0,337,12,0,23,56,217,18,11
8600000US94972,94972,ZCTA5 94972,38,0,0,0,0,0,0,0,0,38,0,0,0,0,33,5,0
8600000US94973,94973,ZCTA5 94973,1488,102,0,20,0,18,64,0,0,1386,71,7,113,150,914,81,50
8600000US949HH,949HH,ZCTA5 949HH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US949XX,949XX,ZCTA5 949XX,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0
8600000US95002,95002,ZCTA5 95002,2166,192,29,5,39,30,80,9,0,1974,152,28,146,146,1364,99,39
8600000US95003,95003,ZCTA5 95003,23885,1575,63,30,134,182,1013,37,116,22310,1098,250,1596,1716,14780,1472,1398
8600000US95004,95004,ZCTA5 95004,3352,248,12,0,12,46,143,26,9,3104,103,40,299,409,1984,169,100
8600000US95005,95005,ZCTA5 95005,6238,436,19,0,31,13,366,0,7,5802,306,83,510,581,3919,231,172
8600000US95006,95006,ZCTA5 95006,10308,923,14,20,57,78,723,5,26,9385,575,82,747,850,6529,429,173
8600000US95007,95007,ZCTA5 95007,1069,74,0,0,7,5,62,0,0,995,17,9,101,99,710,48,11
8600000US95008,95008,ZCTA5 95008,45064,2142,88,43,122,167,1408,158,156,42922,2583,478,3174,2800,29984,2145,1758
8600000US95010,95010,ZCTA5 95010,9540,635,17,18,33,5,458,70,34,8905,407,101,492,481,6192,613,619
8600000US95012,95012,ZCTA5 95012,8587,1402,146,32,220,200,781,14,9,7185,592,160,759,818,4292,418,146
8600000US95014,95014,ZCTA5 95014,54040,2723,102,34,272,310,1758,118,129,51317,3309,724,5387,4344,32513,2861,2179
8600000US95017,95017,ZCTA5 95017,795,98,2,1,4,0,91,0,0,697,42,10,52,54,506,20,13
8600000US95018,95018,ZCTA5 95018,7384,590,34,0,56,32,434,9,25,6794,346,30,569,577,4794,209,269
8600000US95019,95019,ZCTA5 95019,4868,1110,140,29,207,129,556,30,19,3758,286,34,356,384,2220,265,213
8600000US95020,95020,ZCTA5 95020,49092,4651,496,142,674,531,2618,138,52,44441,3718,798,4579,4115,27927,1849,1455
8600000US95023,95023,ZCTA5 95023,47222,4538,405,76,678,601,2526,109,143,42684,3735,794,4795,4213,25895,1933,1319
8600000US95030,95030,ZCTA5 95030,13197,602,21,6,36,32,333,45,129,12595,647,94,1098,935,8123,943,755
8600000US95032,95032,ZCTA5 95032,24007,984,68,25,90,108,568,33,92,23023,1387,342,1871,1725,14508,1709,1481
8600000US95033,95033,ZCTA5 95033,10185,419,18,14,42,13,250,47,35,9766,526,129,803,807,6859,466,176
8600000US95035,95035,ZCTA5 95035,59587,2993,240,33,391,246,1801,177,105,56594,4237,936,4700,4505,38069,2862,1285
8600000US95037,95037,ZCTA5 95037,41213,2157,137,34,214,298,1340,64,70,39056,2901,622,4014,3697,24912,1652,1258
8600000US95039,95039,ZCTA5 95039,755,155,6,12,28,26,83,0,0,600,31,0,34,47,451,37,0
8600000US95041,95041,ZCTA5 95041,63,6,0,0,0,0,6,0,0,57,0,0,0,20,37,0,0
8600000US95043,95043,ZCTA5 95043,764,118,9,4,19,10,64,3,9,646,22,14,35,59,396,65,55
8600000US95045,95045,ZCTA5 95045,3225,454,37,8,49,82,225,20,33,2771,219,28,252,202,1834,153,83
8600000US95046,95046,ZCTA5 95046,5666,612,14,9,90,91,358,25,25,5054,244,22,405,563,3295,261,264
8600000US95050,95050,ZCTA5 95050,34231,4026,194,66,120,172,3063,127,284,30205,2080,300,1951,1526,20600,1875,1873
8600000US95051,95051,ZCTA5 95051,52891,3180,176,43,231,235,2133,145,217,49711,3186,528,3492,2952,34444,3101,2008
8600000US95054,95054,ZCTA5 95054,12488,778,48,12,28,80,512,53,45,11710,815,163,778,793,8485,418,258
8600000US95060,95060,ZCTA5 95060,42536,7234,383,62,362,320,5861,102,144,35302,1709,321,2376,2088,25009,1845,1954
8600000US95062,95062,ZCTA5 95062,35623,4326,261,28,349,279,3228,86,95,31297,1598,375,2100,2199,21973,1394,1658
8600000US95064,95064,ZCTA5 95064,1399,197,26,7,20,7,131,0,6,1202,104,11,116,106,849,12,4
8600000US95065,95065,ZCTA5 95065,8471,812,49,37,65,33,539,17,72,7659,404,60,653,592,5043,381,526
8600000US95066,95066,ZCTA5 95066,14224,413,25,0,9,29,289,19,42,13811,916,155,1624,1037,8541,669,869
8600000US95070,95070,ZCTA5 95070,30348,857,58,0,79,131,461,40,88,29491,1543,424,2946,2750,17176,2872,1780
8600000US95073,95073,ZCTA5 95073,9844,822,54,10,63,77,540,23,55,9022,405,139,831,696,5808,653,490
8600000US95076,95076,ZCTA5 95076,79748,11926,1115,278,1871,1472,6725,254,211,67822,5293,1148,7240,6662,41112,3307,3060
8600000US950HH,950HH,ZCTA5 950HH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US95110,95110,ZCTA5 95110,16721,3145,382,53,463,259,1824,100,64,13576,1106,184,1211,908,9320,444,403
8600000US95111,95111,ZCTA5 95111,56926,7113,752,153,1043,912,3993,176,84,49813,3924,724,5398,4286,32368,1946,1167
8600000US95112,95112,ZCTA5 95112,49265,9612,617,144,944,746,6514,305,342,39653,2973,494,3131,2166,27593,1735,1561
8600000US95113,95113,ZCTA5 95113,548,196,5,0,0,0,83,63,45,352,5,5,9,0,234,69,30
8600000US95116,95116,ZCTA5 95116,50767,7777,764,209,981,909,4339,361,214,42990,3798,857,4708,3464,27192,1798,1173
8600000US95117,95117,ZCTA5 95117,29574,3046,332,53,403,262,1785,116,95,26528,1847,485,2032,1433,18473,1118,1140
8600000US95118,95118,ZCTA5 95118,32035,1870,165,52,211,170,1142,78,52,30165,2122,522,2508,2316,19748,1736,1213
8600000US95119,95119,ZCTA5 95119,10100,767,44,0,104,168,429,17,5,9333,626,158,919,894,6109,402,225
8600000US95120,95120,ZCTA5 95120,37145,612,44,10,68,21,372,42,55,36533,2287,600,3545,3369,23445,2148,1139
8600000US95121,95121,ZCTA5 95121,36366,2835,172,123,302,386,1758,49,45,33531,2302,496,3199,3165,22062,1485,822
8600000US95122,95122,ZCTA5 95122,59440,8504,728,181,1095,1153,4935,215,197,50936,4157,890,4950,5136,32796,2146,861
8600000US95123,95123,ZCTA5 95123,59357,2691,211,31,248,349,1614,110,128,56666,4014,793,5079,4772,38403,2054,1551
8600000US95124,95124,ZCTA5 95124,44730,2050,155,15,116,253,1196,117,198,42680,3025,592,3699,3370,27158,2847,1989
8600000US95125,95125,ZCTA5 95125,45513,3009,189,52,290,230,1996,68,184,42504,2835,644,2626,2487,27458,2898,3556
8600000US95126,95126,ZCTA5 95126,26710,3311,224,50,313,258,2221,100,145,23399,1814,297,1490,1375,16335,876,1212
8600000US95127,95127,ZCTA5 95127,59735,6211,621,65,600,827,3715,233,150,53524,3846,1000,5410,4648,33931,2764,1925
8600000US95128,95128,ZCTA5 95128,31910,3247,402,54,252,140,2146,103,150,28663,1988,434,2070,1666,19581,1359,1565
8600000US95129,95129,ZCTA5 95129,37326,1951,127,14,194,216,1192,146,62,35375,2182,504,3264,2724,22876,2421,1404
8600000US95130,95130,ZCTA5 95130,13260,655,23,0,51,100,427,25,29,12605,954,214,1115,971,8290,753,308
8600000US95131,95131,ZCTA5 95131,26430,1604,144,0,188,161,1008,67,36,24826,2033,325,1902,1674,17395,1063,434
8600000US95132,95132,ZCTA5 95132,40281,2095,139,21,200,241,1291,152,51,38186,2580,452,3105,3175,26096,1825,953
8600000US95133,95133,ZCTA5 95133,25649,2582,208,89,340,365,1452,82,46,23067,1510,304,1912,1945,15755,1028,613
8600000US95134,95134,ZCTA5 95134,9556,968,102,40,37,27,740,10,12,8588,651,73,415,462,6684,225,78
8600000US95135,95135,ZCTA5 95135,15918,393,7,0,13,22,261,28,62,15525,1273,204,1290,925,8445,1788,1600
8600000US95136,95136,ZCTA5 95136,36828,2364,213,53,179,261,1482,106,70,34464,2540,406,3044,2187,24343,1138,806
8600000US95138,95138,ZCTA5 95138,15193,521,41,14,57,42,367,0,0,14672,1426,360,1558,960,9905,292,171
8600000US95139,95139,ZCTA5 95139,6863,189,0,0,30,7,152,0,0,6674,398,109,672,679,4365,243,208
8600000US95140,95140,ZCTA5 95140,9,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0
8600000US95148,95148,ZCTA5 95148,44243,2079,113,24,215,293,1218,173,43,42164,3086,662,4228,4039,27274,1906,969
8600000US951HH,951HH,ZCTA5 951HH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US95202,95202,ZCTA5 95202,7183,3384,396,79,298,337,1981,127,166,3799,317,33,267,234,2204,376,368
8600000US95203,95203,ZCTA5 95203,15769,4579,635,120,639,462,2458,146,119,11190,804,169,997,1000,7055,698,467
8600000US95204,95204,ZCTA5 95204,28494,4871,451,112,644,679,2474,272,239,23623,1641,239,1855,1656,14030,1948,2254
8600000US95205,95205,ZCTA5 95205,33822,11046,1413,238,1742,1544,5642,275,192,22776,1779,442,2615,2148,13332,1325,1135
8600000US95206,95206,ZCTA5 95206,49066,12717,1630,388,1993,1777,6371,297,261,36349,3002,725,4246,3971,21042,2047,1316
8600000US95207,95207,ZCTA5 95207,49242,11525,1337,297,2007,1652,5734,242,256,37717,2517,537,3446,2968,22383,3009,2857
8600000US95209,95209,ZCTA5 95209,30510,4734,508,93,897,738,2353,101,44,25776,1703,463,2456,2834,15923,1193,1204
8600000US95210,95210,ZCTA5 95210,40063,9839,1047,259,1624,1957,4585,183,184,30224,2297,635,3378,3465,17579,1512,1358
8600000US95212,95212,ZCTA5 95212,6877,743,56,23,64,86,442,26,46,6134,325,44,539,500,3651,602,473
8600000US95215,95215,ZCTA5 95215,20736,4044,388,121,582,592,2102,77,182,16692,1054,303,1577,1644,9805,1389,920
8600000US95219,95219,ZCTA5 95219,18826,1974,297,40,204,170,1220,14,29,16852,864,243,1488,1449,11065,940,803
8600000US95220,95220,ZCTA5 95220,6452,568,25,8,39,79,343,47,27,5884,389,87,552,409,3547,494,406
8600000US95221,95221,ZCTA5 95221,569,79,0,0,0,14,48,9,8,490,13,0,27,46,251,88,65
8600000US95222,95222,ZCTA5 95222,4202,493,13,3,82,47,287,26,35,3709,168,15,232,416,2303,261,314
8600000US95223,95223,ZCTA5 95223,5111,486,15,0,36,56,308,51,20,4625,167,26,351,279,2888,545,369
8600000US95224,95224,ZCTA5 95224,69,16,0,0,0,0,16,0,0,53,0,0,0,0,30,23,0
8600000US95225,95225,ZCTA5 95225,6,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0
8600000US95226,95226,ZCTA5 95226,62,10,0,0,0,0,10,0,0,52,0,8,9,8,27,0,0
8600000US95227,95227,ZCTA5 95227,598,21,0,0,0,0,0,21,0,577,8,12,40,65,382,49,21
8600000US95228,95228,ZCTA5 95228,2533,300,38,5,38,25,152,8,34,2233,86,19,135,195,1392,339,67
8600000US95230,95230,ZCTA5 95230,429,21,6,0,2,0,13,0,0,408,11,8,59,21,254,40,15
8600000US95231,95231,ZCTA5 95231,3634,1272,137,0,164,111,775,19,66,2362,184,43,241,213,1322,201,158
8600000US95232,95232,ZCTA5 95232,24,18,11,0,0,0,7,0,0,6,0,0,0,0,6,0,0
8600000US95233,95233,ZCTA5 95233,262,0,0,0,0,0,0,0,0,262,11,8,12,18,156,25,32
8600000US95236,95236,ZCTA5 95236,3391,283,20,0,35,25,168,10,25,3108,185,94,362,321,1825,177,144
8600000US95237,95237,ZCTA5 95237,3293,378,40,15,40,57,212,14,0,2915,124,8,248,352,1718,218,247
8600000US95240,95240,ZCTA5 95240,44301,8801,1133,212,1180,1006,4724,193,353,35500,2604,475,2911,3175,21393,2460,2482
8600000US95242,95242,ZCTA5 95242,22249,1832,141,28,164,252,896,163,188,20417,1104,289,1742,1923,12235,1654,1470
8600000US95245,95245,ZCTA5 95245,2672,412,16,0,37,60,274,19,6,2260,64,21,143,199,1372,268,193
8600000US95246,95246,ZCTA5 95246,1766,261,11,0,17,30,196,0,7,1505,27,8,100,135,908,251,76
8600000US95247,95247,ZCTA5 95247,4303,415,53,15,29,51,232,17,18,3888,98,30,278,315,2071,606,490
8600000US95249,95249,ZCTA5 95249,3603,526,46,0,40,86,304,40,10,3077,128,32,208,275,1746,284,404
8600000US95250,95250,ZCTA5 95250,85,41,0,0,0,10,31,0,0,44,0,0,0,0,36,8,0
8600000US95251,95251,ZCTA5 95251,601,94,13,0,12,24,37,8,0,507,14,0,20,91,285,68,29
8600000US95252,95252,ZCTA5 95252,11065,945,71,13,86,118,577,66,14,10120,504,78,975,942,6187,952,482
8600000US95254,95254,ZCTA5 95254,368,29,15,0,0,0,14,0,0,339,0,0,56,45,228,0,10
8600000US95255,95255,ZCTA5 95255,2194,502,33,4,72,99,259,25,10,1692,55,24,105,107,954,251,196
8600000US95257,95257,ZCTA5 95257,372,77,0,0,11,7,38,14,7,295,24,0,7,16,152,67,29
8600000US95258,95258,ZCTA5 95258,3904,255,23,10,29,32,140,15,6,3649,258,21,335,348,2265,271,151
8600000US952HH,952HH,ZCTA5 952HH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US952XX,952XX,ZCTA5 952XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US95301,95301,ZCTA5 95301,27391,5133,675,114,883,680,2553,140,88,22258,1607,315,2382,2585,13024,1472,873
8600000US95303,95303,ZCTA5 95303,707,118,0,4,20,29,53,0,12,589,43,4,41,52,373,38,38
8600000US95305,95305,ZCTA5 95305,147,38,0,0,0,0,38,0,0,109,0,8,15,0,44,18,24
8600000US95306,95306,ZCTA5 95306,1020,180,0,5,37,39,91,8,0,840,34,21,76,105,488,65,51
8600000US95307,95307,ZCTA5 95307,32568,4620,497,91,597,611,2482,182,160,27948,2350,464,3222,2978,16182,1528,1224
8600000US95310,95310,ZCTA5 95310,2043,300,40,0,52,22,172,6,8,1743,57,0,67,91,1012,227,289
8600000US95311,95311,ZCTA5 95311,2301,445,42,0,33,14,299,29,28,1856,108,38,127,128,1079,222,154
8600000US95312,95312,ZCTA5 95312,57,45,2,2,14,9,18,0,0,12,0,0,0,0,9,3,0
8600000US95313,95313,ZCTA5 95313,1571,384,85,12,17,35,211,13,11,1187,104,48,121,101,646,83,84
8600000US95315,95315,ZCTA5 95315,10089,1881,161,47,266,277,1002,75,53,8208,833,169,1091,764,4893,316,142
8600000US95316,95316,ZCTA5 95316,5609,813,90,21,110,129,401,47,15,4796,312,72,518,533,2875,257,229
8600000US95317,95317,ZCTA5 95317,730,139,22,2,28,18,66,3,0,591,50,12,76,44,352,30,27
8600000US95318,95318,ZCTA5 95318,564,52,16,0,0,0,28,8,0,512,44,0,46,43,370,0,9
8600000US95320,95320,ZCTA5 95320,11622,1327,153,65,294,118,579,64,54,10295,616,83,1004,1179,6124,704,585
8600000US95321,95321,ZCTA5 95321,3577,274,12,0,15,30,185,13,19,3303,78,18,146,257,1808,660,336
8600000US95322,95322,ZCTA5 95322,7921,1417,190,26,221,175,641,59,105,6504,456,90,611,758,3635,502,452
8600000US95323,95323,ZCTA5 95323,1072,181,15,10,22,29,86,8,11,891,52,15,72,84,559,66,43
8600000US95324,95324,ZCTA5 95324,7304,779,57,13,172,98,397,42,0,6525,372,100,573,767,3906,415,392
8600000US95325,95325,ZCTA5 95325,102,8,0,0,0,0,0,0,8,94,0,0,0,0,75,19,0
8600000US95326,95326,ZCTA5 95326,6717,1024,88,26,151,179,497,48,35,5693,337,130,475,588,3401,419,343
8600000US95327,95327,ZCTA5 95327,5406,696,54,15,80,90,392,19,46,4710,252,12,332,410,2652,587,465
8600000US95328,95328,ZCTA5 95328,2009,529,9,20,89,115,260,19,17,1480,125,17,150,191,944,30,23
8600000US95329,95329,ZCTA5 95329,1870,135,28,7,0,20,68,9,3,1735,169,55,123,116,1010,173,89
8600000US95330,95330,ZCTA5 95330,10639,1073,125,8,259,125,513,39,4,9566,779,211,1053,1058,5807,423,235
8600000US95333,95333,ZCTA5 95333,3118,645,91,13,99,106,287,24,25,2473,198,42,242,323,1374,162,132
8600000US95334,95334,ZCTA5 95334,12460,2928,350,49,381,567,1451,87,43,9532,849,210,1085,1107,5623,453,205
8600000US95335,95335,ZCTA5 95335,820,161,0,0,31,32,98,0,0,659,0,0,37,34,409,120,59
8600000US95336,95336,ZCTA5 95336,36461,3509,333,131,402,419,2065,70,89,32952,2217,487,3580,3587,19806,1947,1328
8600000US95337,95337,ZCTA5 95337,19589,2232,268,49,247,282,1259,79,48,17357,1211,260,1986,1783,10616,903,598
8600000US95338,95338,ZCTA5 95338,9936,1254,50,17,205,132,689,100,61,8682,384,90,564,829,4908,1057,850
8600000US95340,95340,ZCTA5 95340,58396,16120,1822,453,2712,2503,8057,366,207,42276,2921,654,4406,4632,24707,2908,2048
8600000US95345,95345,ZCTA5 95345,466,99,9,5,5,23,45,12,0,367,0,8,52,42,230,35,0
8600000US95346,95346,ZCTA5 95346,1257,70,0,0,0,14,56,0,0,1187,44,23,118,118,747,81,56
8600000US95348,95348,ZCTA5 95348,22766,4393,708,61,689,440,2348,62,85,18373,1424,382,2043,1583,10847,1079,1015
8600000US95350,95350,ZCTA5 95350,52012,8542,1059,194,1116,1165,4475,228,305,43470,2609,556,3695,3509,26049,3608,3444
8600000US95351,95351,ZCTA5 95351,47353,13354,1682,396,2288,1779,6816,237,156,33999,2946,635,4084,3425,19918,1780,1211
8600000US95354,95354,ZCTA5 95354,26098,5440,599,102,743,615,3105,128,148,20658,1428,297,2102,1956,12573,1229,1073
8600000US95355,95355,ZCTA5 95355,46738,4790,464,81,725,623,2518,251,128,41948,2449,464,3938,4000,26182,2429,2486
8600000US95356,95356,ZCTA5 95356,25807,2191,160,61,307,267,1318,36,42,23616,1601,329,2100,2079,14958,1380,1169
8600000US95357,95357,ZCTA5 95357,13391,1321,95,26,165,183,722,74,56,12070,813,258,1308,1339,7210,710,432
8600000US95358,95358,ZCTA5 95358,29897,6268,634,130,1066,963,3294,112,69,23629,1778,343,2697,2652,14129,1204,826
8600000US95360,95360,ZCTA5 95360,8313,1234,140,19,173,188,620,53,41,7079,574,127,784,770,4119,484,221
8600000US95361,95361,ZCTA5 95361,25096,2509,292,68,358,210,1354,66,161,22587,1452,327,1968,2230,13742,1594,1274
8600000US95363,95363,ZCTA5 95363,15393,2257,178,63,343,274,1247,77,75,13136,1094,220,1671,1479,7661,535,476
8600000US95364,95364,ZCTA5 95364,99,28,5,4,0,0,19,0,0,71,0,0,0,0,49,22,0
8600000US95365,95365,ZCTA5 95365,4141,1403,118,34,238,224,745,41,3,2738,191,47,335,375,1560,116,114
8600000US95366,95366,ZCTA5 95366,12352,901,79,6,100,136,454,91,35,11451,774,181,1213,1373,6770,549,591
8600000US95367,95367,ZCTA5 95367,16434,1957,198,32,356,227,1090,40,14,14477,1234,361,1647,1460,8570,706,499
8600000US95368,95368,ZCTA5 95368,12421,909,110,8,112,107,492,31,49,11512,1193,285,1503,1254,6775,237,265
8600000US95369,95369,ZCTA5 95369,1161,206,27,11,31,16,110,9,2,955,74,4,84,111,576,55,51
8600000US95370,95370,ZCTA5 95370,25104,3037,296,63,212,456,1784,64,162,22067,989,237,1628,1814,12764,2495,2140
8600000US95372,95372,ZCTA5 95372,1516,262,44,0,58,25,135,0,0,1254,90,21,74,163,619,144,143
8600000US95374,95374,ZCTA5 95374,2189,578,39,17,64,127,307,9,15,1611,122,14,130,198,1001,75,71
8600000US95376,95376,ZCTA5 95376,65481,4757,490,117,589,546,2531,259,225,60724,5131,1058,7365,6388,36669,2250,1863
8600000US95379,95379,ZCTA5 95379,3921,394,34,6,14,19,286,20,15,3527,164,63,280,391,2169,266,194
8600000US95380,95380,ZCTA5 95380,39572,8108,950,210,1166,932,4443,172,235,31464,2434,438,3301,2871,18466,2080,1874
8600000US95382,95382,ZCTA5 95382,24103,2512,209,40,182,120,1627,166,168,21591,1505,221,1877,2351,13052,1392,1193
8600000US95383,95383,ZCTA5 95383,4679,309,25,0,33,20,212,19,0,4370,215,25,203,411,2543,616,357
8600000US95385,95385,ZCTA5 95385,255,76,0,0,4,18,54,0,0,179,16,0,16,17,99,21,10
8600000US95386,95386,ZCTA5 95386,8125,1045,75,33,164,129,597,35,12,7080,526,180,805,819,4116,339,295
8600000US95387,95387,ZCTA5 95387,878,493,54,0,69,77,283,5,5,385,24,5,46,29,236,27,18
8600000US95388,95388,ZCTA5 95388,11222,2979,370,54,549,504,1397,52,53,8243,645,127,851,945,4908,496,271
8600000US95389,95389,ZCTA5 95389,1675,441,0,0,0,0,441,0,0,1234,16,8,39,66,1070,35,0
8600000US953HH,953HH,ZCTA5 953HH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US953XX,953XX,ZCTA5 953XX,14,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0
8600000US95401,95401,ZCTA5 95401,35843,3523,249,55,342,223,2417,41,196,32320,1911,462,2523,2921,21243,1726,1534
8600000US95403,95403,ZCTA5 95403,38871,2971,294,90,361,205,1715,145,161,35900,2098,567,3009,3291,22826,1949,2160
8600000US95404,95404,ZCTA5 95404,34815,3247,200,76,384,272,2083,75,157,31568,1540,216,2423,2415,20637,2092,2245
