cdscode,zip_5,Id,Id2,Geography,Estimate; Total:,total_below_poverty,under_5_below_poverty,age_5_below_poverty,age_6_to_11_below_poverty,age_12_to_17_below_poverty,age_18_65_below_poverty,total_above_poverty,under_5_above_poverty,age_5_above_poverty,age_6_to_11_above_poverty,age_12_to_17_above_poverty,age_18_65_above_poverty,year
37683380106799,91941,8600000US91941,91941,ZCTA5 91941,33381,3349,475,55,97,347,2064,30032,1646,390,2070,2236,18744,2014
37683380106799,91941,8600000US91941,91941,ZCTA5 91941,32325,3082,395,71,72,263,1989,29243,1486,336,2218,2172,18230,2013
37683380106799,91941,8600000US91941,91941,ZCTA5 91941,31498,2602,342,53,129,185,1677,28896,1490,297,1859,2091,18366,2012
37683380106799,91941,8600000US91941,91941,ZCTA5 91941,31687,2170,141,22,119,283,1431,29517,1966,200,1932,2075,18446,2011
37683380106799,91941,8600000US91941,91941,ZCTA5 91941,44222,3921,225,52,314,404,2471,40301,2551,607,2795,2478,25592,2000
37681556117303,91935,8600000US91935,91935,ZCTA5 91935,8301,623,34,37,75,22,420,7678,207,45,476,601,4916,2015
37681556117303,91935,8600000US91935,91935,ZCTA5 91935,8376,757,35,47,174,36,385,7619,166,62,529,767,4814,2014
37681556117303,91935,8600000US91935,91935,ZCTA5 91935,8193,1042,54,81,275,38,530,7151,281,35,449,633,4672,2013
37681556117303,91935,8600000US91935,91935,ZCTA5 91935,8139,853,75,15,127,38,489,7286,269,47,621,680,4507,2012
37681556117303,91935,8600000US91935,91935,ZCTA5 91935,8366,720,41,13,108,50,420,7646,323,44,640,819,4835,2011
37681556117303,91935,8600000US91935,91935,ZCTA5 91935,8907,626,35,0,57,80,402,8281,421,118,815,972,5184,2000
37681890117812,91935,8600000US91935,91935,ZCTA5 91935,8301,623,34,37,75,22,420,7678,207,45,476,601,4916,2015
37681890117812,91935,8600000US91935,91935,ZCTA5 91935,8376,757,35,47,174,36,385,7619,166,62,529,767,4814,2014
37681890117812,91935,8600000US91935,91935,ZCTA5 91935,8193,1042,54,81,275,38,530,7151,281,35,449,633,4672,2013
37681890117812,91935,8600000US91935,91935,ZCTA5 91935,8139,853,75,15,127,38,489,7286,269,47,621,680,4507,2012
37681890117812,91935,8600000US91935,91935,ZCTA5 91935,8366,720,41,13,108,50,420,7646,323,44,640,819,4835,2011
37681890117812,91935,8600000US91935,91935,ZCTA5 91935,8907,626,35,0,57,80,402,8281,421,118,815,972,5184,2000
37681633731239,92036,8600000US92036,92036,ZCTA5 92036,3081,479,55,26,0,40,353,2602,42,7,251,137,1226,2015
37681633731239,92036,8600000US92036,92036,ZCTA5 92036,2886,486,54,25,0,38,335,2400,39,18,223,142,1161,2014
37681633731239,92036,8600000US92036,92036,ZCTA5 92036,2715,393,57,27,0,41,231,2322,40,19,196,170,1340,2013
37681633731239,92036,8600000US92036,92036,ZCTA5 92036,3109,383,52,25,0,38,228,2726,62,76,230,136,1576,2012
37681633731239,92036,8600000US92036,92036,ZCTA5 92036,2639,192,0,0,0,12,139,2447,27,76,168,94,1473,2011
37681633731239,92036,8600000US92036,92036,ZCTA5 92036,3503,265,11,0,62,38,133,3238,134,46,244,288,1987,2000
37681890119545,92120,8600000US92120,92120,ZCTA5 92120,27098,2314,109,20,199,37,1740,24784,1745,202,1469,1226,15027,2015
37681890119545,92120,8600000US92120,92120,ZCTA5 92120,25239,1765,114,24,150,18,1234,23474,1283,209,1348,1323,14272,2014
37681890119545,92120,8600000US92120,92120,ZCTA5 92120,25036,1771,142,20,153,37,1205,23265,1205,155,1445,1320,14066,2013
37681890119545,92120,8600000US92120,92120,ZCTA5 92120,25303,2092,162,19,111,81,1425,23211,1203,165,1323,1351,14219,2012
37681890119545,92120,8600000US92120,92120,ZCTA5 92120,26190,2220,223,13,79,74,1547,23970,1296,118,1294,1649,14814,2011
37681890119545,92120,8600000US92120,92120,ZCTA5 92120,25543,1412,41,0,26,137,1088,24131,1245,263,1401,1253,14427,2000
37681890121061,92040,8600000US92040,92040,ZCTA5 92040,43050,4526,405,91,558,428,2704,38524,2477,411,3191,2839,24359,2015
37681890121061,92040,8600000US92040,92040,ZCTA5 92040,42138,4718,603,95,428,614,2662,37420,2333,373,3288,2819,23363,2014
37681890121061,92040,8600000US92040,92040,ZCTA5 92040,41044,4298,492,78,352,602,2477,36746,2374,414,3127,3052,22941,2013
37681890121061,92040,8600000US92040,92040,ZCTA5 92040,42016,3950,503,21,365,492,2270,38066,2526,418,3167,3078,24200,2012
37681890121061,92040,8600000US92040,92040,ZCTA5 92040,40830,3309,505,16,306,329,1878,37521,2657,323,2805,3258,23825,2011
37681890121061,92040,8600000US92040,92040,ZCTA5 92040,41889,3111,243,50,347,278,1947,38778,2747,594,3643,3506,24352,2000
37681893731072,92040,8600000US92040,92040,ZCTA5 92040,43050,4526,405,91,558,428,2704,38524,2477,411,3191,2839,24359,2015
37681893731072,92040,8600000US92040,92040,ZCTA5 92040,42138,4718,603,95,428,614,2662,37420,2333,373,3288,2819,23363,2014
37681893731072,92040,8600000US92040,92040,ZCTA5 92040,41044,4298,492,78,352,602,2477,36746,2374,414,3127,3052,22941,2013
37681893731072,92040,8600000US92040,92040,ZCTA5 92040,42016,3950,503,21,365,492,2270,38066,2526,418,3167,3078,24200,2012
37681893731072,92040,8600000US92040,92040,ZCTA5 92040,40830,3309,505,16,306,329,1878,37521,2657,323,2805,3258,23825,2011
37681893731072,92040,8600000US92040,92040,ZCTA5 92040,41889,3111,243,50,347,278,1947,38778,2747,594,3643,3506,24352,2000
37681896120901,92040,8600000US92040,92040,ZCTA5 92040,43050,4526,405,91,558,428,2704,38524,2477,411,3191,2839,24359,2015
37681896120901,92040,8600000US92040,92040,ZCTA5 92040,42138,4718,603,95,428,614,2662,37420,2333,373,3288,2819,23363,2014
37681896120901,92040,8600000US92040,92040,ZCTA5 92040,41044,4298,492,78,352,602,2477,36746,2374,414,3127,3052,22941,2013
37681896120901,92040,8600000US92040,92040,ZCTA5 92040,42016,3950,503,21,365,492,2270,38066,2526,418,3167,3078,24200,2012
37681896120901,92040,8600000US92040,92040,ZCTA5 92040,40830,3309,505,16,306,329,1878,37521,2657,323,2805,3258,23825,2011
37681896120901,92040,8600000US92040,92040,ZCTA5 92040,41889,3111,243,50,347,278,1947,38778,2747,594,3643,3506,24352,2000
37682056120687,91945,8600000US91945,91945,ZCTA5 91945,26258,3931,420,57,583,368,2174,22327,1074,252,1723,1766,14841,2015
37682056120687,91945,8600000US91945,91945,ZCTA5 91945,25731,4401,456,122,642,468,2463,21330,1203,245,1670,1666,14008,2014
37682056120687,91945,8600000US91945,91945,ZCTA5 91945,25408,4680,525,119,806,411,2597,20728,1104,173,1484,1760,13643,2013
37682056120687,91945,8600000US91945,91945,ZCTA5 91945,25209,4508,437,127,668,491,2497,20701,1098,202,1318,2027,13308,2012
37682056120687,91945,8600000US91945,91945,ZCTA5 91945,25012,4565,432,122,644,613,2458,20447,1134,132,1415,2160,13258,2011
37682056120687,91945,8600000US91945,91945,ZCTA5 91945,24644,3330,345,80,399,378,1966,21314,1373,302,2040,1864,13203,2000
37682130120253,92081,8600000US92081,92081,ZCTA5 92081,28351,4653,336,46,388,110,3529,23698,1191,178,1585,1236,16048,2015
37682130120253,92081,8600000US92081,92081,ZCTA5 92081,28134,4414,308,66,300,141,3316,23720,1186,209,1618,1315,16112,2014
37682130120253,92081,8600000US92081,92081,ZCTA5 92081,27061,4080,234,0,252,100,3187,22981,1378,242,1360,1540,15642,2013
37682130120253,92081,8600000US92081,92081,ZCTA5 92081,26697,3528,194,0,155,108,2798,23169,1440,258,1506,1549,15447,2012
37682130120253,92081,8600000US92081,92081,ZCTA5 92081,26851,2909,229,0,166,85,2189,23942,1630,234,1699,1746,15660,2011
37682130121582,91942,8600000US91942,91942,ZCTA5 91942,39209,4762,243,67,479,173,3210,34447,2240,335,2047,2091,22455,2015
37682130121582,91942,8600000US91942,91942,ZCTA5 91942,38851,4664,209,90,423,115,3342,34187,2265,211,2152,1950,22363,2014
37682130121582,91942,8600000US91942,91942,ZCTA5 91942,38216,4981,314,78,412,138,3526,33235,2253,231,2116,1649,21888,2013
37682130121582,91942,8600000US91942,91942,ZCTA5 91942,38108,5128,344,92,345,149,3730,32980,2077,242,1995,1758,22124,2012
37682130121582,91942,8600000US91942,91942,ZCTA5 91942,37669,4990,324,24,290,187,3769,32679,2109,198,1932,2049,21417,2011
37682130121582,91942,8600000US91942,91942,ZCTA5 91942,23305,1981,76,26,114,151,1397,21324,992,187,1412,1240,13403,2000
37682130123224,91942,8600000US91942,91942,ZCTA5 91942,39209,4762,243,67,479,173,3210,34447,2240,335,2047,2091,22455,2015
37682130123224,91942,8600000US91942,91942,ZCTA5 91942,38851,4664,209,90,423,115,3342,34187,2265,211,2152,1950,22363,2014
37682130123224,91942,8600000US91942,91942,ZCTA5 91942,38216,4981,314,78,412,138,3526,33235,2253,231,2116,1649,21888,2013
37682130123224,91942,8600000US91942,91942,ZCTA5 91942,38108,5128,344,92,345,149,3730,32980,2077,242,1995,1758,22124,2012
37682130123224,91942,8600000US91942,91942,ZCTA5 91942,37669,4990,324,24,290,187,3769,32679,2109,198,1932,2049,21417,2011
37682130123224,91942,8600000US91942,91942,ZCTA5 91942,23305,1981,76,26,114,151,1397,21324,992,187,1412,1240,13403,2000
37682133731619,91962,8600000US91962,91962,ZCTA5 91962,1998,175,0,13,16,17,109,1823,136,0,138,105,1213,2015
37682133731619,91962,8600000US91962,91962,ZCTA5 91962,1722,110,0,10,0,12,71,1612,117,0,70,144,1075,2014
37682133731619,91962,8600000US91962,91962,ZCTA5 91962,1377,74,0,0,0,13,55,1303,93,0,73,73,832,2013
37682133731619,91962,8600000US91962,91962,ZCTA5 91962,1071,81,0,0,0,15,50,990,58,0,40,44,623,2012
37682133731619,91962,8600000US91962,91962,ZCTA5 91962,1027,64,0,0,0,0,49,963,36,0,48,39,673,2011
37682133731619,91962,8600000US91962,91962,ZCTA5 91962,1560,57,0,0,7,8,28,1503,45,58,99,155,929,2000
37683380121178,92102,8600000US92102,92102,ZCTA5 92102,45058,13290,1629,313,1908,1619,7137,31768,1985,231,1788,2149,22979,2015
37683380121178,92102,8600000US92102,92102,ZCTA5 92102,44464,13053,1534,363,1826,1543,7194,31411,1786,190,1726,2250,22798,2014
37683380121178,92102,8600000US92102,92102,ZCTA5 92102,43430,12227,1455,373,1813,1488,6602,31203,1894,209,1689,2552,22226,2013
37683380121178,92102,8600000US92102,92102,ZCTA5 92102,43002,12008,1473,329,1585,1458,6719,30994,2127,259,1829,2487,21693,2012
37683380121178,92102,8600000US92102,92102,ZCTA5 92102,42272,10805,1222,232,1392,1509,6111,31467,2409,273,2082,2535,21281,2011
37683380121178,92102,8600000US92102,92102,ZCTA5 92102,46636,15007,1996,406,2744,1650,7748,31629,2387,457,3043,2915,20419,2000
37683380109025,92102,8600000US92102,92102,ZCTA5 92102,45058,13290,1629,313,1908,1619,7137,31768,1985,231,1788,2149,22979,2015
37683380109025,92102,8600000US92102,92102,ZCTA5 92102,44464,13053,1534,363,1826,1543,7194,31411,1786,190,1726,2250,22798,2014
37683380109025,92102,8600000US92102,92102,ZCTA5 92102,43430,12227,1455,373,1813,1488,6602,31203,1894,209,1689,2552,22226,2013
37683380109025,92102,8600000US92102,92102,ZCTA5 92102,43002,12008,1473,329,1585,1458,6719,30994,2127,259,1829,2487,21693,2012
37683380109025,92102,8600000US92102,92102,ZCTA5 92102,42272,10805,1222,232,1392,1509,6111,31467,2409,273,2082,2535,21281,2011
37683380109025,92102,8600000US92102,92102,ZCTA5 92102,46636,15007,1996,406,2744,1650,7748,31629,2387,457,3043,2915,20419,2000
37683380109033,92102,8600000US92102,92102,ZCTA5 92102,45058,13290,1629,313,1908,1619,7137,31768,1985,231,1788,2149,22979,2015
37683380109033,92102,8600000US92102,92102,ZCTA5 92102,44464,13053,1534,363,1826,1543,7194,31411,1786,190,1726,2250,22798,2014
37683380109033,92102,8600000US92102,92102,ZCTA5 92102,43430,12227,1455,373,1813,1488,6602,31203,1894,209,1689,2552,22226,2013
37683380109033,92102,8600000US92102,92102,ZCTA5 92102,43002,12008,1473,329,1585,1458,6719,30994,2127,259,1829,2487,21693,2012
37683380109033,92102,8600000US92102,92102,ZCTA5 92102,42272,10805,1222,232,1392,1509,6111,31467,2409,273,2082,2535,21281,2011
37683380109033,92102,8600000US92102,92102,ZCTA5 92102,46636,15007,1996,406,2744,1650,7748,31629,2387,457,3043,2915,20419,2000
37683380109041,92102,8600000US92102,92102,ZCTA5 92102,45058,13290,1629,313,1908,1619,7137,31768,1985,231,1788,2149,22979,2015
37683380109041,92102,8600000US92102,92102,ZCTA5 92102,44464,13053,1534,363,1826,1543,7194,31411,1786,190,1726,2250,22798,2014
37683380109041,92102,8600000US92102,92102,ZCTA5 92102,43430,12227,1455,373,1813,1488,6602,31203,1894,209,1689,2552,22226,2013
37683380109041,92102,8600000US92102,92102,ZCTA5 92102,43002,12008,1473,329,1585,1458,6719,30994,2127,259,1829,2487,21693,2012
37683380109041,92102,8600000US92102,92102,ZCTA5 92102,42272,10805,1222,232,1392,1509,6111,31467,2409,273,2082,2535,21281,2011
37683380109041,92102,8600000US92102,92102,ZCTA5 92102,46636,15007,1996,406,2744,1650,7748,31629,2387,457,3043,2915,20419,2000
37683380109579,92102,8600000US92102,92102,ZCTA5 92102,45058,13290,1629,313,1908,1619,7137,31768,1985,231,1788,2149,22979,2015
37683380109579,92102,8600000US92102,92102,ZCTA5 92102,44464,13053,1534,363,1826,1543,7194,31411,1786,190,1726,2250,22798,2014
37683380109579,92102,8600000US92102,92102,ZCTA5 92102,43430,12227,1455,373,1813,1488,6602,31203,1894,209,1689,2552,22226,2013
37683380109579,92102,8600000US92102,92102,ZCTA5 92102,43002,12008,1473,329,1585,1458,6719,30994,2127,259,1829,2487,21693,2012
37683380109579,92102,8600000US92102,92102,ZCTA5 92102,42272,10805,1222,232,1392,1509,6111,31467,2409,273,2082,2535,21281,2011
37683380109579,92102,8600000US92102,92102,ZCTA5 92102,46636,15007,1996,406,2744,1650,7748,31629,2387,457,3043,2915,20419,2000
37683380111898,92102,8600000US92102,92102,ZCTA5 92102,45058,13290,1629,313,1908,1619,7137,31768,1985,231,1788,2149,22979,2015
37683380111898,92102,8600000US92102,92102,ZCTA5 92102,44464,13053,1534,363,1826,1543,7194,31411,1786,190,1726,2250,22798,2014
37683380111898,92102,8600000US92102,92102,ZCTA5 92102,43430,12227,1455,373,1813,1488,6602,31203,1894,209,1689,2552,22226,2013
37683380111898,92102,8600000US92102,92102,ZCTA5 92102,43002,12008,1473,329,1585,1458,6719,30994,2127,259,1829,2487,21693,2012
37683380111898,92102,8600000US92102,92102,ZCTA5 92102,42272,10805,1222,232,1392,1509,6111,31467,2409,273,2082,2535,21281,2011
37683380111898,92102,8600000US92102,92102,ZCTA5 92102,46636,15007,1996,406,2744,1650,7748,31629,2387,457,3043,2915,20419,2000
37683380111906,92102,8600000US92102,92102,ZCTA5 92102,45058,13290,1629,313,1908,1619,7137,31768,1985,231,1788,2149,22979,2015
37683380111906,92102,8600000US92102,92102,ZCTA5 92102,44464,13053,1534,363,1826,1543,7194,31411,1786,190,1726,2250,22798,2014
37683380111906,92102,8600000US92102,92102,ZCTA5 92102,43430,12227,1455,373,1813,1488,6602,31203,1894,209,1689,2552,22226,2013
37683380111906,92102,8600000US92102,92102,ZCTA5 92102,43002,12008,1473,329,1585,1458,6719,30994,2127,259,1829,2487,21693,2012
37683380111906,92102,8600000US92102,92102,ZCTA5 92102,42272,10805,1222,232,1392,1509,6111,31467,2409,273,2082,2535,21281,2011
37683380111906,92102,8600000US92102,92102,ZCTA5 92102,46636,15007,1996,406,2744,1650,7748,31629,2387,457,3043,2915,20419,2000
37683380119610,92102,8600000US92102,92102,ZCTA5 92102,45058,13290,1629,313,1908,1619,7137,31768,1985,231,1788,2149,22979,2015
37683380119610,92102,8600000US92102,92102,ZCTA5 92102,44464,13053,1534,363,1826,1543,7194,31411,1786,190,1726,2250,22798,2014
37683380119610,92102,8600000US92102,92102,ZCTA5 92102,43430,12227,1455,373,1813,1488,6602,31203,1894,209,1689,2552,22226,2013
37683380119610,92102,8600000US92102,92102,ZCTA5 92102,43002,12008,1473,329,1585,1458,6719,30994,2127,259,1829,2487,21693,2012
37683380119610,92102,8600000US92102,92102,ZCTA5 92102,42272,10805,1222,232,1392,1509,6111,31467,2409,273,2082,2535,21281,2011
37683380119610,92102,8600000US92102,92102,ZCTA5 92102,46636,15007,1996,406,2744,1650,7748,31629,2387,457,3043,2915,20419,2000
37683380124206,92102,8600000US92102,92102,ZCTA5 92102,45058,13290,1629,313,1908,1619,7137,31768,1985,231,1788,2149,22979,2015
37683380124206,92102,8600000US92102,92102,ZCTA5 92102,44464,13053,1534,363,1826,1543,7194,31411,1786,190,1726,2250,22798,2014
37683380124206,92102,8600000US92102,92102,ZCTA5 92102,43430,12227,1455,373,1813,1488,6602,31203,1894,209,1689,2552,22226,2013
37683380124206,92102,8600000US92102,92102,ZCTA5 92102,43002,12008,1473,329,1585,1458,6719,30994,2127,259,1829,2487,21693,2012
37683380124206,92102,8600000US92102,92102,ZCTA5 92102,42272,10805,1222,232,1392,1509,6111,31467,2409,273,2082,2535,21281,2011
37683380124206,92102,8600000US92102,92102,ZCTA5 92102,46636,15007,1996,406,2744,1650,7748,31629,2387,457,3043,2915,20419,2000
37683380128066,92102,8600000US92102,92102,ZCTA5 92102,45058,13290,1629,313,1908,1619,7137,31768,1985,231,1788,2149,22979,2015
37683380128066,92102,8600000US92102,92102,ZCTA5 92102,44464,13053,1534,363,1826,1543,7194,31411,1786,190,1726,2250,22798,2014
37683380128066,92102,8600000US92102,92102,ZCTA5 92102,43430,12227,1455,373,1813,1488,6602,31203,1894,209,1689,2552,22226,2013
37683380128066,92102,8600000US92102,92102,ZCTA5 92102,43002,12008,1473,329,1585,1458,6719,30994,2127,259,1829,2487,21693,2012
37683380128066,92102,8600000US92102,92102,ZCTA5 92102,42272,10805,1222,232,1392,1509,6111,31467,2409,273,2082,2535,21281,2011
37683380128066,92102,8600000US92102,92102,ZCTA5 92102,46636,15007,1996,406,2744,1650,7748,31629,2387,457,3043,2915,20419,2000
37683386040190,92102,8600000US92102,92102,ZCTA5 92102,45058,13290,1629,313,1908,1619,7137,31768,1985,231,1788,2149,22979,2015
37683386040190,92102,8600000US92102,92102,ZCTA5 92102,44464,13053,1534,363,1826,1543,7194,31411,1786,190,1726,2250,22798,2014
37683386040190,92102,8600000US92102,92102,ZCTA5 92102,43430,12227,1455,373,1813,1488,6602,31203,1894,209,1689,2552,22226,2013
37683386040190,92102,8600000US92102,92102,ZCTA5 92102,43002,12008,1473,329,1585,1458,6719,30994,2127,259,1829,2487,21693,2012
37683386040190,92102,8600000US92102,92102,ZCTA5 92102,42272,10805,1222,232,1392,1509,6111,31467,2409,273,2082,2535,21281,2011
37683386040190,92102,8600000US92102,92102,ZCTA5 92102,46636,15007,1996,406,2744,1650,7748,31629,2387,457,3043,2915,20419,2000
37683386113211,92102,8600000US92102,92102,ZCTA5 92102,45058,13290,1629,313,1908,1619,7137,31768,1985,231,1788,2149,22979,2015
37683386113211,92102,8600000US92102,92102,ZCTA5 92102,44464,13053,1534,363,1826,1543,7194,31411,1786,190,1726,2250,22798,2014
37683386113211,92102,8600000US92102,92102,ZCTA5 92102,43430,12227,1455,373,1813,1488,6602,31203,1894,209,1689,2552,22226,2013
37683386113211,92102,8600000US92102,92102,ZCTA5 92102,43002,12008,1473,329,1585,1458,6719,30994,2127,259,1829,2487,21693,2012
37683386113211,92102,8600000US92102,92102,ZCTA5 92102,42272,10805,1222,232,1392,1509,6111,31467,2409,273,2082,2535,21281,2011
37683386113211,92102,8600000US92102,92102,ZCTA5 92102,46636,15007,1996,406,2744,1650,7748,31629,2387,457,3043,2915,20419,2000
37683386117279,92102,8600000US92102,92102,ZCTA5 92102,45058,13290,1629,313,1908,1619,7137,31768,1985,231,1788,2149,22979,2015
37683386117279,92102,8600000US92102,92102,ZCTA5 92102,44464,13053,1534,363,1826,1543,7194,31411,1786,190,1726,2250,22798,2014
37683386117279,92102,8600000US92102,92102,ZCTA5 92102,43430,12227,1455,373,1813,1488,6602,31203,1894,209,1689,2552,22226,2013
37683386117279,92102,8600000US92102,92102,ZCTA5 92102,43002,12008,1473,329,1585,1458,6719,30994,2127,259,1829,2487,21693,2012
37683386117279,92102,8600000US92102,92102,ZCTA5 92102,42272,10805,1222,232,1392,1509,6111,31467,2409,273,2082,2535,21281,2011
37683386117279,92102,8600000US92102,92102,ZCTA5 92102,46636,15007,1996,406,2744,1650,7748,31629,2387,457,3043,2915,20419,2000
37683386120935,92102,8600000US92102,92102,ZCTA5 92102,45058,13290,1629,313,1908,1619,7137,31768,1985,231,1788,2149,22979,2015
37683386120935,92102,8600000US92102,92102,ZCTA5 92102,44464,13053,1534,363,1826,1543,7194,31411,1786,190,1726,2250,22798,2014
37683386120935,92102,8600000US92102,92102,ZCTA5 92102,43430,12227,1455,373,1813,1488,6602,31203,1894,209,1689,2552,22226,2013
37683386120935,92102,8600000US92102,92102,ZCTA5 92102,43002,12008,1473,329,1585,1458,6719,30994,2127,259,1829,2487,21693,2012
37683386120935,92102,8600000US92102,92102,ZCTA5 92102,42272,10805,1222,232,1392,1509,6111,31467,2409,273,2082,2535,21281,2011
37683386120935,92102,8600000US92102,92102,ZCTA5 92102,46636,15007,1996,406,2744,1650,7748,31629,2387,457,3043,2915,20419,2000
37683386120943,92102,8600000US92102,92102,ZCTA5 92102,45058,13290,1629,313,1908,1619,7137,31768,1985,231,1788,2149,22979,2015
37683386120943,92102,8600000US92102,92102,ZCTA5 92102,44464,13053,1534,363,1826,1543,7194,31411,1786,190,1726,2250,22798,2014
37683386120943,92102,8600000US92102,92102,ZCTA5 92102,43430,12227,1455,373,1813,1488,6602,31203,1894,209,1689,2552,22226,2013
37683386120943,92102,8600000US92102,92102,ZCTA5 92102,43002,12008,1473,329,1585,1458,6719,30994,2127,259,1829,2487,21693,2012
37683386120943,92102,8600000US92102,92102,ZCTA5 92102,42272,10805,1222,232,1392,1509,6111,31467,2409,273,2082,2535,21281,2011
37683386120943,92102,8600000US92102,92102,ZCTA5 92102,46636,15007,1996,406,2744,1650,7748,31629,2387,457,3043,2915,20419,2000
37683043731544,92065,8600000US92065,92065,ZCTA5 92065,36507,2876,123,27,150,200,2006,33631,1767,549,2793,3092,21451,2015
37683043731544,92065,8600000US92065,92065,ZCTA5 92065,35939,2999,250,28,296,176,1925,32940,1818,375,2654,3132,21152,2014
37683043731544,92065,8600000US92065,92065,ZCTA5 92065,37178,3383,372,31,317,355,1960,33795,1912,368,2723,3531,21730,2013
37683043731544,92065,8600000US92065,92065,ZCTA5 92065,36209,3503,421,66,368,378,2023,32706,2026,367,2756,3272,20625,2012
37683043731544,92065,8600000US92065,92065,ZCTA5 92065,36694,3264,403,62,346,348,1871,33430,2174,452,2656,3392,20973,2011
37683043731544,92065,8600000US92065,92065,ZCTA5 92065,32812,2828,220,77,307,466,1598,29984,1989,505,2947,3206,18499,2000
37683380100321,92103,8600000US92103,92103,ZCTA5 92103,32611,3257,42,0,120,19,2405,29354,1166,197,617,698,21865,2015
37683380100321,92103,8600000US92103,92103,ZCTA5 92103,31310,3497,50,22,91,59,2690,27813,899,173,634,549,20654,2014
37683380100321,92103,8600000US92103,92103,ZCTA5 92103,30487,3649,54,42,132,94,2665,26838,752,166,553,464,20371,2013
37683380100321,92103,8600000US92103,92103,ZCTA5 92103,29694,3515,41,17,63,46,2740,26179,790,133,670,500,19994,2012
37683380100321,92103,8600000US92103,92103,ZCTA5 92103,29814,3262,52,8,8,14,2579,26552,854,115,786,568,19614,2011
37683380100321,92103,8600000US92103,92103,ZCTA5 92103,29531,3301,116,6,63,180,2430,26230,786,115,721,591,19708,2000
37683386115570,92103,8600000US92103,92103,ZCTA5 92103,32611,3257,42,0,120,19,2405,29354,1166,197,617,698,21865,2015
37683386115570,92103,8600000US92103,92103,ZCTA5 92103,31310,3497,50,22,91,59,2690,27813,899,173,634,549,20654,2014
37683386115570,92103,8600000US92103,92103,ZCTA5 92103,30487,3649,54,42,132,94,2665,26838,752,166,553,464,20371,2013
37683386115570,92103,8600000US92103,92103,ZCTA5 92103,29694,3515,41,17,63,46,2740,26179,790,133,670,500,19994,2012
37683386115570,92103,8600000US92103,92103,ZCTA5 92103,29814,3262,52,8,8,14,2579,26552,854,115,786,568,19614,2011
37683386115570,92103,8600000US92103,92103,ZCTA5 92103,29531,3301,116,6,63,180,2430,26230,786,115,721,591,19708,2000
37683380101204,92106,8600000US92106,92106,ZCTA5 92106,16629,1104,144,41,87,39,588,15525,1257,179,881,707,9483,2015
37683380101204,92106,8600000US92106,92106,ZCTA5 92106,17331,1332,160,47,112,109,670,15999,1162,172,1015,849,9917,2014
37683380101204,92106,8600000US92106,92106,ZCTA5 92106,17976,1253,74,0,52,133,769,16723,1246,150,1069,825,10344,2013
37683380101204,92106,8600000US92106,92106,ZCTA5 92106,17934,1531,80,0,47,164,1004,16403,1057,189,1059,826,10181,2012
37683380101204,92106,8600000US92106,92106,ZCTA5 92106,17686,1362,69,0,45,153,902,16324,974,150,1069,925,10143,2011
37683380101204,92106,8600000US92106,92106,ZCTA5 92106,15416,953,39,0,45,54,683,14463,589,166,921,742,8839,2000
37683380106732,92106,8600000US92106,92106,ZCTA5 92106,16629,1104,144,41,87,39,588,15525,1257,179,881,707,9483,2015
37683380106732,92106,8600000US92106,92106,ZCTA5 92106,17331,1332,160,47,112,109,670,15999,1162,172,1015,849,9917,2014
37683380106732,92106,8600000US92106,92106,ZCTA5 92106,17976,1253,74,0,52,133,769,16723,1246,150,1069,825,10344,2013
37683380106732,92106,8600000US92106,92106,ZCTA5 92106,17934,1531,80,0,47,164,1004,16403,1057,189,1059,826,10181,2012
37683380106732,92106,8600000US92106,92106,ZCTA5 92106,17686,1362,69,0,45,153,902,16324,974,150,1069,925,10143,2011
37683380106732,92106,8600000US92106,92106,ZCTA5 92106,15416,953,39,0,45,54,683,14463,589,166,921,742,8839,2000
37683380107573,92106,8600000US92106,92106,ZCTA5 92106,16629,1104,144,41,87,39,588,15525,1257,179,881,707,9483,2015
37683380107573,92106,8600000US92106,92106,ZCTA5 92106,17331,1332,160,47,112,109,670,15999,1162,172,1015,849,9917,2014
37683380107573,92106,8600000US92106,92106,ZCTA5 92106,17976,1253,74,0,52,133,769,16723,1246,150,1069,825,10344,2013
37683380107573,92106,8600000US92106,92106,ZCTA5 92106,17934,1531,80,0,47,164,1004,16403,1057,189,1059,826,10181,2012
37683380107573,92106,8600000US92106,92106,ZCTA5 92106,17686,1362,69,0,45,153,902,16324,974,150,1069,925,10143,2011
37683380107573,92106,8600000US92106,92106,ZCTA5 92106,15416,953,39,0,45,54,683,14463,589,166,921,742,8839,2000
37683380108787,92106,8600000US92106,92106,ZCTA5 92106,16629,1104,144,41,87,39,588,15525,1257,179,881,707,9483,2015
37683380108787,92106,8600000US92106,92106,ZCTA5 92106,17331,1332,160,47,112,109,670,15999,1162,172,1015,849,9917,2014
37683380108787,92106,8600000US92106,92106,ZCTA5 92106,17976,1253,74,0,52,133,769,16723,1246,150,1069,825,10344,2013
37683380108787,92106,8600000US92106,92106,ZCTA5 92106,17934,1531,80,0,47,164,1004,16403,1057,189,1059,826,10181,2012
37683380108787,92106,8600000US92106,92106,ZCTA5 92106,17686,1362,69,0,45,153,902,16324,974,150,1069,925,10143,2011
37683380108787,92106,8600000US92106,92106,ZCTA5 92106,15416,953,39,0,45,54,683,14463,589,166,921,742,8839,2000
